contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970340001277/230055/00;{'nameRu': 'IG-Service'};Приобретение планшетного компьютера (планшет, планшет для подписи со стилусом, принтер для чеков);{'nameRu': 'Запрос ценовых предложений'};0.00;168700.00;{'nameRu': 'Товар'}
970340001277/230054/00;"{'nameRu': 'ТОО ""СтройСити LTD""'}";Услуги технического надзора по среднему ремонту внутри поселковых автомобильных дорог улицы Совхозная села Новоильиновка.;{'nameRu': 'Открытый конкурс'};0.00;1215777.02;{'nameRu': 'Услуга'}
970340001277/230053/00;"{'nameRu': 'ТОО ""SNM Project""'}";Изготовление технической документации на средний ремонт дороги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;260000.00;{'nameRu': 'Работа'}
970340001277/230052/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по проведению экспертизы сметной документации по среднему ремонту внутрипоселковых автомобильных дорог ул Центральная села Козыревка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
970340001277/230051/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Проведение экспертизы качества дорог и материалов по среднему ремонту внутрипоселковых автомобильных дорог улицы Совхозная села Новоильиновка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;704287.94;{'nameRu': 'Работа'}
970340001277/230050/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""СтройКомГруп""'}";Средний ремонт автомобильной дороги улицы Совхозной села Новоильиновка.;{'nameRu': 'Открытый конкурс'};0.00;39760000.00;{'nameRu': 'Работа'}
970340001277/230043/01;"{'nameRu': 'ТОО ""Алтын Елтай""'}";"Работы по благоустройству в Новоильиновском сельском округе-услуга по обеспечению деятельности молодежных трудовых отрядов &quot;Жасыл-Ел&quot; (работы по озеленению территории Новоильиновского сельского округа)";{'nameRu': 'Запрос ценовых предложений'};500187.50;560210.00;{'nameRu': 'Работа'}
970340001277/230049/00;"{'nameRu': 'ТОО ""Редакция газеты ""Шамшырақ-Маяк""'}";Публикация в СМИ (информация по соблюдению этических норм поведения госслужащих);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};19720.00;19720.00;{'nameRu': 'Услуга'}
970340001277/230048/00;{'nameRu': 'KLEVER'};Хозяйственные материалы;{'nameRu': 'Запрос ценовых предложений'};20530.00;20530.00;{'nameRu': 'Товар'}
970340001277/230047/00;"{'nameRu': 'ТОО ""Редакция газеты ""Шамшырақ-Маяк""'}";Публикация в СМИ (антикоррупционной статьи);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};46835.00;46835.00;{'nameRu': 'Услуга'}
970340001277/230046/00;{'nameRu': 'ИП БОРАМБАЕВ Е.Ж.'};Прием. складирование и захоронение ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16669.80;16669.80;{'nameRu': 'Услуга'}
970340001277/230037/01;"{'nameRu': 'ТОО ""Алтын Елтай""'}";Работы по санитарной очистке - ликвидация несанкционированных свалок селе Новоильиновка.;{'nameRu': 'Запрос ценовых предложений'};10430776.00;10430776.00;{'nameRu': 'Работа'}
970340001277/230045/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин Аи-92(талоны);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};225122.95;252137.70;{'nameRu': 'Товар'}
970340001277/230044/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по проведению экспертизы сметной документации по среднему ремонту дорог ул Совхозная села Новоильиновка;{'nameRu': 'Из одного источника путем прямого заключения договора'};401161.61;449301.00;{'nameRu': 'Услуга'}
970340001277/230043/00;"{'nameRu': 'ТОО ""Алтын Елтай""'}";"Работы по благоустройству в Новоильиновском сельском округе-услуга по обеспечению деятельности молодежных трудовых отрядов &quot;Жасыл-Ел&quot; (работы по озеленению территории Новоильиновского сельского округа)";{'nameRu': 'Запрос ценовых предложений'};264250.00;528500.00;{'nameRu': 'Работа'}
970340001277/230042/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Проведение экспертизы качества дорог и материалов по среднему ремонту внутрипоселковых автомобильных дорог улицы Чапаева села Новоильиновка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1363000.00;{'nameRu': 'Работа'}
970340001277/230038/01;{'nameRu': 'ИП  СНЕГУР  ОЛЕГ  ВЛАДИМИРОВИЧ'};Работы по установке светильников и провода уличного освещения в селе Валерьяновка;{'nameRu': 'Запрос ценовых предложений'};1136720.00;1136720.00;{'nameRu': 'Работа'}
970340001277/230041/00;"{'nameRu': 'ТОО ""SNM Project""'}";Изготовление технической документации на средний ремонт дороги/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};230000.00;230000.00;{'nameRu': 'Работа'}
970340001277/230040/00;"{'nameRu': 'ИП ""СтройТех-1""'}";Работы по изготовлению дорожных знаков со стойками для обеспечение безопасности движения автомобильных дорог Новоильиновского сельского округа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};316000.00;353920.00;{'nameRu': 'Работа'}
970340001277/230039/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Государственный флаг РК (уличный);{'nameRu': 'Запрос ценовых предложений'};29990.00;33588.80;{'nameRu': 'Товар'}
970340001277/230038/00;{'nameRu': 'ИП  СНЕГУР  ОЛЕГ  ВЛАДИМИРОВИЧ'};Работы по установке светильников и провода уличного освещения в селе Валерьяновка;{'nameRu': 'Запрос ценовых предложений'};0.00;784000.00;{'nameRu': 'Работа'}
970340001277/230037/00;"{'nameRu': 'ТОО ""Алтын Елтай""'}";Работы по санитарной очистке - ликвидация несанкционированных свалок селе Новоильиновка.;{'nameRu': 'Запрос ценовых предложений'};0.00;7310729.00;{'nameRu': 'Работа'}
970340001277/230036/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Услуги по обучению и проведению семинаров;{'nameRu': 'Из одного источника путем прямого заключения договора'};45000.00;45000.00;{'nameRu': 'Услуга'}
970340001277/230035/00;"{'nameRu': 'АО ""Страховая Компания ""Сентрас Иншуранс""'}";Услуги по страхование автомобиля Chevrolet Niva;{'nameRu': 'Запрос ценовых предложений'};25646.00;25646.00;{'nameRu': 'Услуга'}
970340001277/230034/00;"{'nameRu': 'АО ""Страховая Компания ""Сентрас Иншуранс""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта (прицеп);{'nameRu': 'Запрос ценовых предложений'};12270.96;12270.96;{'nameRu': 'Услуга'}
970340001277/230033/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин АИ- 92 (талоны);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};126294.64;141450.00;{'nameRu': 'Товар'}
970340001277/230032/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;50025.00;{'nameRu': 'Услуга'}
970340001277/230031/00;"{'nameRu': 'ТТОО ""KST Company""'}";Реализация мероприятий по социальной и инженер. инфраст в сельских населенных пунктах в рамках проекта «Ауыл-Ел бесігі». Средний ремонт дороги улицы Чапаева  села Новоильиновка;{'nameRu': 'Открытый конкурс'};33125326.13;96071110.24;{'nameRu': 'Работа'}
970340001277/230030/00;{'nameRu': 'ИП  СНЕГУР  ОЛЕГ  ВЛАДИМИРОВИЧ'};Работы по благоустройству территорий сельского округа (побелка, покраска).;{'nameRu': 'Запрос ценовых предложений'};168000.00;168000.00;{'nameRu': 'Работа'}
970340001277/230029/00;{'nameRu': 'ИП ТЫРЫШКИН ВИТАЛИЙ СЕРГЕЕВИЧ'};Услуги по техническому обслуживанию автомашины Niva Chevrole;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;267850.00;{'nameRu': 'Услуга'}
970340001277/230006/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;50025.00;{'nameRu': 'Услуга'}
970340001277/230028/00;"{'nameRu': 'ТОО ""АКГЕМ-СТРОЙ""'}";Реализация мероприятий по социальной и инженер.  инфраст в сельских населенных пунктах в рамках проекта «Ауыл-Ел бесігі». Услуги по тех. надзору по среднему ремонту дорог улицы Чапаева села Новоильиновка.;{'nameRu': 'Открытый конкурс'};0.00;3567072.10;{'nameRu': 'Услуга'}
970340001277/230027/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление баннеров;{'nameRu': 'Запрос ценовых предложений'};76900.00;76900.00;{'nameRu': 'Работа'}
