contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060240002747/230195/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение зимних шин шипованных;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};67140.00;75196.80;{'nameRu': 'Товар'}
060240002747/230194/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};109816.07;122994.00;{'nameRu': 'Товар'}
060240002747/230193/00;{'nameRu': 'Karlygash'};Приобретение питьевого фонтанчика;{'nameRu': 'Запрос ценовых предложений'};83000.00;83000.00;{'nameRu': 'Товар'}
060240002747/230192/00;{'nameRu': 'ИП Майорова С.М.'};Приобретение гардеробной вешалки;{'nameRu': 'Запрос ценовых предложений'};0.00;82000.00;{'nameRu': 'Товар'}
060240002747/230191/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение запчастей;{'nameRu': 'Запрос ценовых предложений'};19700.00;22064.00;{'nameRu': 'Товар'}
060240002747/230190/00;{'nameRu': 'ИП KazBusiness'};Приобретение запчастей;{'nameRu': 'Запрос ценовых предложений'};0.00;22398.88;{'nameRu': 'Товар'}
060240002747/230189/00;"{'nameRu': 'ТОО ""Кен - Сауда LTD""'}";Приобретение посуды;{'nameRu': 'Запрос ценовых предложений'};58350.00;58350.00;{'nameRu': 'Товар'}
060240002747/230188/00;"{'nameRu': 'ИП ""Радуга""'}";Приобретение посуды;{'nameRu': 'Запрос ценовых предложений'};57000.00;57000.00;{'nameRu': 'Товар'}
060240002747/230040/01;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания по платным услугам;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};208810.18;497177.40;{'nameRu': 'Товар'}
060240002747/230031/01;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};3543127.33;8322573.62;{'nameRu': 'Товар'}
060240002747/230107/01;{'nameRu': 'Государственное коммунальное предприятие «Боровское ЖКХ-2016» государственного учреждения «Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог Мендыкаринского района»'};Питьевая холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};400101.46;806272.00;{'nameRu': 'Товар'}
060240002747/230180/01;"{'nameRu': 'ТОО ""БН-Энерго""'}";Приобретение хозяйственного товара;{'nameRu': 'Запрос ценовых предложений'};15510.00;17371.20;{'nameRu': 'Товар'}
060240002747/230173/01;"{'nameRu': 'ИП ""АКМА-Снаб""'}";Приобретение хозяйственного товара;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};29800.00;29800.00;{'nameRu': 'Товар'}
060240002747/230168/01;"{'nameRu': 'ИП ""АКМА-Снаб""'}";Приобретение хозяйственного товара;{'nameRu': 'Запрос ценовых предложений'};53350.00;53350.00;{'nameRu': 'Товар'}
060240002747/230187/00;"{'nameRu': 'ТОО ""EdTech Innovation""'}";Услуги по установке/настройке программного обеспечения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};178571.43;200000.00;{'nameRu': 'Услуга'}
060240002747/230186/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";Приобретение хозяйственного товара;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1485.00;1663.20;{'nameRu': 'Товар'}
060240002747/230185/00;{'nameRu': 'Индивидуальный предприниматель Острижной В.В.'};Приобретение водонагревателей;{'nameRu': 'Запрос ценовых предложений'};95000.00;106400.00;{'nameRu': 'Товар'}
060240002747/230184/00;"{'nameRu': 'ИП   ""ТОЛЕУЗИЯ""'}";Приобретение линолеума;{'nameRu': 'Запрос ценовых предложений'};130500.00;146160.00;{'nameRu': 'Товар'}
060240002747/230183/00;{'nameRu': 'ИП КОСОВ АЛЕКСАНДР ВИКТОРОВИЧ'};Приобретение услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;96950.00;{'nameRu': 'Услуга'}
060240002747/230182/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};Приобретение хозяйственного товара;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8000.00;8000.00;{'nameRu': 'Товар'}
060240002747/230181/00;"{'nameRu': 'ИП ""Kst-Trade""'}";Приобретение провода;{'nameRu': 'Запрос ценовых предложений'};18900.00;18900.00;{'nameRu': 'Товар'}
060240002747/230180/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";Приобретение хозяйственного товара;{'nameRu': 'Запрос ценовых предложений'};0.00;17371.20;{'nameRu': 'Товар'}
060240002747/230179/00;{'nameRu': 'ИП БЕРЕКЕ'};Приобретение расходного материала для учебных целей;{'nameRu': 'Запрос ценовых предложений'};138650.00;138650.00;{'nameRu': 'Товар'}
060240002747/230178/00;"{'nameRu': 'ТОО ""Гермес Ltd-2010""'}";Работа по установке пластиковых окон;{'nameRu': 'Запрос ценовых предложений'};720000.00;720000.00;{'nameRu': 'Товар'}
060240002747/230177/00;{'nameRu': 'ИП ЕЭС'};Приобретение строительного клея;{'nameRu': 'Запрос ценовых предложений'};22900.00;22900.00;{'nameRu': 'Товар'}
060240002747/230176/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};Приобретение потолочной плитки;{'nameRu': 'Запрос ценовых предложений'};84210.00;84210.00;{'nameRu': 'Товар'}
060240002747/230175/00;"{'nameRu': 'КФ ""Павлодар"" ОО ""КОС""'}";Приобретение студенческих билетов;{'nameRu': 'Запрос ценовых предложений'};23200.00;23200.00;{'nameRu': 'Товар'}
060240002747/230174/00;"{'nameRu': 'Корпоративный фонд ""Костанай"" общественного объединения ""Казахское общество слепых""'}";Приобретение журналов и зачётной книжки;{'nameRu': 'Запрос ценовых предложений'};140400.00;157248.00;{'nameRu': 'Товар'}
060240002747/230154/01;"{'nameRu': 'ИП ""БИГАЛИЕВА""'}";Приобретение жесткого диска;{'nameRu': 'Запрос ценовых предложений'};39900.00;39900.00;{'nameRu': 'Товар'}
060240002747/230129/01;{'nameRu': 'META QAZ'};Приобретение расходного материала для учебных целей;{'nameRu': 'Запрос ценовых предложений'};205950.00;205950.00;{'nameRu': 'Товар'}
060240002747/230155/01;{'nameRu': 'ИП Soltustik-2020'};Приобретение компьютерной мыши;{'nameRu': 'Запрос ценовых предложений'};9400.00;9400.00;{'nameRu': 'Товар'}
060240002747/230173/00;"{'nameRu': 'ИП ""АКМА-Снаб""'}";Приобретение хозяйственного товара;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;29800.00;{'nameRu': 'Товар'}
060240002747/230172/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";Приобретение хозяйственного товара;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28750.00;32200.00;{'nameRu': 'Товар'}
060240002747/230170/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Приобретение хозяйственного товара;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};23850.00;23850.00;{'nameRu': 'Товар'}
060240002747/230169/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ARMAZA""'}";Приобретение линолеума;{'nameRu': 'Запрос ценовых предложений'};177960.00;199315.20;{'nameRu': 'Товар'}
060240002747/230168/00;"{'nameRu': 'ИП ""АКМА-Снаб""'}";Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;53350.00;{'nameRu': 'Товар'}
060240002747/230167/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};9900.00;9900.00;{'nameRu': 'Товар'}
060240002747/230117/01;{'nameRu': 'ИП АРМАН'};Приобретение линолеума;{'nameRu': 'Запрос ценовых предложений'};166800.00;166800.00;{'nameRu': 'Товар'}
060240002747/230166/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Приобретение уличного флага;{'nameRu': 'Запрос ценовых предложений'};18450.00;20664.00;{'nameRu': 'Товар'}
060240002747/230165/00;{'nameRu': 'ИП АРМАН'};Приобретение линолеума;{'nameRu': 'Запрос ценовых предложений'};192500.00;192500.00;{'nameRu': 'Товар'}
060240002747/230164/00;{'nameRu': 'ИП Данияров'};Приобретение люстры потолочной;{'nameRu': 'Запрос ценовых предложений'};120220.00;120220.00;{'nameRu': 'Товар'}
060240002747/230163/00;"{'nameRu': 'ИП ""DIAS""'}";Приобретение прожектора светодиодного;{'nameRu': 'Запрос ценовых предложений'};60000.00;60000.00;{'nameRu': 'Товар'}
060240002747/230162/00;"{'nameRu': 'ИП ""WestStroyTrans""'}";Работа по установке пластиковых окон;{'nameRu': 'Запрос ценовых предложений'};0.00;776000.00;{'nameRu': 'Товар'}
