contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
151240019723/230052/00;"{'nameRu': 'ИП ""Smart House""'}";Призы для мероприятий;{'nameRu': 'Электронный магазин'};0.00;99589.28;{'nameRu': 'Товар'}
151240019723/230051/00;{'nameRu': 'ИП МУХАМБЕТОВА'};Призы для мероприятий;{'nameRu': 'Электронный магазин'};0.00;10199.88;{'nameRu': 'Товар'}
151240019723/230050/00;{'nameRu': 'Индивидуальный предприниматель NUR'};Призы для мероприятий;{'nameRu': 'Электронный магазин'};0.00;89107.20;{'nameRu': 'Товар'}
151240019723/230049/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};канцелярские товары;{'nameRu': 'Электронный магазин'};0.00;62400.00;{'nameRu': 'Товар'}
151240019723/230048/00;{'nameRu': 'ИП Жанботаева'};канцелярские товары;{'nameRu': 'Электронный магазин'};0.00;51459.80;{'nameRu': 'Товар'}
151240019723/230047/00;{'nameRu': 'ИП СӘТ'};Призы для мероприятий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;45000.00;{'nameRu': 'Товар'}
151240019723/230046/00;{'nameRu': 'ИП СӘТ'};Призы для мероприятий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;45000.00;{'nameRu': 'Товар'}
151240019723/230045/00;"{'nameRu': 'ИП ""ПОСПЕЛОВ В.В.""'}";по ремонту и сервисному обслуживанию компьютерного оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;89000.00;{'nameRu': 'Работа'}
151240019723/230044/00;"{'nameRu': 'ТОО ""Костанайский печатный двор""'}";Услуги по изготовлению фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};0.00;5000.00;{'nameRu': 'Услуга'}
151240019723/230043/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};канцелярские товары;{'nameRu': 'Электронный магазин'};0.00;82800.00;{'nameRu': 'Товар'}
151240019723/230042/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};Призы для мероприятий;{'nameRu': 'Электронный магазин'};0.00;30000.00;{'nameRu': 'Товар'}
151240019723/230041/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};Призы для мероприятий;{'nameRu': 'Электронный магазин'};0.00;32400.00;{'nameRu': 'Товар'}
151240019723/230040/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Призы для мероприятий;{'nameRu': 'Электронный магазин'};0.00;12000.00;{'nameRu': 'Товар'}
