contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
040640004279/230030/00;{'nameRu': 'ИП shanyrak'};Услуги по текущему ремонту здания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;249000.00;{'nameRu': 'Услуга'}
040640004279/230029/00;{'nameRu': 'ИП Каргабаева'};Услуги по текущему ремонту здания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;450000.00;{'nameRu': 'Услуга'}
040640004279/230017/01;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление и печать баннеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};53580.00;80357.00;{'nameRu': 'Услуга'}
040640004279/230028/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Землеустроительные и земельно-кадастровые работы, по оформлению пастбищных угодий;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;275559.64;{'nameRu': 'Работа'}
040640004279/230027/00;{'nameRu': 'ИП БАУМ А.Т.'};Услуги по техническому обслуживанию и ремонту компьютерной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20000.00;{'nameRu': 'Услуга'}
040640004279/230026/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;25646.00;{'nameRu': 'Услуга'}
040640004279/230025/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуги по государственной регистрации прав на объекты недвижимого имущества с земельным участком;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;9620.35;{'nameRu': 'Услуга'}
040640004279/230024/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Изготовление государственных символов Республики Казахстан;{'nameRu': 'Запрос ценовых предложений'};37990.00;42548.80;{'nameRu': 'Работа'}
040640004279/230023/00;{'nameRu': 'Sakura'};Услуги по изготовлению бланков строгой отчетности;{'nameRu': 'Запрос ценовых предложений'};6500.00;6500.00;{'nameRu': 'Услуга'}
040640004279/230022/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
040640004279/230021/00;{'nameRu': 'ИП BI BI'};Техническое обслуживание и текущий ремонт автомашины с заменой запасных частей Chevrolet Niva;{'nameRu': 'Из одного источника путем прямого заключения договора'};250000.00;250000.00;{'nameRu': 'Работа'}
040640004279/230020/00;{'nameRu': 'ИП БАУМ А.Т.'};Услуги по техническому обслуживанию и ремонту компьютерной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9500.00;20000.00;{'nameRu': 'Услуга'}
040640004279/230019/00;"{'nameRu': 'ТОО ""Каз Интер Уголь""'}";Уголь каменный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2125000.00;2380000.00;{'nameRu': 'Товар'}
040640004279/230018/00;"{'nameRu': 'ТОО ""Адал-И""'}";Замена осветительного оборудования уличного освещения Аршалинского сельского округа  Денисовского района Костанайской области;{'nameRu': 'Открытый конкурс'};0.00;18256000.00;{'nameRu': 'Работа'}
040640004279/230017/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление и печать баннеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};42864.00;80357.00;{'nameRu': 'Услуга'}
040640004279/230016/00;{'nameRu': 'ИП БАУМ А.Т.'};Картридждерді толтыру бойынша қызметтер;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7000.00;18000.00;{'nameRu': 'Услуга'}
040640004279/230005/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;58650.00;{'nameRu': 'Услуга'}
040640004279/230015/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;58650.00;{'nameRu': 'Услуга'}
040640004279/230014/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных анализов воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};187410.00;374820.00;{'nameRu': 'Услуга'}
040640004279/230013/00;{'nameRu': 'ИП Абдин'};Размещение ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};79603.54;297174.40;{'nameRu': 'Услуга'}
040640004279/230012/00;"{'nameRu': 'КХ ""Ваншейдт Р.Г.""'}";Работы по содержанию автомобильных дорог;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};300000.00;650000.00;{'nameRu': 'Работа'}
040640004279/230011/00;{'nameRu': 'Бумажный дом'};Бумага для офисного оборудования формат А-4/;{'nameRu': 'Запрос ценовых предложений'};42000.00;47040.00;{'nameRu': 'Товар'}
040640004279/230010/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Редакция газеты ""Наше время""'}";Услуги по размещению информационных материалов в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};49375.00;71428.00;{'nameRu': 'Услуга'}
040640004279/230009/00;{'nameRu': 'ИП ЭКО СТАНДАРТ'};Работы по разработке/корректировке методологических документов;{'nameRu': 'Запрос ценовых предложений'};128000.00;128000.00;{'nameRu': 'Работа'}
040640004279/230008/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение горючесмазочных материалов (Бензин АИ-92);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};504232.14;564740.00;{'nameRu': 'Товар'}
040640004279/230007/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KAZOPTICLINK""'}";Услуги спутниковой связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;660800.00;{'nameRu': 'Услуга'}
040640004279/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи и другие услуги телекоммуникаций;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;25000.00;{'nameRu': 'Услуга'}
