contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
021140003579/230038/00;"{'nameRu': 'ТОО ""Промбаза - 7""'}";Сжиженный нефтяной газ в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;57714.40;{'nameRu': 'Товар'}
021140003579/230037/00;{'nameRu': 'Арсенал'};запасные части на автомобиль Ssang Yong Keron;{'nameRu': 'Запрос ценовых предложений'};0.00;103904.00;{'nameRu': 'Товар'}
021140003579/230036/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ЯЦЕНКО Д.С.'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;38000.00;{'nameRu': 'Услуга'}
021140003579/230035/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению депутатов (повышение квалификации);{'nameRu': 'Из одного источника путем прямого заключения договора'};320800.00;641600.00;{'nameRu': 'Услуга'}
021140003579/230034/00;"{'nameRu': 'ТОО ""Промбаза - 7""'}";Сжиженный нефтяной газ в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};68135.00;76312.32;{'nameRu': 'Товар'}
021140003579/230033/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин марки АИ -92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};18302.68;20499.00;{'nameRu': 'Товар'}
021140003579/230032/00;"{'nameRu': 'ТОО ""Редакция газеты ""Меңдіқара үні""'}";Услуги по размещению информационных материалов в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;37000.00;{'nameRu': 'Услуга'}
021140003579/230031/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Обслуживание и сопровождения программного обеспечения Единой системы электронного документооборота (ЕСЭДО);{'nameRu': 'Из одного источника путем прямого заключения договора'};179273.66;401573.00;{'nameRu': 'Услуга'}
021140003579/230030/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению вычислительных мощностей для физического размещения информации на сервере с применением технологии виртуализации (хостинг) без доступа к сети Интернет;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;165996.00;{'nameRu': 'Услуга'}
021140003579/230029/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление фирменных бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2000.00;2000.00;{'nameRu': 'Работа'}
