contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140007388/230027/00;"{'nameRu': 'ТОО ""КазВижнТех""'}";Компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;384693.12;{'nameRu': 'Товар'}
060140007388/230026/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};0.00;52469.76;{'nameRu': 'Товар'}
060140007388/230025/00;{'nameRu': 'Барыс'};Скоросшиватель;{'nameRu': 'Запрос ценовых предложений'};0.00;17800.00;{'nameRu': 'Товар'}
060140007388/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Aroma trade""'}";Лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};0.00;46800.00;{'nameRu': 'Товар'}
060140007388/230023/00;{'nameRu': 'Жолдасбаев'};Компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;343460.00;{'nameRu': 'Товар'}
060140007388/230022/00;"{'nameRu': 'Акционерное общество ""Казахстанский центр государственно-частного партнерства""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};178571.43;200000.00;{'nameRu': 'Услуга'}
060140007388/230021/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""TenderPro Solutions""'}";Компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;425176.64;{'nameRu': 'Товар'}
060140007388/230020/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""TenderPro Solutions""'}";Лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};0.00;75736.64;{'nameRu': 'Товар'}
060140007388/230019/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Aroma trade""'}";Компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;375000.00;{'nameRu': 'Товар'}
060140007388/230018/00;"{'nameRu': 'ТОО ""БИЗНЕС-ЦЕНТР""'}";Бланк приказа, бланк отдела, журналы;{'nameRu': 'Запрос ценовых предложений'};18430.00;18430.00;{'nameRu': 'Услуга'}
060140007388/230017/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Папка регистр;{'nameRu': 'Запрос ценовых предложений'};7920.00;8870.40;{'nameRu': 'Товар'}
060140007388/230016/00;"{'nameRu': 'ИП  ""Alta company""'}";Лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};90000.00;100800.00;{'nameRu': 'Товар'}
060140007388/230015/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Aroma trade""'}";Лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};0.00;63000.00;{'nameRu': 'Товар'}
060140007388/230013/00;"{'nameRu': '""ALMA TOWN PRINT""'}";картридж;{'nameRu': 'Запрос ценовых предложений'};0.00;22964.48;{'nameRu': 'Товар'}
060140007388/230012/00;"{'nameRu': 'ИП "" ОЛИМП""'}";тонер;{'nameRu': 'Запрос ценовых предложений'};0.00;8800.00;{'nameRu': 'Товар'}
060140007388/230011/00;{'nameRu': 'KLEVER'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};0.00;10912.00;{'nameRu': 'Товар'}
060140007388/230010/00;{'nameRu': 'ИП Чеботарев'};Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};55808.00;55808.00;{'nameRu': 'Товар'}
060140007388/230009/00;"{'nameRu': 'ТОО ""БИЗНЕС-ЦЕНТР""'}";изготовление вывесок;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5000.00;5000.00;{'nameRu': 'Услуга'}
060140007388/230008/00;{'nameRu': 'СВА-КСТ'};Клавиатура, манипулятор мышь;{'nameRu': 'Запрос ценовых предложений'};0.00;6360.00;{'nameRu': 'Товар'}
060140007388/230007/00;"{'nameRu': 'ТОО ""Редакция газеты ""Лисаковская новь""'}";услуги по публикации объявления в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2640.00;2640.00;{'nameRu': 'Услуга'}
060140007388/230006/00;"{'nameRu': 'ТОО ""БИЗНЕС-ЦЕНТР""'}";услуги по публикации объявления в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2530.00;2530.00;{'nameRu': 'Услуга'}
060140007388/230005/00;{'nameRu': 'ИП ИНТЕРФОН'};услуги по обслуживанию компьютерного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};249600.00;331200.00;{'nameRu': 'Услуга'}
060140007388/230004/00;"{'nameRu': 'ТОО ""Редакция газеты ""Лисаковская новь""'}";услуги по публикации объявления в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};26420.00;26420.00;{'nameRu': 'Услуга'}
060140007388/230003/00;{'nameRu': 'ИП ЮГАТОВ СЕРГЕЙ ЮРЬЕВИЧ'};услуги по сопровождению программного продукта 1С:Предприятие 8;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};170100.00;226800.00;{'nameRu': 'Услуга'}
060140007388/230002/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги по доступу к широкополосному интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};285134.08;421584.04;{'nameRu': 'Услуга'}
060140007388/230001/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги телефонной связи - услуги телекоммуникаций;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};57641.24;113940.00;{'nameRu': 'Услуга'}
