contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000140002346/230061/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";«Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6900.00;{'nameRu': 'Услуга'}
000140002346/230060/00;"{'nameRu': 'ТОО ""Аркалык хабары""'}";подписка на 2024год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6200.00;{'nameRu': 'Услуга'}
000140002346/230059/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};изготовление техпаспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;91453.00;{'nameRu': 'Услуга'}
000140002346/230058/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Услуги по организации обучение;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;45000.00;{'nameRu': 'Услуга'}
000140002346/230057/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на 2024 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;13500.00;{'nameRu': 'Услуга'}
000140002346/230056/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на 2024год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;63397.12;{'nameRu': 'Услуга'}
000140002346/230055/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";бензин АЙ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};25625.00;28700.00;{'nameRu': 'Товар'}
000140002346/230054/00;"{'nameRu': 'ИП ""ПОСПЕЛОВ В.В.""'}";Услуги по техническому обслуживанию компьютеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};41000.00;41000.00;{'nameRu': 'Услуга'}
000140002346/230052/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};99732.14;217180.00;{'nameRu': 'Услуга'}
000140002346/230051/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};канцелярские товары;{'nameRu': 'Электронный магазин'};7280.00;7280.00;{'nameRu': 'Товар'}
000140002346/230050/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};канцелярские товары;{'nameRu': 'Электронный магазин'};5600.00;5600.00;{'nameRu': 'Товар'}
000140002346/230049/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};канцелярские товары;{'nameRu': 'Электронный магазин'};31000.00;31000.00;{'nameRu': 'Товар'}
000140002346/230048/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};канцелярские товары;{'nameRu': 'Электронный магазин'};77600.00;77600.00;{'nameRu': 'Товар'}
000140002346/230047/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Определение кадастровой (оценочной) стоимости земельного участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};36873.87;41298.73;{'nameRu': 'Работа'}
000140002346/230046/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготовление идентификационного документа на земельный участок;{'nameRu': 'Из одного источника путем прямого заключения договора'};32412.90;36302.45;{'nameRu': 'Работа'}
000140002346/230044/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготовление документов на земельные участки;{'nameRu': 'Из одного источника путем прямого заключения договора'};65274.84;73107.82;{'nameRu': 'Работа'}
000140002346/230043/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготовление документов на земельные участки;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;10139.38;{'nameRu': 'Работа'}
000140002346/230042/00;{'nameRu': 'ИП МОЛДАВСКАЯ И.И.'};Изотовление баннера;{'nameRu': 'Из одного источника путем прямого заключения договора'};42000.00;42000.00;{'nameRu': 'Работа'}
000140002346/230041/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготовление документов на земельные участки;{'nameRu': 'Из одного источника путем прямого заключения договора'};310261.69;347493.09;{'nameRu': 'Работа'}
000140002346/230040/00;{'nameRu': 'ИП ШАХ'};Установка скамья со спинкой 6 шт и урны 2 шт;{'nameRu': 'Запрос ценовых предложений'};327300.00;327300.00;{'nameRu': 'Работа'}
000140002346/230038/00;"{'nameRu': 'ТОО ""Арка дидары""'}";Услуги средства массовой информаций;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};213000.00;213000.00;{'nameRu': 'Услуга'}
000140002346/230037/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Работы по ремонту/благоустройству территори в селе;{'nameRu': 'Запрос ценовых предложений'};198500.00;198500.00;{'nameRu': 'Работа'}
