contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140004113/230108/00;"{'nameRu': 'ТОО ""ИЛЬМУР""'}";Текущий ремонт Парка «Мадениет саябагы» по ул. Кудайкулова с. Камысты.;{'nameRu': 'Запрос ценовых предложений'};0.00;2200000.00;{'nameRu': 'Работа'}
050140004113/230103/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;204990.00;{'nameRu': 'Товар'}
050140004113/230102/00;{'nameRu': 'KLEVER'};Приобретение бумаги А-4 (500 листов);{'nameRu': 'Запрос ценовых предложений'};0.00;32000.00;{'nameRu': 'Товар'}
050140004113/230101/00;{'nameRu': 'ИП ALMAMOUNT 2017'};Текущий ремонт общественной бани в с. Камысты.;{'nameRu': 'Запрос ценовых предложений'};0.00;9772000.00;{'nameRu': 'Услуга'}
050140004113/230099/00;"{'nameRu': 'ТОО ""ИЛЬМУР""'}";Вывоз мусора в селе Камысты.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3200000.00;3280000.00;{'nameRu': 'Услуга'}
050140004113/230098/00;"{'nameRu': 'ТОО ""ИЛЬМУР""'}";Работы по санитарной обрезке кустарников и деревьев в селе Камысты.;{'nameRu': 'Запрос ценовых предложений'};950000.00;960000.00;{'nameRu': 'Работа'}
050140004113/230097/00;"{'nameRu': 'ИП ""АРТАМОНОВ""'}";Работы по обрезке сухостоя в селе Камысты.;{'nameRu': 'Запрос ценовых предложений'};0.00;949999.00;{'nameRu': 'Работа'}
050140004113/230096/00;"{'nameRu': 'ТОО ""ИЛЬМУР""'}";Работы по покосу травы в селе Камысты.;{'nameRu': 'Запрос ценовых предложений'};1100000.00;1200000.00;{'nameRu': 'Работа'}
050140004113/230095/00;{'nameRu': 'Иставлетов И.И.'};Работы по установке светодиодных консолей на столбы освещения и кронштейнов под флаги.;{'nameRu': 'Запрос ценовых предложений'};0.00;1890000.00;{'nameRu': 'Работа'}
050140004113/230094/00;{'nameRu': 'ИП Joni'};Монтаж металлического короба с баннером на здание бывшего КПГАИ при въезде в селе Камысты.;{'nameRu': 'Запрос ценовых предложений'};0.00;1989000.00;{'nameRu': 'Работа'}
