contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
120240011849/230122/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ADAT KZ""'}";Аренда легковых автомобилей с предоставлением услуг водителя согласно технической спецификации;{'nameRu': 'Открытый конкурс'};30656440.00;36333555.00;{'nameRu': 'Услуга'}
120240011849/230171/00;{'nameRu': 'ИП NUR-TRANS'};Аренда легковых автомобилей с предоставлением услуг водителя согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;7999999.00;{'nameRu': 'Услуга'}
120240011849/230170/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Тряпка для удаление пыли;{'nameRu': 'Запрос ценовых предложений'};0.00;6451.20;{'nameRu': 'Товар'}
120240011849/230169/00;{'nameRu': 'ИП Мазкенова'};Освежитель воздуха;{'nameRu': 'Запрос ценовых предложений'};1944.00;1944.00;{'nameRu': 'Товар'}
120240011849/230168/00;{'nameRu': 'KLEVER'};Средство для мытья полов, жидкость 1 л;{'nameRu': 'Запрос ценовых предложений'};0.00;4080.00;{'nameRu': 'Товар'}
120240011849/230167/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92 в талонах по 10 л;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1084397.10;{'nameRu': 'Товар'}
120240011849/230166/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Топливо дизельное зимнее;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;130000.00;{'nameRu': 'Товар'}
120240011849/230165/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Туалетное жидкое мыло 1 л;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4488.00;5026.56;{'nameRu': 'Товар'}
120240011849/230164/00;{'nameRu': 'ИП УЛЬРИХ  ДМИТРИЙ АЛЕКСАНДРОВИЧ'};Изготовление и установка рулонных штор согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};89900.00;100688.00;{'nameRu': 'Работа'}
120240011849/230163/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";Скоросшиватель;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1200.00;1344.00;{'nameRu': 'Товар'}
120240011849/230162/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";Клей карандаш;{'nameRu': 'Запрос ценовых предложений'};4800.00;5376.00;{'nameRu': 'Товар'}
120240011849/230161/00;"{'nameRu': 'ИП ""ХОД КОНЕМ""'}";Маркер по металлу;{'nameRu': 'Запрос ценовых предложений'};8100.00;8100.00;{'nameRu': 'Товар'}
120240011849/230160/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};7200.00;8064.00;{'nameRu': 'Товар'}
120240011849/230159/00;{'nameRu': 'ИП ТехСпецСЕВ'};Установка комплект системы ip видеонаблюдения с приобретением согласно технической спецификации.;{'nameRu': 'Запрос ценовых предложений'};340000.00;340000.00;{'nameRu': 'Работа'}
120240011849/230158/00;"{'nameRu': 'ТОО ""РЕЗИДЕНТ""'}";Доукомплектование действующей системы видеонаблюдения;{'nameRu': 'Открытый конкурс'};0.00;12712000.00;{'nameRu': 'Работа'}
120240011849/230083/01;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Текущий ремонт и обслуживание автотранспортных средств согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};1872146.00;2500000.00;{'nameRu': 'Работа'}
120240011849/230157/00;{'nameRu': 'ИП Береке'};Текущий ремонт гаража административного здания расположенного по адресу г. Костанай, ул. Гоголя 177А;{'nameRu': 'Запрос ценовых предложений'};0.00;4679759.28;{'nameRu': 'Работа'}
120240011849/230156/00;{'nameRu': 'ИП МОЛДАКАРИМОВ'};Текущий ремонт пристройки административного здания расположенного по адресу район Б. Майлина, с. Айет, ул. Тауелсiздiк, 57;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3470000.00;{'nameRu': 'Работа'}
120240011849/230155/00;{'nameRu': 'ИП Кулешова Дарья Андреевна'};Заправка огнетушителей;{'nameRu': 'Запрос ценовых предложений'};51999.00;51999.00;{'nameRu': 'Услуга'}
120240011849/230154/00;"{'nameRu': 'ИП ""UDAV""'}";Демонтаж и монтаж кондиционеров (согласно технической спецификации);{'nameRu': 'Запрос ценовых предложений'};290000.00;290000.00;{'nameRu': 'Работа'}
120240011849/230153/00;"{'nameRu': 'ТОО ""RUBICON.KZ""'}";Услуги по техническому обслуживанию газовых установок/оборудования/систем/аппаратов/газопроводов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};66750.00;133500.00;{'nameRu': 'Услуга'}
