contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140005387/230036/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;36198.56;{'nameRu': 'Услуга'}
050140005387/230035/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4500.00;{'nameRu': 'Услуга'}
050140005387/230034/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Услуги по обучению на семинаре;{'nameRu': 'Из одного источника путем прямого заключения договора'};70000.00;70000.00;{'nameRu': 'Услуга'}
050140005387/230033/01;"{'nameRu': 'ТОО ""Стиль Ремстрой""'}";Установка воркаут оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;1340000.00;{'nameRu': 'Работа'}
050140005387/230033/00;"{'nameRu': 'ТОО ""Стиль Ремстрой""'}";Установка воркаут оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;1050000.00;{'nameRu': 'Работа'}
050140005387/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KOGAL-BULAK""'}";Техническое обслуживание уличного освещения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2083200.00;{'nameRu': 'Услуга'}
050140005387/230031/00;"{'nameRu': 'ТОО ""Алгоритм-Сервис+""'}";ремонт ноутбука;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};19640.00;19640.00;{'nameRu': 'Работа'}
050140005387/230030/00;"{'nameRu': 'ТОО ""Stroy Express Comfort""'}";Текущий ремонт футбольного поля;{'nameRu': 'Запрос ценовых предложений'};7899000.00;7899000.00;{'nameRu': 'Работа'}
050140005387/230029/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин Аи-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};128118.75;143493.00;{'nameRu': 'Товар'}
050140005387/230028/00;"{'nameRu': 'ТОО ""Антрацит-Кост""'}";Уголь каменный;{'nameRu': 'Через товарные биржи'};390000.00;436800.00;{'nameRu': 'Товар'}
050140005387/230027/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5100.00;5100.00;{'nameRu': 'Услуга'}
050140005387/230026/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};изготовление баннера;{'nameRu': 'Запрос ценовых предложений'};63000.00;63000.00;{'nameRu': 'Услуга'}
050140005387/230025/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};28755.36;32206.00;{'nameRu': 'Услуга'}
050140005387/230024/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};4500.00;4500.00;{'nameRu': 'Услуга'}
050140005387/230022/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага А4;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};52800.00;59136.00;{'nameRu': 'Товар'}
050140005387/230021/00;"{'nameRu': 'ИП ""Шынғыс""'}";Хозяйственные материалы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28089.00;28089.00;{'nameRu': 'Товар'}
050140005387/230020/00;"{'nameRu': 'ИП ""Шынғыс""'}";Хозяйственные  материалы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};172894.00;172894.00;{'nameRu': 'Товар'}
050140005387/230019/00;{'nameRu': 'KLEVER'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};35430.00;35430.00;{'nameRu': 'Товар'}
050140005387/230018/00;"{'nameRu': 'ТОО ""IT-comp""'}";Приобретение флеш-накопителей;{'nameRu': 'Запрос ценовых предложений'};25050.00;28056.00;{'nameRu': 'Товар'}
050140005387/230017/00;{'nameRu': 'КАРПЕЦ СЕРГЕЙ ВИКТОРОВИЧ'};Установка видеонаблюдения;{'nameRu': 'Из одного источника путем прямого заключения договора'};389000.00;389000.00;{'nameRu': 'Услуга'}
050140005387/230016/00;"{'nameRu': 'Индивидуальный предприниматель ""ХРАМОВА ЛЮДМИЛА НИКОЛАЕВНА""'}";Приобретение автомасла;{'nameRu': 'Из одного источника путем прямого заключения договора'};21000.00;21000.00;{'nameRu': 'Товар'}
050140005387/230015/00;"{'nameRu': 'ТОО ""Алгоритм-Сервис+""'}";заправка картриджей;{'nameRu': 'Из одного источника путем прямого заключения договора'};17357.10;17357.10;{'nameRu': 'Услуга'}
050140005387/230012/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;51750.00;{'nameRu': 'Услуга'}
050140005387/230005/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
050140005387/230010/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KAZOPTICLINK""'}";услуги доступа к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};70455.36;792000.00;{'nameRu': 'Услуга'}
050140005387/230011/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин Аи-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};166964.29;187000.00;{'nameRu': 'Товар'}
050140005387/230010/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KAZOPTICLINK""'}";услуги доступа к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};70455.36;868000.00;{'nameRu': 'Услуга'}
050140005387/230009/00;{'nameRu': 'ИП НАМ ЛЮДМИЛА ГРИГОРЬЕВНА'};обслуживание 1С-Предприятие;{'nameRu': 'Запрос ценовых предложений'};98214.29;194880.00;{'nameRu': 'Услуга'}
050140005387/230008/00;"{'nameRu': 'АО ""Страховая Компания ""Сентрас Иншуранс""'}";Взносы на обязательное страхование;{'nameRu': 'Запрос ценовых предложений'};25646.00;25646.00;{'nameRu': 'Услуга'}
050140005387/230007/00;"{'nameRu': 'АО ""Казахтелеком""'}";Оплата услуг связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;14000.00;{'nameRu': 'Услуга'}
050140005387/230006/00;"{'nameRu': 'Крестьянское хозяйство  ""Алимгазиев Акылбек""'}";Зимнее содержание дорог;{'nameRu': 'Из одного источника путем прямого заключения договора'};88392.86;99000.00;{'nameRu': 'Работа'}
050140005387/230005/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
050140005387/230004/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";"Абонентское обслуживание Базы данных &quot;Закон&quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};69910.71;104400.00;{'nameRu': 'Услуга'}
