contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
200140023083/230048/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта дорог улиц Большая мельничная, Базарная, Багыта Касымова в с.Пресногорьковка Узункольского района, улицы Набережная в с.Белоглинка Узункольского района;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
200140023083/230047/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Apple Build Project""'}";Разработка технической документации на средний ремонт улицы Набережная в с.Белоглинка Узункольского района;{'nameRu': 'Запрос ценовых предложений'};0.00;185000.00;{'nameRu': 'Услуга'}
200140023083/230046/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Apple Build Project""'}";Разработка технической документации на средний ремонт улицы Багета Касымова в с.Пресногорьковка Узункольского района;{'nameRu': 'Запрос ценовых предложений'};0.00;185000.00;{'nameRu': 'Услуга'}
200140023083/230045/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Apple Build Project""'}";Разработка технической документации на средний ремонт улицы Базарная в с.Пресногорьковка Узункольского района;{'nameRu': 'Запрос ценовых предложений'};0.00;185000.00;{'nameRu': 'Услуга'}
200140023083/230044/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Apple Build Project""'}";Разработка технической документации на средний ремонт улицы Большая мельничная в с.Пресногорьковка Узункольского района;{'nameRu': 'Запрос ценовых предложений'};0.00;185000.00;{'nameRu': 'Услуга'}
200140023083/230043/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта дорог улицы Большая Садовая в с.Пресногорьковка Узункольского района;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
200140023083/230042/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Компьютер офисный (универсальный) в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;177184.00;{'nameRu': 'Товар'}
200140023083/230041/00;"{'nameRu': 'ТОО ""Каз Интер Уголь""'}";Уголь каменный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};83035.71;93000.00;{'nameRu': 'Товар'}
200140023083/230040/00;"{'nameRu': 'ТОО ""ASTIC GROUP""'}";Разработка технической документации на средний ремонт улицы Большая Садовая в с.Пресногорьковка Узункольского района;{'nameRu': 'Запрос ценовых предложений'};0.00;350000.00;{'nameRu': 'Работа'}
200140023083/230039/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Қауіпсіздікті қамтамасыз ету жөніндегі қызметтер (антивирустық бағдарлама);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};26600.00;29792.00;{'nameRu': 'Услуга'}
