contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
131140018877/230026/00;{'nameRu': 'ИП Лесечко Л.А.'};Проведение эко акции;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30000.00;{'nameRu': 'Услуга'}
131140018877/230025/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;21450.00;{'nameRu': 'Товар'}
131140018877/230023/00;{'nameRu': 'ИП Лесечко Л.А.'};Организация культурного мероприятия АСУ интелект;{'nameRu': 'Запрос ценовых предложений'};0.00;250000.00;{'nameRu': 'Услуга'}
131140018877/230022/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Бумага матовая;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11500.00;{'nameRu': 'Товар'}
131140018877/230021/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Заправка и ремонт картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11250.00;11250.00;{'nameRu': 'Услуга'}
131140018877/230020/00;"{'nameRu': 'ИП ""TAUSTAN""'}";Определение технического состояния основных средств с последующей выдачей Актов технического заключения;{'nameRu': 'Открытый конкурс'};0.00;36000.00;{'nameRu': 'Услуга'}
131140018877/230019/00;"{'nameRu': 'Костанайский областной филиал общественного объединения ""Партия ""AMANAT""'}";Аренда помещения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};251003.57;562248.00;{'nameRu': 'Услуга'}
131140018877/230018/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";"Проведение  мероприятия &quot; День Молодежи Карабалыкского района&quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};700000.00;700000.00;{'nameRu': 'Услуга'}
131140018877/230017/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";бумага;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};54000.00;54000.00;{'nameRu': 'Товар'}
131140018877/230016/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Заправка картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11250.00;11250.00;{'nameRu': 'Услуга'}
131140018877/230015/00;{'nameRu': 'ЕРГАЛИЕВА ЖАННА ЖУМАБАЕВНА'};Проведение акции Я патриот;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};60000.00;60000.00;{'nameRu': 'Услуга'}
131140018877/230014/00;{'nameRu': 'ЕРГАЛИЕВА ЖАННА ЖУМАБАЕВНА'};Акция Призывник;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};80000.00;80000.00;{'nameRu': 'Услуга'}
131140018877/230013/00;{'nameRu': 'ИП АЛПЫСБАЕВА В.М.'};Проведение ярмарки социальных проектов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1000000.00;1000000.00;{'nameRu': 'Услуга'}
131140018877/230012/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";заправка цветных картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};15000.00;15000.00;{'nameRu': 'Услуга'}
131140018877/230011/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Организация и проведение квеста в рамках Дня Козы Корпеш и Баян Сулу;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};80000.00;80000.00;{'nameRu': 'Услуга'}
131140018877/230010/00;"{'nameRu': 'ИП ""АС МОЛ""'}";Ленты Победы;{'nameRu': 'Запрос ценовых предложений'};24000.00;24000.00;{'nameRu': 'Работа'}
131140018877/230009/00;{'nameRu': 'ЕРГАЛИЕВА ЖАННА ЖУМАБАЕВНА'};Проведение мероприятия;{'nameRu': 'Запрос ценовых предложений'};37000.00;37000.00;{'nameRu': 'Услуга'}
131140018877/230008/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Проведение мастер класса по мобилографии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};89000.00;89000.00;{'nameRu': 'Услуга'}
131140018877/230007/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Проведение мероприятия Игры народов этносов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};40000.00;40000.00;{'nameRu': 'Услуга'}
131140018877/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи(  IP телефония, абонентская плата, сотовая связь,междугородние переговоры);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};8034.31;18600.00;{'nameRu': 'Услуга'}
131140018877/230005/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Продление антивирусной программы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5000.00;5000.00;{'nameRu': 'Услуга'}
