contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000440001834/230095/00;"{'nameRu': 'ТОО ""Incognito LTD""'}";Сеянцы сосны;{'nameRu': 'Открытый конкурс'};0.00;50201088.00;{'nameRu': 'Товар'}
000440001834/230094/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Зелёный Дом""'}";Сеянцы березы;{'nameRu': 'Открытый конкурс'};0.00;14959760.00;{'nameRu': 'Товар'}
000440001834/230093/01;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага для офисного оборудования А-4;{'nameRu': 'Электронный магазин'};0.00;80080.00;{'nameRu': 'Товар'}
000440001834/230093/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага для офисного оборудования А-4;{'nameRu': 'Электронный магазин'};0.00;76876.80;{'nameRu': 'Товар'}
000440001834/230088/01;"{'nameRu': 'Общественное объединение ""Общество инвалидов Нұршуақ""'}";Приобретение специального обмундирования (утепленные брюки);{'nameRu': 'Запрос ценовых предложений'};0.00;537891.20;{'nameRu': 'Товар'}
000440001834/230092/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение топлива, горюче-смазочных материалов (бензин АИ-92 в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1354398.21;1516926.00;{'nameRu': 'Товар'}
000440001834/230091/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение топлива, горюче-смазочных материалов (дизельное топливо в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1316964.29;1475000.00;{'nameRu': 'Товар'}
000440001834/230090/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта «Парус-КАЗ. Бюджет» (Бюджетная заявка);{'nameRu': 'Из одного источника путем прямого заключения договора'};125203.57;200912.00;{'nameRu': 'Услуга'}
000440001834/230089/00;{'nameRu': 'KadessovA'};Приобретение специального обмундирования (утепленные куртки, шапки);{'nameRu': 'Запрос ценовых предложений'};0.00;957338.00;{'nameRu': 'Товар'}
000440001834/230088/00;"{'nameRu': 'Общественное объединение ""Общество инвалидов Нұршуақ""'}";Приобретение специального обмундирования (утепленные брюки);{'nameRu': 'Запрос ценовых предложений'};0.00;537891.20;{'nameRu': 'Товар'}
000440001834/230085/00;{'nameRu': 'ИП БАШАНОВ'};Приобретение специального обмундирования (утепленные ботинки);{'nameRu': 'Запрос ценовых предложений'};642172.00;642172.00;{'nameRu': 'Товар'}
000440001834/230084/00;"{'nameRu': 'ТОО ""Машиностроительный завод МТЗ-Казахстан""'}";Приобретение трактора колесного;{'nameRu': 'Аукцион (с 2022)'};29867754.58;29867754.58;{'nameRu': 'Товар'}
000440001834/230083/00;"{'nameRu': 'ТОО ""Forest BSM GROUP""'}";Внедрение ГИС-системы в лесное хозяйство;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;278571.00;{'nameRu': 'Услуга'}
000440001834/230082/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение топлива, горюче-смазочных материалов (бензин АИ-92 в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};915133.93;1024950.00;{'nameRu': 'Товар'}
000440001834/230081/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение топлива, горюче-смазочных материалов (дизельное топливо в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2633928.57;2950000.00;{'nameRu': 'Товар'}
000440001834/230080/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение топлива, горюче-смазочных материалов (бензин АИ-92 в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};424622.14;475576.80;{'nameRu': 'Товар'}
000440001834/230079/00;{'nameRu': 'ИП Латышев В.И.'};Приобретение болта лемеха;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11160.70;{'nameRu': 'Товар'}
000440001834/230078/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение масло трансмиссионное;{'nameRu': 'Запрос ценовых предложений'};0.00;80416.00;{'nameRu': 'Товар'}
000440001834/230077/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение антифриза (зеленый);{'nameRu': 'Запрос ценовых предложений'};0.00;73830.40;{'nameRu': 'Товар'}
000440001834/230076/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение масло дизельное М10Г2;{'nameRu': 'Запрос ценовых предложений'};0.00;159936.00;{'nameRu': 'Товар'}
000440001834/230075/00;{'nameRu': 'ИП Латышев В.И.'};Приобретение масла 5W40;{'nameRu': 'Запрос ценовых предложений'};0.00;225000.00;{'nameRu': 'Товар'}
000440001834/230074/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение масло 10W40;{'nameRu': 'Запрос ценовых предложений'};0.00;86643.20;{'nameRu': 'Товар'}
000440001834/230073/00;{'nameRu': 'ИП KazBusiness'};Приобретение  запасных частей на МТЗ;{'nameRu': 'Запрос ценовых предложений'};0.00;152191.20;{'nameRu': 'Товар'}
000440001834/230072/00;{'nameRu': 'Sattilik2020'};Насос скважинный;{'nameRu': 'Запрос ценовых предложений'};320000.00;320000.00;{'nameRu': 'Товар'}
