contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140003402/230042/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;3000.00;{'nameRu': 'Товар'}
050140003402/230038/01;"{'nameRu': 'ИП ""ДАРХАН""'}";Дополнительное соглашение о рассторжение договора;{'nameRu': 'Запрос ценовых предложений'};0.00;340000.00;{'nameRu': 'Работа'}
050140003402/230039/01;"{'nameRu': 'ИП ""ДАРХАН""'}";Дополнительное соглашение о рассторжение договора;{'nameRu': 'Запрос ценовых предложений'};0.00;340000.00;{'nameRu': 'Работа'}
050140003402/230041/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Приобретение хоязйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;7800.00;{'nameRu': 'Товар'}
050140003402/230040/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;3590.00;{'nameRu': 'Товар'}
050140003402/230039/00;"{'nameRu': 'ИП ""ДАРХАН""'}";Разработка технической документации на средний ремонт улицы Брежнева;{'nameRu': 'Запрос ценовых предложений'};0.00;340000.00;{'nameRu': 'Работа'}
050140003402/230038/00;"{'nameRu': 'ИП ""ДАРХАН""'}";Разработка технической документации на средний ремонт улицы Студенческая;{'nameRu': 'Запрос ценовых предложений'};0.00;340000.00;{'nameRu': 'Работа'}
050140003402/230037/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Приобретение канцелярских товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;41352.00;{'nameRu': 'Товар'}
050140003402/230036/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;39720.00;{'nameRu': 'Товар'}
050140003402/230035/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Tender Consulting Company""'}";Корректировка технической документации на средний ремонт улицы Волынова,;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;300000.00;{'nameRu': 'Работа'}
050140003402/230034/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Работы по проведению экспертиз улицы Амангельды,Абая, ХПП в с.Алтынсарино Камыстинского района;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;849490.26;{'nameRu': 'Работа'}
050140003402/230033/00;"{'nameRu': 'ТОО ""GrandBuildCompany""'}";"Инжиниринговые услуги по осуществлению технического надзора на объекте &amp;quot;Средний ремонт улицы Амангельды, ХПП, Абая в с. Алтынсарино, Камыстинского района, Костанайской области&amp;quot;";{'nameRu': 'Открытый конкурс'};0.00;1861412.11;{'nameRu': 'Услуга'}
050140003402/230026/01;{'nameRu': 'ИП Сулейменова'};Приобретение кресел;{'nameRu': 'Запрос ценовых предложений'};0.00;268000.00;{'nameRu': 'Товар'}
050140003402/230032/00;"{'nameRu': 'ТОО ""IT Supply""'}";Приобретение оргтехники (Принтеры);{'nameRu': 'Запрос ценовых предложений'};0.00;336896.00;{'nameRu': 'Товар'}
050140003402/230031/00;"{'nameRu': 'ТОО ""Energy ru""'}";Текущий ремонт автомобиля;{'nameRu': 'Запрос ценовых предложений'};353000.00;353000.00;{'nameRu': 'Работа'}
