contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
110640005926/230004/01;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Услуги банков по перечислению денежных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};79924.59;109314.00;{'nameRu': 'Услуга'}
110640005926/230010/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};36035.99;40360.31;{'nameRu': 'Услуга'}
110640005926/230011/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};93000.00;104160.00;{'nameRu': 'Услуга'}
110640005926/230001/01;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};4916.25;11012.44;{'nameRu': 'Услуга'}
110640005926/230003/01;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Отопление;{'nameRu': 'Из одного источника путем прямого заключения договора'};273364.29;535794.00;{'nameRu': 'Услуга'}
110640005926/230008/01;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};Обслуживание 1С Бухгалтерия в 2023 год;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};132000.00;264000.00;{'nameRu': 'Услуга'}
110640005926/230009/01;{'nameRu': 'ИП Салмина Т.А.'};Предоставление услуг по захоронению твердо бытовых отходов на полигоне п. Карабалык;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11512.80;23025.60;{'nameRu': 'Услуга'}
110640005926/230005/02;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};107586.00;334137.56;{'nameRu': 'Товар'}
110640005926/230006/01;{'nameRu': 'Аиша'};Аренда транспорта с предоставлением услуг водителя;{'nameRu': 'Запрос ценовых предложений'};775000.00;1550000.00;{'nameRu': 'Услуга'}
110640005926/230013/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Бюджетное финансирование)";{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;449400.00;{'nameRu': 'Услуга'}
110640005926/230002/02;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Услуги канализации;{'nameRu': 'Из одного источника путем прямого заключения договора'};87574.11;196166.00;{'nameRu': 'Услуга'}
110640005926/230007/02;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};431085.49;904248.43;{'nameRu': 'Услуга'}
110640005926/230015/01;"{'nameRu': 'КГКП ""Казахстанский агротехнический колледж"" Управления образования акимата Костанайской области'}";Услуги по краткосрочному профессиональному обучению;{'nameRu': 'Договор на услуги государственного образовательного заказа'};507125.00;707616.00;{'nameRu': 'Услуга'}
110640005926/230017/01;"{'nameRu': 'ТОО ""Редакция районной газеты ""АЙНА""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};48739.00;112000.00;{'nameRu': 'Услуга'}
110640005926/230017/00;"{'nameRu': 'ТОО ""Редакция районной газеты ""АЙНА""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};48739.00;112000.00;{'nameRu': 'Услуга'}
110640005926/230007/01;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};431085.49;904248.43;{'nameRu': 'Услуга'}
110640005926/230016/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};50000.00;50000.00;{'nameRu': 'Услуга'}
110640005926/230015/00;"{'nameRu': 'КГКП ""Казахстанский агротехнический колледж"" Управления образования акимата Костанайской области'}";Услуги по краткосрочному профессиональному обучению;{'nameRu': 'Договор на услуги государственного образовательного заказа'};507125.00;707616.00;{'nameRu': 'Услуга'}
110640005926/230005/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};107586.00;334137.56;{'nameRu': 'Товар'}
110640005926/230002/01;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Услуги канализации;{'nameRu': 'Из одного источника путем прямого заключения договора'};87574.11;196166.00;{'nameRu': 'Услуга'}
110640005926/230014/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Аренда помещения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};248658.75;278497.80;{'nameRu': 'Услуга'}
110640005926/230013/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Бюджетное финансирование)";{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;449400.00;{'nameRu': 'Услуга'}
110640005926/230012/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Аренда помещения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};248658.75;278497.80;{'nameRu': 'Услуга'}
110640005926/230011/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};93000.00;208320.00;{'nameRu': 'Услуга'}
110640005926/230010/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};36035.99;110000.00;{'nameRu': 'Услуга'}
110640005926/230009/00;{'nameRu': 'ИП Салмина Т.А.'};Предоставление услуг по захоронению твердо бытовых отходов на полигоне п. Карабалык;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11512.80;23025.60;{'nameRu': 'Услуга'}
110640005926/230008/00;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};Обслуживание 1С Бухгалтерия в 2023 год;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};132000.00;264000.00;{'nameRu': 'Услуга'}
110640005926/230007/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};305659.10;1041945.60;{'nameRu': 'Услуга'}
110640005926/230006/00;{'nameRu': 'Аиша'};Аренда транспорта с предоставлением услуг водителя;{'nameRu': 'Запрос ценовых предложений'};775000.00;1550000.00;{'nameRu': 'Услуга'}
110640005926/230005/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};45614.40;104133.36;{'nameRu': 'Товар'}
110640005926/230004/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Услуги банков по перечислению денежных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};79924.59;109314.00;{'nameRu': 'Услуга'}
110640005926/230003/00;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Отопление;{'nameRu': 'Из одного источника путем прямого заключения договора'};273364.29;535794.00;{'nameRu': 'Услуга'}
110640005926/230002/00;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Услуги канализации;{'nameRu': 'Из одного источника путем прямого заключения договора'};43786.61;94056.04;{'nameRu': 'Услуга'}
110640005926/230001/00;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};4916.25;11012.44;{'nameRu': 'Услуга'}
