contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970240002955/230097/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по текущему ремонту внешних оконных откосов;{'nameRu': 'Запрос ценовых предложений'};0.00;207500.00;{'nameRu': 'Работа'}
970240002955/230092/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по изготовлению и установке кабинок в туалет;{'nameRu': 'Запрос ценовых предложений'};0.00;469000.00;{'nameRu': 'Работа'}
970240002955/230091/00;{'nameRu': 'ИП Allcom'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30000.00;{'nameRu': 'Услуга'}
970240002955/230001/02;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЭКОС""'}";Затраты на обеспечение питания в школе для детей из малообеспеченных семей (комплексные обеды);{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};579773.21;7134500.00;{'nameRu': 'Услуга'}
970240002955/230089/00;"{'nameRu': 'ТОО ""Гарант РК""'}";Услуги по проведению экспертизы промышленной безопасности;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;250000.00;{'nameRu': 'Услуга'}
970240002955/230065/01;"{'nameRu': 'ИП ""Рекламные технологии""'}";Работы по изготовлению и установке кабинок в туалет;{'nameRu': 'Запрос ценовых предложений'};427000.00;427000.00;{'nameRu': 'Работа'}
970240002955/230088/00;{'nameRu': 'ИП АдалМеталл'};Работы по ремонту уличного баскетбольного столба;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};230000.00;230000.00;{'nameRu': 'Работа'}
970240002955/230087/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Энергонорма""'}";Проверка знаний ПТБ, ПТЭ теплоперсонала, с выдачей протокола;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11000.00;11000.00;{'nameRu': 'Услуга'}
970240002955/230086/00;"{'nameRu': 'ТОО ""ASS-Security""'}";"Услуги специализированной физической охраны объекта и территории КГУ &quot; Гимназия 5 отдела образования города Рудного&quot; Управления образования акимата Костанайской области.";{'nameRu': 'Запрос ценовых предложений'};435000.00;1740000.00;{'nameRu': 'Услуга'}
970240002955/230085/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по ремонту пищевого котла;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};238000.00;238000.00;{'nameRu': 'Работа'}
970240002955/230084/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по ремонту кровельных ограждений, фронтона;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};270000.00;270000.00;{'nameRu': 'Работа'}
970240002955/230083/00;{'nameRu': 'ИП Allcom'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};47000.00;47000.00;{'nameRu': 'Услуга'}
970240002955/230082/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по замене центральной метало-пластиковой двери;{'nameRu': 'Запрос ценовых предложений'};297000.00;297000.00;{'nameRu': 'Работа'}
970240002955/230081/00;"{'nameRu': 'ТОО ""Рудный-ТАЗАЛЫҚ-2006""'}";Услуги по вывозу ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;198000.00;{'nameRu': 'Услуга'}
970240002955/230080/00;{'nameRu': 'ИП ARSENAL'};Приобретение хоз товаров (шпаклевка);{'nameRu': 'Запрос ценовых предложений'};22500.00;22500.00;{'nameRu': 'Товар'}
970240002955/230079/00;"{'nameRu': 'ТОО ""ViSorto""'}";Приобретение хоз товаров (мастер клей);{'nameRu': 'Запрос ценовых предложений'};19640.00;21996.80;{'nameRu': 'Товар'}
970240002955/230078/00;{'nameRu': 'ИП БУТ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Приобретение хоз товаров (краска эмаль белая);{'nameRu': 'Запрос ценовых предложений'};52500.00;58800.00;{'nameRu': 'Товар'}
970240002955/230077/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Приобретение хоз товаров (краска эмаль коричневая, бардо );{'nameRu': 'Запрос ценовых предложений'};86300.00;96656.00;{'nameRu': 'Товар'}
970240002955/230076/00;"{'nameRu': 'ИП ""Бондарева""'}";Приобретение хоз товаров (кисти малярные);{'nameRu': 'Запрос ценовых предложений'};8860.00;9923.20;{'nameRu': 'Товар'}
970240002955/230075/00;{'nameRu': 'ИП ПАНАСЕНКО В.А.'};Приобретение хоз товаров (олифа, вайт спирит);{'nameRu': 'Запрос ценовых предложений'};6500.00;6500.00;{'nameRu': 'Товар'}
970240002955/230074/00;{'nameRu': 'ИП ЕЭС'};Краска водоэмульсия белая;{'nameRu': 'Запрос ценовых предложений'};47450.00;47450.00;{'nameRu': 'Товар'}
970240002955/230073/00;{'nameRu': 'ИП ЕЭС'};Работы по текущему ремонту фасада здания;{'nameRu': 'Запрос ценовых предложений'};365445.00;365445.00;{'nameRu': 'Работа'}
970240002955/230072/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Investment solutions Astana""'}";Приобретение хоз товаров (Перчатки резина гелиевые);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16040.00;17964.80;{'nameRu': 'Товар'}
970240002955/230071/00;"{'nameRu': 'ТОО ""ЭНКОР""'}";Работы по установке (монтажу) приборов учета воды Ду 50, Ду15;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};140000.00;140000.00;{'nameRu': 'Работа'}
970240002955/230070/00;"{'nameRu': 'ТОО ""Компания Hoster. KZ""'}";Предоставление информационно-технических услуг.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;24000.00;{'nameRu': 'Услуга'}
970240002955/230068/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по ремонту холодильного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};189000.00;189000.00;{'nameRu': 'Работа'}
970240002955/230067/00;"{'nameRu': 'ТОО ""TRADE CK""'}";Приобретение бумаги для принтера;{'nameRu': 'Запрос ценовых предложений'};68303.50;76499.92;{'nameRu': 'Товар'}
970240002955/230066/00;{'nameRu': 'ИП Кырхан'};Работы по изготовлению и установке туалетных кабинок;{'nameRu': 'Запрос ценовых предложений'};243000.00;243000.00;{'nameRu': 'Работа'}
970240002955/230065/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";Работы по изготовлению и установке кабинок в туалет;{'nameRu': 'Запрос ценовых предложений'};0.00;427000.00;{'nameRu': 'Работа'}
970240002955/230064/00;"{'nameRu': 'ИП ""STATUS PLAST""'}";Работы по ремонту пластиковых окон;{'nameRu': 'Запрос ценовых предложений'};204000.00;204000.00;{'nameRu': 'Работа'}
970240002955/230063/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};4960.00;5555.20;{'nameRu': 'Товар'}
970240002955/230062/00;{'nameRu': 'ИП Родничок'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};1080.00;1080.00;{'nameRu': 'Товар'}
970240002955/230061/00;"{'nameRu': 'ИП ""ТАБАРАН А.Г.""'}";Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};5550.00;5550.00;{'nameRu': 'Товар'}
970240002955/230060/00;{'nameRu': 'ИП Soltustik-2020'};Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};30408.00;30408.00;{'nameRu': 'Товар'}
970240002955/230059/00;{'nameRu': 'ИП Мазкенова'};Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};1840.00;1840.00;{'nameRu': 'Товар'}
970240002955/230058/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};70800.00;70800.00;{'nameRu': 'Товар'}
970240002955/230057/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};4780.00;5353.60;{'nameRu': 'Товар'}
970240002955/230056/00;{'nameRu': 'ИП Мазкенова'};Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};8070.00;8070.00;{'nameRu': 'Товар'}
970240002955/230055/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Приобретение хоз товаров;{'nameRu': 'Запрос ценовых предложений'};11580.00;12969.60;{'nameRu': 'Товар'}
970240002955/230054/00;{'nameRu': 'ИП Сулейменова'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};38640.00;38640.00;{'nameRu': 'Товар'}
970240002955/230053/00;"{'nameRu': 'КГКП ""Детский воспитательно-оздоровительный комплекс"" отдела образования города Рудного"" Управления образования акимата Костанайской области'}";Приобретение путевок в детский оздоровительный центр для детей из малообеспеченных семей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};46850.00;46850.00;{'nameRu': 'Услуга'}
970240002955/230052/00;"{'nameRu': 'ТОО ""СтройМонтаж 2014""'}";Работы по изготовлению и установке кабинок в туалет;{'nameRu': 'Запрос ценовых предложений'};517000.00;579040.00;{'nameRu': 'Работа'}
970240002955/230051/00;"{'nameRu': 'ТОО ""СтройМонтаж 2014""'}";Работы по изготовлению и установке поручней настенных из нержавеющей стали;{'nameRu': 'Запрос ценовых предложений'};368000.00;412160.00;{'nameRu': 'Работа'}
970240002955/230050/00;"{'nameRu': 'ИП ""Жакиев""'}";Работы по модернизации системы оповещения (громкоговорителей);{'nameRu': 'Запрос ценовых предложений'};334000.00;334000.00;{'nameRu': 'Работа'}
970240002955/230049/00;{'nameRu': 'ИП Баймбетова'};Букет из живых срезанных цветов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};27000.00;27000.00;{'nameRu': 'Товар'}
970240002955/230048/00;{'nameRu': 'ИП Webman Studio'};"Услуги по внедрению информационной системы &quot; Komek Instagram Feed&quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};226600.00;226600.00;{'nameRu': 'Услуга'}
970240002955/230047/00;{'nameRu': 'ИП ВОЛОДЬКИНА Н.Ю.'};Услуги по эстетическому оформлению;{'nameRu': 'Запрос ценовых предложений'};85000.00;85000.00;{'nameRu': 'Услуга'}
970240002955/230046/00;{'nameRu': 'ИП Allcom'};устройство зарядное POWERBANK;{'nameRu': 'Запрос ценовых предложений'};13800.00;13800.00;{'nameRu': 'Товар'}
970240002955/230045/00;{'nameRu': 'ИП Кондакова А.А.'};Услуги по промывке и опрессовке системы отопления;{'nameRu': 'Запрос ценовых предложений'};14500.00;14500.00;{'nameRu': 'Услуга'}
970240002955/230044/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};37787.86;63000.00;{'nameRu': 'Услуга'}
970240002955/230043/00;"{'nameRu': 'ТОО ""Серхан74""'}";Приобретение электротоваров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};18875.00;21140.00;{'nameRu': 'Товар'}
970240002955/230042/00;"{'nameRu': 'ТОО ""Серхан74""'}";Приобретение электротоваров;{'nameRu': 'Запрос ценовых предложений'};23800.00;26656.00;{'nameRu': 'Товар'}
970240002955/230041/00;"{'nameRu': 'ТОО ""Костанайский печатный двор""'}";Услуги по изготовлению бланков похвальных грамот;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3571.43;3571.43;{'nameRu': 'Услуга'}
970240002955/230040/00;"{'nameRu': 'ТОО ""ЭНКОР""'}";Услуги по поверке приборов учета воды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};39000.00;39000.00;{'nameRu': 'Услуга'}
970240002955/230039/00;{'nameRu': 'ИП ТехСпецСЕВ'};Работы по модернизации системы видеонаблюдения;{'nameRu': 'Запрос ценовых предложений'};129000.00;129000.00;{'nameRu': 'Работа'}
970240002955/230038/00;"{'nameRu': 'ТОО ""СтройМонтаж 2014""'}";Работы по замене задвижек в подвале здания;{'nameRu': 'Запрос ценовых предложений'};98000.00;98000.00;{'nameRu': 'Работа'}
970240002955/230037/00;"{'nameRu': 'ТОО ""СтройМонтаж 2014""'}";Ремонт крыши здания;{'nameRu': 'Запрос ценовых предложений'};288000.00;288000.00;{'nameRu': 'Работа'}
