contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
101140003695/230012/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";бумага для офисного оборудования/;{'nameRu': 'Запрос ценовых предложений'};0.00;21035.00;{'nameRu': 'Товар'}
101140003695/230011/00;"{'nameRu': 'ИП ""Digital Systems""'}";Услуги по предоставлению доступа к информационным ресурсам/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;60000.00;{'nameRu': 'Услуга'}
101140003695/230010/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;14560.00;{'nameRu': 'Услуга'}
101140003695/230009/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";бумага;{'nameRu': 'Запрос ценовых предложений'};11300.00;11300.00;{'nameRu': 'Товар'}
101140003695/230007/00;"{'nameRu': 'КГП ""Узункольская районная больница» Управления здравоохранения акимата Костанайской области'}";Услуги по периодическому медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;134832.00;{'nameRu': 'Услуга'}
101140003695/230006/00;"{'nameRu': 'ГКП ""Таза Ұзынкөл"" акимата Узункольского района""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;111362.00;{'nameRu': 'Услуга'}
101140003695/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;13000.00;{'nameRu': 'Услуга'}
101140003695/230003/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги санитарные (дезинфекция, дезинсекция, дератизация и аналогичные);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;122375.00;{'nameRu': 'Услуга'}
101140003695/230002/00;"{'nameRu': 'ТОО ""Зерде"" Оқыту орталығы""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;55000.00;{'nameRu': 'Услуга'}
101140003695/230001/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;392278.52;{'nameRu': 'Товар'}
101140003695/A0F5K9/00;"{'nameRu': 'АО ""ЦЭФ""'}";;{'nameRu': 'Из одного источника путем прямого заключения договора'};61607.14;69000.00;{'nameRu': 'Услуга'}
