contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060640004084/230047/00;{'nameRu': 'ИП Диас'};Хоз товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21000.00;{'nameRu': 'Товар'}
060640004084/230046/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Ручка;{'nameRu': 'Запрос ценовых предложений'};0.00;3500.00;{'nameRu': 'Товар'}
060640004084/230045/00;{'nameRu': 'ИП Диас'};Приобретение канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;61470.00;{'nameRu': 'Товар'}
060640004084/230044/00;"{'nameRu': 'ИП ""СТАНИСЛАВИЧ Я.Н.""'}";Услуга по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;36000.00;{'nameRu': 'Услуга'}
060640004084/230026/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};310789.79;584687.99;{'nameRu': 'Услуга'}
060640004084/230043/00;"{'nameRu': 'ИП ""Каспий""'}";Валик, растворитель, кювета, олифа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7100.00;7100.00;{'nameRu': 'Товар'}
060640004084/230042/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};45756.70;51247.50;{'nameRu': 'Товар'}
060640004084/230041/00;"{'nameRu': 'ИП ""Каспий""'}";Половой краски;{'nameRu': 'Запрос ценовых предложений'};45936.00;45936.00;{'nameRu': 'Товар'}
060640004084/230040/00;"{'nameRu': 'ТОО ""Центр САТР""'}";Кресло-стул для лиц с ограниченными возможностями;{'nameRu': 'Электронный магазин'};575000.00;575000.00;{'nameRu': 'Товар'}
060640004084/230039/00;"{'nameRu': 'ТОО ""Центр САТР""'}";Диагностический набор методик;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};148571.43;166400.00;{'nameRu': 'Товар'}
060640004084/230038/00;"{'nameRu': 'ТОО ""Центр САТР""'}";Тактильные ячейки;{'nameRu': 'Запрос ценовых предложений'};65000.00;72800.00;{'nameRu': 'Товар'}
060640004084/230037/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};тетрадь простая 12 л;{'nameRu': 'Запрос ценовых предложений'};1200.00;1200.00;{'nameRu': 'Товар'}
060640004084/230036/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};штрих с кисточкой;{'nameRu': 'Запрос ценовых предложений'};2826.00;2826.00;{'nameRu': 'Товар'}
060640004084/230035/00;{'nameRu': 'ИП Родничок'};скоросшиватель бумажный;{'nameRu': 'Запрос ценовых предложений'};2160.00;2160.00;{'nameRu': 'Товар'}
060640004084/230034/00;{'nameRu': 'ИП КИРИК'};регистр папка, степлер, штрих, скобы;{'nameRu': 'Запрос ценовых предложений'};13638.80;13638.80;{'nameRu': 'Товар'}
060640004084/230033/00;{'nameRu': 'ИП КИРИК'};клей и скотч;{'nameRu': 'Запрос ценовых предложений'};9240.00;9240.00;{'nameRu': 'Товар'}
060640004084/230032/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};ручка, маркер, общая тетрадь;{'nameRu': 'Запрос ценовых предложений'};35300.00;35300.00;{'nameRu': 'Товар'}
060640004084/230031/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Cкотч большой и черный карандаш простой;{'nameRu': 'Запрос ценовых предложений'};8000.00;8000.00;{'nameRu': 'Товар'}
060640004084/230030/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Бумага для заметок;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1600.00;1600.00;{'nameRu': 'Товар'}
060640004084/230029/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};45756.70;51247.50;{'nameRu': 'Товар'}
060640004084/230028/00;{'nameRu': 'ИП ШАНС'};Бумагав формате А 4;{'nameRu': 'Запрос ценовых предложений'};93800.00;93800.00;{'nameRu': 'Товар'}
060640004084/230027/00;"{'nameRu': 'ИП ""ПОСПЕЛОВ В.В.""'}";Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};36000.00;36000.00;{'nameRu': 'Услуга'}
060640004084/230026/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};310789.79;403200.00;{'nameRu': 'Услуга'}
060640004084/230025/00;{'nameRu': 'BrandPharma'};Медикаменты 2;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6200.00;6200.00;{'nameRu': 'Товар'}
060640004084/230024/00;{'nameRu': 'BrandPharma'};Медикаменты;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};14220.00;14220.00;{'nameRu': 'Товар'}
060640004084/230023/00;{'nameRu': 'ИП Аубакиров'};Автозапчасти;{'nameRu': 'Запрос ценовых предложений'};41500.00;41500.00;{'nameRu': 'Товар'}
060640004084/230022/00;{'nameRu': 'ИБРАЕВА ГУЛЬБАХЫТ АЛИЕВНА'};Услуги по аренде гаража (теплый бокс ,с водой,со светом,со сторожем);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};184000.00;276000.00;{'nameRu': 'Услуга'}
060640004084/230020/00;"{'nameRu': 'ГКП ""Аркалыкская теплоэнергетическая компания"" акимата города Аркалыка Костанайской области'}";Услуга «Производство, передача, распределение и снабжение тепловой энергией» и услуга «Химочищенная вода для горячего водоснабжения из системы отопления»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;368000.00;{'nameRu': 'Услуга'}
060640004084/230019/00;"{'nameRu': 'ГКП ""Аркалыкская теплоэнергетическая компания"" акимата города Аркалыка Костанайской области'}";Питьевая вода,отвод и очистка сточных вод;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;358000.00;{'nameRu': 'Услуга'}
060640004084/230017/00;"{'nameRu': 'ТОО ""Авто-Выбор""'}";Аккумулятор;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28303.59;31700.02;{'nameRu': 'Товар'}
060640004084/230016/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;67799.98;{'nameRu': 'Услуга'}
060640004084/230015/00;"{'nameRu': 'ГКП ""Аркалыкская теплоэнергетическая компания"" акимата города Аркалыка Костанайской области'}";Услуга «Производство, передача, распределение и снабжение тепловой энергией» и услуга «Химочищенная вода для горячего водоснабжения из системы отопления»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;367999.99;{'nameRu': 'Услуга'}
060640004084/230014/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги по передаче/распределению электроэнергии;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;164999.99;{'nameRu': 'Услуга'}
060640004084/230013/00;"{'nameRu': 'ИП ""НурХас""'}";Маторное масло;{'nameRu': 'Запрос ценовых предложений'};24890.00;24890.00;{'nameRu': 'Товар'}
060640004084/230012/00;{'nameRu': 'ИП Баков Ж.Т.'};Услуги по техническому обслуживанию пожарной/охранной сигнализации/систем тушения/видеонаблюдения и аналогичного оборудования;{'nameRu': 'Запрос ценовых предложений'};44000.00;47000.00;{'nameRu': 'Услуга'}
060640004084/230011/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Регистрация доменного имени;{'nameRu': 'Из одного источника путем прямого заключения договора'};7321.43;8200.00;{'nameRu': 'Услуга'}
060640004084/230010/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Услуги банков по перечислению/переводу денежных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;84000.00;{'nameRu': 'Услуга'}
