contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140007165/230054/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;28210.94;{'nameRu': 'Услуга'}
060140007165/230053/00;{'nameRu': 'ИП Алтын Дала'};Составление землеустроительного проекта в с.Каменуральское, ул. Тлеуова 1/1, с предварительной площадью 13,2433га;{'nameRu': 'Запрос ценовых предложений'};0.00;90000.00;{'nameRu': 'Работа'}
060140007165/230052/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;26385.03;{'nameRu': 'Работа'}
060140007165/230011/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};12489.21;22612.00;{'nameRu': 'Услуга'}
060140007165/230051/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;118732.65;{'nameRu': 'Работа'}
060140007165/230050/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Запрос ценовых предложений'};0.00;153742.50;{'nameRu': 'Товар'}
060140007165/230049/00;"{'nameRu': 'ТОО ""Костанай-ЗЕМ""'}";Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Запрос ценовых предложений'};0.00;70000.00;{'nameRu': 'Работа'}
060140007165/230048/00;"{'nameRu': 'ТОО ""Костанай-ЗЕМ""'}";Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Запрос ценовых предложений'};0.00;70000.00;{'nameRu': 'Работа'}
060140007165/230047/00;"{'nameRu': 'ТОО ""Костанай-ЗЕМ""'}";Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Запрос ценовых предложений'};0.00;70000.00;{'nameRu': 'Работа'}
060140007165/230046/00;"{'nameRu': 'ТОО ""Костанай-ЗЕМ""'}";Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Запрос ценовых предложений'};0.00;70000.00;{'nameRu': 'Работа'}
060140007165/230045/00;"{'nameRu': 'ТОО ""Костанай-ЗЕМ""'}";Землеустроительные и земельно-кадастровые работы;{'nameRu': 'Запрос ценовых предложений'};0.00;50000.00;{'nameRu': 'Работа'}
060140007165/230043/00;{'nameRu': 'Государственное коммунальное предприятие «Боровское ЖКХ-2016» государственного учреждения «Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог Мендыкаринского района»'};Энергия тепловая;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;43321.82;{'nameRu': 'Товар'}
060140007165/230042/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Запрос ценовых предложений'};137243.30;153712.50;{'nameRu': 'Товар'}
060140007165/230041/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Голд-Проект""'}";системный блок;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};172000.00;192640.00;{'nameRu': 'Товар'}
060140007165/230040/00;"{'nameRu': 'ТОО ""НВ Медиа""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Запрос ценовых предложений'};151800.00;184960.00;{'nameRu': 'Услуга'}
