contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020940003075/230020/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги доступа к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;423650.00;{'nameRu': 'Услуга'}
020940003075/230019/00;"{'nameRu': 'ИП ""Smart House""'}";Принтер черно-белый;{'nameRu': 'Электронный магазин'};0.00;60015.20;{'nameRu': 'Товар'}
020940003075/230018/00;"{'nameRu': 'ТОО ""Everest Trade LTD""'}";Приобретение принтер цветной;{'nameRu': 'Электронный магазин'};0.00;205805.60;{'nameRu': 'Товар'}
020940003075/230017/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по продлению регистрации доменного имени sarykol-maslihat.gov.kz;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;8200.00;{'nameRu': 'Услуга'}
020940003075/230016/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";страхование автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25646.00;{'nameRu': 'Услуга'}
020940003075/230015/00;"{'nameRu': 'Некоммерческое образовательное учреждение ""Институт государственного и местного управления""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;252100.00;{'nameRu': 'Услуга'}
020940003075/230014/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги местной телефонной связи.;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;98000.00;{'nameRu': 'Услуга'}
020940003075/230013/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};176440.00;256640.00;{'nameRu': 'Услуга'}
020940003075/230012/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги доступа к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};529562.50;593110.00;{'nameRu': 'Услуга'}
020940003075/230011/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};278160.00;311539.20;{'nameRu': 'Товар'}
020940003075/230010/00;{'nameRu': 'Incom'};Ежедневник;{'nameRu': 'Запрос ценовых предложений'};10500.00;10500.00;{'nameRu': 'Товар'}
020940003075/230009/00;{'nameRu': 'Incom'};Канцелярские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};46861.00;46861.00;{'nameRu': 'Товар'}
020940003075/230008/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";Услуги по сопровождению базы данных Закон;{'nameRu': 'Из одного источника путем прямого заключения договора'};54375.00;83200.00;{'nameRu': 'Услуга'}
020940003075/230007/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;287589.12;{'nameRu': 'Услуга'}
020940003075/230006/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};79968.00;89564.16;{'nameRu': 'Товар'}
020940003075/230005/00;"{'nameRu': 'ИП ""ДетальТехСервис""'}";Ремонт автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};64800.00;64800.00;{'nameRu': 'Услуга'}
020940003075/230004/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ZARYA-2018""'}";приобретение бланков;{'nameRu': 'Запрос ценовых предложений'};12000.00;13440.00;{'nameRu': 'Услуга'}
020940003075/230003/00;"{'nameRu': 'Индивидуальный  предприниматель ""ДАНИАЛ""'}";заправка картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};51000.00;57120.00;{'nameRu': 'Услуга'}
020940003075/230002/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Приобретение компьютерного оборудования (персональный компьютер);{'nameRu': 'Конкурс с предварительным квалификационным отбором'};451000.00;505120.00;{'nameRu': 'Товар'}
020940003075/230001/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Сопровождение программы ЕСЕДО;{'nameRu': 'Из одного источника путем прямого заключения договора'};427797.50;958266.40;{'nameRu': 'Услуга'}
