contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020740002748/230050/00;{'nameRu': 'Okey'};листки возврата 5000 штук, согласно тех спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;35000.00;{'nameRu': 'Работа'}
020740002748/230049/00;{'nameRu': 'ИП Гуцало Петр Иванович'};изготовление католожных карточек 12 000 штук, согласно тех спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;70800.00;{'nameRu': 'Работа'}
020740002748/230048/00;"{'nameRu': 'ТОО ""Кен - Сауда LTD""'}";приобретение Бумаги А4 для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;49200.00;{'nameRu': 'Товар'}
020740002748/230047/00;{'nameRu': 'ИП СМК'};освидетельствования огнетушителей 54 штук;{'nameRu': 'Запрос ценовых предложений'};0.00;23999.00;{'nameRu': 'Услуга'}
020740002748/230045/00;{'nameRu': 'ИП Творческий взгляд'};Работы по изготовлению стендов/табличек/надписей;{'nameRu': 'Запрос ценовых предложений'};0.00;48700.00;{'nameRu': 'Работа'}
020740002748/230044/00;"{'nameRu': 'ИП ""ИлЕр"" Distribution'}";продление антивирусной программы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;48199.20;{'nameRu': 'Услуга'}
020740002748/230043/00;{'nameRu': 'ИП ПРОКАЕВА ТАТЬЯНА ВЛАДИМИРОВНА'};приобретение товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;17300.00;{'nameRu': 'Товар'}
020740002748/230042/00;"{'nameRu': 'ИП  ""Алтын қыран""'}";Флаг уличный;{'nameRu': 'Электронный магазин'};0.00;26000.00;{'nameRu': 'Товар'}
020740002748/230041/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};приобретение книг для читателей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;27130.00;{'nameRu': 'Товар'}
020740002748/230040/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};приобретение книг для читателей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;23375.00;{'nameRu': 'Товар'}
020740002748/230039/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Издательство Фолиант""'}";приобретение книг для читателей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;101024.00;{'nameRu': 'Товар'}
020740002748/230038/00;{'nameRu': 'ИП Брант'};Приобретение тактильных направляющихся лент, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;54000.00;{'nameRu': 'Товар'}
020740002748/230037/00;{'nameRu': 'ИП ЦВЕТКОВА ГАЛИНА ПЕТРОВНА'};приобретение книг для читателей;{'nameRu': 'Запрос ценовых предложений'};0.00;11750.00;{'nameRu': 'Товар'}
020740002748/230036/00;{'nameRu': 'ИП Быстренко А.А.'};приобретение книг для читателей;{'nameRu': 'Запрос ценовых предложений'};0.00;28550.00;{'nameRu': 'Товар'}
020740002748/230035/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};приобретение книг для читателей;{'nameRu': 'Запрос ценовых предложений'};0.00;150322.00;{'nameRu': 'Товар'}
020740002748/230034/00;{'nameRu': 'ИП Раяна'};Изготовление вывески со шрифтом Брайля в количестве двух штук, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;35900.00;{'nameRu': 'Услуга'}
020740002748/230033/00;{'nameRu': 'Korkem Print'};Услуги по изготовлению баннера согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;13600.00;{'nameRu': 'Услуга'}
020740002748/230032/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};приобретение книг для читателей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};47478.00;47478.00;{'nameRu': 'Товар'}
