contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000440001894/230130/00;"{'nameRu': 'ТОО ""EkoLabRecycling""'}";Услуги по утилизации имущества;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;99751.00;{'nameRu': 'Услуга'}
000440001894/230125/00;"{'nameRu': 'ТОО ""Росзапчасть""'}";Приобретение дисков колеса железных;{'nameRu': 'Запрос ценовых предложений'};0.00;97198.08;{'nameRu': 'Товар'}
000440001894/230122/00;"{'nameRu': 'ТОО ""Торговый дом ""Костанай-Кама""'}";Приобретение автомобильных шин;{'nameRu': 'Запрос ценовых предложений'};0.00;656006.40;{'nameRu': 'Товар'}
000440001894/230121/00;"{'nameRu': 'ТОО ""Qazaqstan Guide""'}";Приобретение сеянцев;{'nameRu': 'Открытый конкурс'};0.00;60230100.00;{'nameRu': 'Товар'}
000440001894/230120/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""METAL-STROY.KZ""'}";Работы по углублению дна и очистке водоема (котлована);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;10902080.00;{'nameRu': 'Работа'}
000440001894/230002/01;"{'nameRu': 'АО ""КазТрансГаз Аймак""'}";Газ природный;{'nameRu': 'Из одного источника путем прямого заключения договора'};1566828.21;2936144.61;{'nameRu': 'Товар'}
000440001894/230119/00;{'nameRu': 'ИП МОЛЧАНОВ ИЛЬЯ ВИКТОРОВИЧ'};Услуги по продлению лицензий на право использования программного обеспечения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;46300.00;{'nameRu': 'Услуга'}
000440001894/230118/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Приобретение бензина автомобильного;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;234300.00;{'nameRu': 'Товар'}
000440001894/230117/00;{'nameRu': 'ИП КУСПАНОВ С.С.'};Приобретение горюче-смазочных материалов;{'nameRu': 'Запрос ценовых предложений'};0.00;66080.00;{'nameRu': 'Товар'}
000440001894/230116/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение горюче-смазочных материалов;{'nameRu': 'Запрос ценовых предложений'};0.00;274708.00;{'nameRu': 'Товар'}
000440001894/230115/00;"{'nameRu': 'ТОО ""Машиностроительный завод МТЗ-Казахстан""'}";Приобретение трактора колёсного;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;19250000.00;{'nameRu': 'Товар'}
000440001894/230114/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ. Бюджет&quot; (Бюджетная заявка)";{'nameRu': 'Из одного источника путем прямого заключения договора'};125203.57;200912.00;{'nameRu': 'Услуга'}
000440001894/230113/00;{'nameRu': 'ИП ШИБИЦКАЯ НАТАЛЬЯ МИХАЙЛОВНА'};Приобретение мобильного планшета;{'nameRu': 'Запрос ценовых предложений'};0.00;797440.00;{'nameRu': 'Товар'}
000440001894/230112/00;{'nameRu': 'Таскалиева'};Приобретение видеорегистратора;{'nameRu': 'Запрос ценовых предложений'};0.00;399996.00;{'nameRu': 'Товар'}
000440001894/230111/00;{'nameRu': 'ИП Кожуров С.М.'};Приобретение запасных частей на УАЗ;{'nameRu': 'Запрос ценовых предложений'};0.00;47559.68;{'nameRu': 'Товар'}
000440001894/230110/00;"{'nameRu': 'ТОО ""Торговый дом ""Костанай-Кама""'}";Приобретение автомобильных шин;{'nameRu': 'Запрос ценовых предложений'};638392.86;715000.00;{'nameRu': 'Товар'}
