contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000340002343/230036/00;{'nameRu': 'ИП ГЕДЗ СЕРГЕЙ ПАВЛОВИЧ'};Ремонт автомашины «Ravon Nexia R3»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;27500.00;{'nameRu': 'Услуга'}
000340002343/230034/01;{'nameRu': 'ИП Хайруллин'};Приобретение МФУ (принтер 3/1);{'nameRu': 'Запрос ценовых предложений'};149000.00;149000.00;{'nameRu': 'Товар'}
000340002343/230035/00;{'nameRu': 'Alimax'};Приобретение ноутбука;{'nameRu': 'Запрос ценовых предложений'};0.00;317000.00;{'nameRu': 'Товар'}
000340002343/230034/00;{'nameRu': 'ИП Хайруллин'};Приобретение МФУ (принтер 3/1);{'nameRu': 'Запрос ценовых предложений'};0.00;149000.00;{'nameRu': 'Товар'}
000340002343/230003/01;"{'nameRu': 'ГКП ""Теплоцентр"" акимата Федоровского района Костанайской области'}";Теплоэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};118661.33;132900.69;{'nameRu': 'Услуга'}
000340002343/230033/00;"{'nameRu': 'ТОО ""ПЛЮСМИКРО ПЕТРОПАВЛОВСК""'}";Приобретение системного блока;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};240000.00;268800.00;{'nameRu': 'Товар'}
000340002343/230032/00;"{'nameRu': 'ТОО ""ПЛЮСМИКРО ПЕТРОПАВЛОВСК""'}";Приобретение компьютера;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};270000.00;302400.00;{'nameRu': 'Товар'}
000340002343/230031/00;"{'nameRu': 'ТОО ""Федоровские новости""'}";Услуги по размещению информационных материалов в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};43200.00;43200.00;{'nameRu': 'Услуга'}
000340002343/230030/00;"{'nameRu': 'ТОО ""QazNationCAD""'}";Приобретение МФУ;{'nameRu': 'Запрос ценовых предложений'};0.00;398133.12;{'nameRu': 'Товар'}
000340002343/230029/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение талонов бензин  АИ 92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};73210.71;81996.00;{'nameRu': 'Товар'}
