contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020840001595/230040/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издания на 2024г;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;343534.12;{'nameRu': 'Услуга'}
020840001595/230039/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издания на 2024г;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;43120.00;{'nameRu': 'Услуга'}
020840001595/230036/00;"{'nameRu': 'ТОО ""ТОО ""Technocity KZ""""'}";компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;390149.76;{'nameRu': 'Товар'}
020840001595/230035/00;{'nameRu': 'ИП  DALY'};органайзер настольный;{'nameRu': 'Запрос ценовых предложений'};0.00;26521.60;{'nameRu': 'Товар'}
020840001595/230034/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";скрепки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4659.20;{'nameRu': 'Товар'}
020840001595/230033/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Cyberpro-com""'}";картриджи;{'nameRu': 'Запрос ценовых предложений'};0.00;33277.44;{'nameRu': 'Товар'}
020840001595/230032/00;{'nameRu': 'Incom'};канцелярские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6606.00;6606.00;{'nameRu': 'Товар'}
020840001595/230031/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";канцелярские товары (калькулятор,стикеры);{'nameRu': 'Запрос ценовых предложений'};0.00;12391.68;{'nameRu': 'Товар'}
020840001595/230030/00;{'nameRu': 'ИП Чеботарев'};Бумага А4;{'nameRu': 'Запрос ценовых предложений'};54336.00;54336.00;{'nameRu': 'Товар'}
020840001595/230029/00;{'nameRu': 'ИП Арын'};изготовление фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};5900.00;5900.00;{'nameRu': 'Услуга'}
020840001595/230028/00;{'nameRu': 'ИП ФОНГРАД ЯКОВ ВИЛЛИЕВИЧ'};ремонт МФУ Canon i-SENSYS MF3010;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6000.00;6000.00;{'nameRu': 'Услуга'}
020840001595/230027/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин АИ92 талонами;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;122994.00;{'nameRu': 'Товар'}
020840001595/230026/00;{'nameRu': 'ИП DARLY'};лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};96000.00;96000.00;{'nameRu': 'Товар'}
020840001595/230025/00;"{'nameRu': 'ТОО ""RA13""'}";лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};84200.00;84200.00;{'nameRu': 'Товар'}
020840001595/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ASB Stars""'}";компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;304021.76;{'nameRu': 'Товар'}
020840001595/230023/00;"{'nameRu': 'ТОО ""GUL""'}";лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};0.00;72000.00;{'nameRu': 'Товар'}
020840001595/230022/00;"{'nameRu': 'ТОО ""GUL""'}";лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};0.00;68000.00;{'nameRu': 'Товар'}
020840001595/230021/00;"{'nameRu': 'ТОО ""AminatKN""'}";услуга по реставрации и перетяжки кресло офисного;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};40177.00;40177.00;{'nameRu': 'Услуга'}
020840001595/230020/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};техническое обслуживание автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};100000.00;100000.00;{'nameRu': 'Услуга'}
020840001595/230019/00;"{'nameRu': 'ТОО ""Шек 2006""'}";услуги по обучению в области пожарной безопасности в объеме пожарно-технического минимума (ПТМ).;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7000.00;7000.00;{'nameRu': 'Услуга'}
020840001595/230018/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""УПП ОО ""ЮКО СВВА""'}";скоросшиватель мелованный А4;{'nameRu': 'Запрос ценовых предложений'};30900.00;34608.00;{'nameRu': 'Товар'}
020840001595/230017/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};услугb по повышению квалификации административных государственных служащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
020840001595/230016/00;"{'nameRu': 'ТОО ""Аманат Арыс""'}";Автомобиль шиналарын кәдеге жаратуға тапсыру бойынша қызмет көрсету;{'nameRu': 'Запрос ценовых предложений'};8500.00;8500.00;{'nameRu': 'Услуга'}
020840001595/230015/00;{'nameRu': 'ИП БРЕЙТЕНБЮХЕР ДМИТРИЙ ВИКТОРОВИЧ'};текущий ремонт служебной автомашины Skoda Octavia A5-2012г;{'nameRu': 'Запрос ценовых предложений'};53100.00;53100.00;{'nameRu': 'Работа'}
020840001595/230014/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};274200.67;409472.40;{'nameRu': 'Услуга'}
020840001595/230013/00;{'nameRu': 'Қойшыбекова А.М.'};изготовление фирменных бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8090.00;8090.00;{'nameRu': 'Услуга'}
020840001595/230012/00;"{'nameRu': 'ТОО ""Редакция газеты ""Лисаковская новь""'}";Услуги по размещению информационных материалов в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};212889.20;542989.00;{'nameRu': 'Услуга'}
020840001595/230011/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";Услуги по абонентному обслуживанию базы «Закон»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};69910.71;104400.00;{'nameRu': 'Услуга'}
020840001595/230010/00;{'nameRu': 'ИП ИНТЕРФОН'};услуги по содержанию и обслуживанию компьютерной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};248400.00;331200.00;{'nameRu': 'Услуга'}
020840001595/230009/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};услуги шиномонтажа;{'nameRu': 'Запрос ценовых предложений'};12300.00;12300.00;{'nameRu': 'Услуга'}
020840001595/230008/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};услуги по диагностике автотранспорта;{'nameRu': 'Запрос ценовых предложений'};2950.00;2950.00;{'nameRu': 'Услуга'}
020840001595/230006/00;"{'nameRu': 'ТОО ""Редакция газеты ""Лисаковская новь""'}";"обьявление в газету (график приема граждан ежеквартально);";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16848.00;22464.00;{'nameRu': 'Услуга'}
020840001595/230005/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";услуги по сопровождению ЕСЭДО;{'nameRu': 'Из одного источника путем прямого заключения договора'};390104.91;873835.00;{'nameRu': 'Услуга'}
020840001595/230004/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению вычислительных мощностей для физического размещения информации на сервере с применением технологии виртуализации (хостинг));{'nameRu': 'Из одного источника путем прямого заключения договора'};144771.43;324288.00;{'nameRu': 'Услуга'}
020840001595/230003/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};51513.29;129600.00;{'nameRu': 'Услуга'}
020840001595/230002/00;{'nameRu': 'ИП ЮГАТОВ СЕРГЕЙ ЮРЬЕВИЧ'};"услуги по сопровождению программного продукта 1С: Предприятие 8 «Бухгалтерский учет для государственных учреждений Казахстана;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};170100.00;226800.00;{'nameRu': 'Услуга'}
020840001595/230001/00;"{'nameRu': 'ТОО ""Uplink""'}";услуги по широкополосному доступу к сети Интернет;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};97368.25;186947.04;{'nameRu': 'Услуга'}
