contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990240005180/230105/00;{'nameRu': 'ИП КУРМАНГАЛИЕВ А.М.'};Продукты питания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;288678.93;{'nameRu': 'Товар'}
990240005180/230104/00;"{'nameRu': 'ТОО ""ДЕП""'}";Молоко и молочные продукты;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3624300.00;{'nameRu': 'Товар'}
990240005180/230103/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЛАСТОЧКА-2021""'}";Хлеб из пшеничной муки 1 сорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;501800.00;{'nameRu': 'Товар'}
990240005180/230102/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин Аи-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;163992.00;{'nameRu': 'Товар'}
990240005180/230101/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Картофель;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;575000.00;{'nameRu': 'Товар'}
990240005180/230100/00;{'nameRu': 'ИП МАДИБЕКОВ Ш,Ж'};Ведро 12л, эмалированное с крышкой;{'nameRu': 'Электронный магазин'};43440.00;43440.00;{'nameRu': 'Товар'}
990240005180/230099/00;{'nameRu': 'ИП Белес Зерделиевич'};Ветошь техническая в рулоне;{'nameRu': 'Электронный магазин'};21450.00;21450.00;{'nameRu': 'Товар'}
990240005180/230098/00;{'nameRu': 'ИП Шерниязова'};Мыло Детское 90,гр;{'nameRu': 'Электронный магазин'};0.00;55500.00;{'nameRu': 'Товар'}
990240005180/230097/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;3478620.00;{'nameRu': 'Товар'}
990240005180/230096/00;{'nameRu': 'ИП МАДИЯРОВА С.Б.'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};446428.57;4500000.00;{'nameRu': 'Товар'}
990240005180/230095/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;612400.00;{'nameRu': 'Товар'}
990240005180/230094/00;{'nameRu': 'ИП Табыс-Қос'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;572532.00;{'nameRu': 'Товар'}
990240005180/230093/00;"{'nameRu': 'ТОО ""Султан 2014""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;3385910.00;{'nameRu': 'Товар'}
990240005180/230092/00;{'nameRu': 'ИП КУРМАНГАЛИЕВ А.М.'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;1120747.10;{'nameRu': 'Товар'}
990240005180/230091/00;"{'nameRu': 'ТОО ""ИдеалСнаб ПВ""'}";Щётка-утюжок универсальная;{'nameRu': 'Электронный магазин'};0.00;2399.04;{'nameRu': 'Товар'}
990240005180/230090/00;{'nameRu': 'ИП Белес Зерделиевич'};Совок для сбора мусора;{'nameRu': 'Электронный магазин'};3200.00;3200.00;{'nameRu': 'Товар'}
990240005180/230089/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Порошок стиральный для стирки детского белья;{'nameRu': 'Электронный магазин'};63600.00;71232.00;{'nameRu': 'Товар'}
990240005180/230088/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Kenpeil (Кенпейл)""'}";Хлебница с крышкой, пластик;{'nameRu': 'Электронный магазин'};11274.00;11274.00;{'nameRu': 'Товар'}
990240005180/230087/00;{'nameRu': 'ИП Айжан'};Мыло хозяйственное 65% 200 г;{'nameRu': 'Электронный магазин'};58500.00;58500.00;{'nameRu': 'Товар'}
990240005180/230086/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Гель для сантехники;{'nameRu': 'Электронный магазин'};71550.00;80136.00;{'nameRu': 'Товар'}
990240005180/230085/00;{'nameRu': 'НҰР'};Смеситель для кухонной мойки и душа;{'nameRu': 'Электронный магазин'};41300.00;41300.00;{'nameRu': 'Товар'}
990240005180/230084/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Тарелка для 1-х блюд, 200 мм;{'nameRu': 'Электронный магазин'};30375.00;30375.00;{'nameRu': 'Товар'}
990240005180/230083/00;{'nameRu': 'ИП ZH-Group'};Кастрюля эмалированная с крышкой, 7 л;{'nameRu': 'Электронный магазин'};35724.00;35724.00;{'nameRu': 'Товар'}
990240005180/230082/00;{'nameRu': 'ИП Әміре'};Кастрюля эмалированная с крышкой, 4 л;{'nameRu': 'Электронный магазин'};0.00;36208.00;{'nameRu': 'Товар'}
990240005180/230081/00;{'nameRu': 'ИП Тажигалиев'};Тарелка для 2-х блюд, 200 мм;{'nameRu': 'Электронный магазин'};45985.50;45985.50;{'nameRu': 'Товар'}
990240005180/230080/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Средство дезинфицирующее, белизна 1 л;{'nameRu': 'Электронный магазин'};24960.00;27955.20;{'nameRu': 'Товар'}
990240005180/230079/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Ведро непищевое 10-12л, оцинкованное;{'nameRu': 'Электронный магазин'};10600.00;10600.00;{'nameRu': 'Товар'}
990240005180/230078/00;"{'nameRu': 'ИП ""КЕНЖЕБАЕВА""'}";Средство для чистки стекол и зеркал;{'nameRu': 'Электронный магазин'};2550.00;2550.00;{'nameRu': 'Товар'}
990240005180/230077/00;"{'nameRu': 'ИП ""АМИРА""'}";Кастрюля эмалированная с крышкой, 1-1,5 л;{'nameRu': 'Электронный магазин'};17460.00;17460.00;{'nameRu': 'Товар'}
990240005180/230076/00;{'nameRu': 'ИП Гульженис'};Урна мусорная;{'nameRu': 'Электронный магазин'};2220.00;2220.00;{'nameRu': 'Товар'}
990240005180/230075/00;"{'nameRu': 'ИП ""ЖАРҚЫН""'}";Чайник эмалированный, 3,0-3.5 л;{'nameRu': 'Электронный магазин'};29329.79;29329.79;{'nameRu': 'Товар'}
990240005180/230074/00;{'nameRu': 'ИП НУРЛАН'};Пакеты для мусора;{'nameRu': 'Электронный магазин'};0.00;21000.00;{'nameRu': 'Товар'}
990240005180/230073/00;{'nameRu': 'ИП Баймурзаева'};Кружка 200 мл;{'nameRu': 'Электронный магазин'};31500.00;31500.00;{'nameRu': 'Товар'}
990240005180/230072/00;"{'nameRu': 'ТОО ""ИдеалСнаб ПВ""'}";Средство чистящее;{'nameRu': 'Электронный магазин'};0.00;38980.80;{'nameRu': 'Товар'}
990240005180/230071/00;{'nameRu': 'BINANCE PAY'};Моющие средство для посуды;{'nameRu': 'Электронный магазин'};75000.00;75000.00;{'nameRu': 'Товар'}
