contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990340002655/230102/00;"{'nameRu': 'ИП ""Жуматов Н.К.""'}";Услуги по техническому контролю (осмотру) дорожных транспортных средств/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4500.00;{'nameRu': 'Услуга'}
990340002655/230101/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;28210.94;{'nameRu': 'Услуга'}
990340002655/230100/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;151603.20;{'nameRu': 'Товар'}
990340002655/230099/00;"{'nameRu': 'ТОО ""Green Кост""'}";Приобретение шифера, гвоздь шиферный.;{'nameRu': 'Запрос ценовых предложений'};0.00;309600.00;{'nameRu': 'Товар'}
990340002655/230098/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;20780.00;{'nameRu': 'Услуга'}
990340002655/230097/00;"{'nameRu': 'КГП ""Карабалыкская районная больница"" Управления здравоохранения акимата Костанайской области'}";Услуги по периодическому медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};195123.00;227442.00;{'nameRu': 'Услуга'}
990340002655/230096/00;{'nameRu': 'ИП NURSULTAN'};Хоз товар (ветошь, ерш, перчатки и тд);{'nameRu': 'Запрос ценовых предложений'};0.00;93270.00;{'nameRu': 'Товар'}
990340002655/230095/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Хоз товары (мыло, порошки);{'nameRu': 'Запрос ценовых предложений'};126880.00;126880.00;{'nameRu': 'Товар'}
990340002655/230094/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Хоз товар (краска эмульсия,  смесь строительная, известь, колер, клей);{'nameRu': 'Запрос ценовых предложений'};0.00;65838.00;{'nameRu': 'Товар'}
990340002655/230093/00;{'nameRu': 'BD-Group'};Хоз товар (ведро. изолента);{'nameRu': 'Запрос ценовых предложений'};0.00;53020.00;{'nameRu': 'Товар'}
990340002655/230092/00;"{'nameRu': 'ИП ""Елтай""'}";Канц товары (бумага офисная, флеш накопитель);{'nameRu': 'Запрос ценовых предложений'};0.00;91000.00;{'nameRu': 'Товар'}
990340002655/230091/00;{'nameRu': 'BD-Group'};Хоз товар (гипохлорид, гель для посуды и тд);{'nameRu': 'Запрос ценовых предложений'};0.00;110462.00;{'nameRu': 'Товар'}
990340002655/230090/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Хоз товар (чистящее, деохлор, лампочка и т.д.);{'nameRu': 'Запрос ценовых предложений'};0.00;122448.00;{'nameRu': 'Товар'}
990340002655/230089/00;{'nameRu': 'ИП Ai-Ali'};Посуда.;{'nameRu': 'Запрос ценовых предложений'};0.00;331850.00;{'nameRu': 'Товар'}
990340002655/230088/00;{'nameRu': 'BD-Group'};Хоз товар согласно технической спецификации (саморез по дереву, веник сорго, щетки, леска);{'nameRu': 'Запрос ценовых предложений'};0.00;52700.00;{'nameRu': 'Товар'}
990340002655/230087/00;{'nameRu': 'BD-Group'};Сантехникаға арналған бөлшектерді сатып алу (фитингтер, араластырғыштар, суарғыш және т.б.);{'nameRu': 'Запрос ценовых предложений'};0.00;174000.00;{'nameRu': 'Товар'}
990340002655/230086/00;"{'nameRu': 'ТОО ""Центрум""'}";Услуги полиграфические по изготовлению/печатанию полиграфической продукции (кроме книг, фото, периодических изданий);{'nameRu': 'Запрос ценовых предложений'};77500.00;77500.00;{'nameRu': 'Услуга'}
