contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060840003747/230034/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Туалетное мыло твердое;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;43500.00;{'nameRu': 'Товар'}
060840003747/230033/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Пищевая сода;{'nameRu': 'Запрос ценовых предложений'};0.00;13500.00;{'nameRu': 'Товар'}
060840003747/230032/00;{'nameRu': 'ИП ТАРАСОВА ОКСАНА ЮРЬЕВНА'};Приобретение стороительных материалов;{'nameRu': 'Запрос ценовых предложений'};0.00;4000.00;{'nameRu': 'Товар'}
060840003747/230031/00;{'nameRu': 'ИП Бурамбаев Марат Орынбаевич'};Приобретение стороительных материалов;{'nameRu': 'Запрос ценовых предложений'};0.00;18975.00;{'nameRu': 'Товар'}
060840003747/230030/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Приобретение стороительных материалов;{'nameRu': 'Запрос ценовых предложений'};0.00;8200.00;{'nameRu': 'Товар'}
060840003747/230029/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};моющее средство, хоз товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;77000.00;{'nameRu': 'Товар'}
060840003747/230028/00;{'nameRu': 'ИП Бурамбаев Марат Орынбаевич'};Бумага туалетная;{'nameRu': 'Запрос ценовых предложений'};0.00;14800.00;{'nameRu': 'Товар'}
060840003747/230027/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Хоз.товары;{'nameRu': 'Запрос ценовых предложений'};0.00;43500.00;{'nameRu': 'Товар'}
060840003747/230026/00;{'nameRu': 'ИП Бурамбаев Марат Орынбаевич'};Товары для канцелярии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1262.50;{'nameRu': 'Товар'}
060840003747/230025/00;{'nameRu': 'РАХМЕТОВА ГУЛЬНАРА'};Товары для канцелярии;{'nameRu': 'Запрос ценовых предложений'};0.00;11000.00;{'nameRu': 'Товар'}
060840003747/230024/00;{'nameRu': 'ИП   Ильяс'};Товары для канцелярии;{'nameRu': 'Запрос ценовых предложений'};16500.00;16500.00;{'nameRu': 'Товар'}
060840003747/230023/00;{'nameRu': 'ИП Бурамбаев Марат Орынбаевич'};Товары для канцелярии;{'nameRu': 'Запрос ценовых предложений'};0.00;41950.00;{'nameRu': 'Товар'}
060840003747/230022/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Услуги по техническому обслуживанию пожарной/охранной сигнализации/систем тушения/видеонаблюдения и аналогичного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;104000.00;{'nameRu': 'Услуга'}
060840003747/230021/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Услуги по техническому обслуживанию пожарной/охранной сигнализации/систем тушения/видеонаблюдения и аналогичного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;68000.00;{'nameRu': 'Услуга'}
060840003747/230020/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Услуга по заправке картриджа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;23000.00;{'nameRu': 'Услуга'}
060840003747/230019/00;{'nameRu': 'ИП Жаканов А.Т.'};Услуги по опорожнению/очищению отходов выгребных ям/отстойников/септиков/туалетов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;180000.00;{'nameRu': 'Услуга'}
060840003747/230018/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на 2-е полугодие;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4000.00;{'nameRu': 'Услуга'}
060840003747/230017/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на 2-е полугодие;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;49318.00;{'nameRu': 'Услуга'}
060840003747/230016/00;{'nameRu': 'ИП Кулешова Дарья Андреевна'};Перезарядка огнетушителей;{'nameRu': 'Запрос ценовых предложений'};0.00;72999.00;{'nameRu': 'Услуга'}
060840003747/230015/00;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};Услуги по администрированию и техническому обслуживанию программно-аппаратного комплекса;{'nameRu': 'Запрос ценовых предложений'};0.00;197120.00;{'nameRu': 'Услуга'}
060840003747/230013/01;{'nameRu': 'ИП БОЛАШАҚ'};Перчатки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11000.00;{'nameRu': 'Товар'}
060840003747/230014/00;"{'nameRu': 'КГП ""Камыстинская районная больница"" Управления здравоохранения акимата Костанайской области'}";Услуги по медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;493416.00;{'nameRu': 'Услуга'}
060840003747/230013/00;{'nameRu': 'ИП БОЛАШАҚ'};Перчатки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;44000.00;{'nameRu': 'Товар'}
060840003747/230012/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;233318.40;{'nameRu': 'Услуга'}
060840003747/230011/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;33600.00;{'nameRu': 'Услуга'}
060840003747/230010/00;"{'nameRu': 'ТОО ""Норд-Трейдинг-ЛТД""'}";перепрошивка кассового аппарата;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;17920.00;{'nameRu': 'Услуга'}
060840003747/230009/00;{'nameRu': 'ИП Адлет'};Швейная машинка;{'nameRu': 'Запрос ценовых предложений'};0.00;92680.00;{'nameRu': 'Товар'}
060840003747/230006/01;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги санитарные (дезинфекция, дезинсекция, дератизация и аналогичные);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;71970.00;{'nameRu': 'Услуга'}
060840003747/230008/00;{'nameRu': 'ИП МУРЗАЛИЕВ  НУРКАНАТ  ОСЕРАЛИЕВИЧ'};Стиральная  машинка;{'nameRu': 'Запрос ценовых предложений'};0.00;184128.01;{'nameRu': 'Товар'}
060840003747/230007/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""GK MMS""'}";"тип варочной панели традиционный, количество конфорок 4, встраиваемая.
Морозильная камера.";{'nameRu': 'Запрос ценовых предложений'};0.00;769440.00;{'nameRu': 'Товар'}
060840003747/230006/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги санитарные (дезинфекция, дезинсекция, дератизация и аналогичные);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;53094.00;{'nameRu': 'Услуга'}
060840003747/230005/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2309889.99;{'nameRu': 'Товар'}
060840003747/230004/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги санитарные (дезинфекция, дезинсекция, дератизация и аналогичные);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;41400.00;{'nameRu': 'Услуга'}
060840003747/230003/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;115440.00;{'nameRu': 'Услуга'}
060840003747/230002/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Услуги по передаче/распределению электроэнергии;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2062473.16;{'nameRu': 'Товар'}
060840003747/230001/00;"{'nameRu': 'АО ""Компания по страхованию жизни ""Государственная аннуитетная компания""'}";Услуги по страхованию жизни;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;145000.00;{'nameRu': 'Услуга'}
060840003747/A0FICK/00;"{'nameRu': 'АО ""ЦЭФ""'}";;{'nameRu': 'Из одного источника путем прямого заключения договора'};61607.14;69000.00;{'nameRu': 'Услуга'}
