contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140003741/230058/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторно-инструментальных исследований;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;116270.00;{'nameRu': 'Услуга'}
060140003741/230057/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по государственной регистрации изменений идентификационной характеристики на часть здания находящегося по адресу : Костанайская область, Денисовский район,с. Денисовка, ул. Чапаева 11;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;601.22;{'nameRu': 'Услуга'}
060140003741/230056/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Повышение квалификации государственных служащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;32080.00;{'nameRu': 'Услуга'}
060140003741/230039/02;"{'nameRu': 'ТОО ""Нурай - Сервис""'}";Выполнение инжиниринговых услуг (технического надзора) по объекту «Реконструкция водоснабжения села Перелески Денисовского района Костанайской области»;{'nameRu': 'Открытый конкурс'};312874.83;25625924.11;{'nameRu': 'Услуга'}
060140003741/230055/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составление земельно - кадастрового плана на земельный участок находящегося по адресу: с. Глебовка Денисовского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;68958.84;{'nameRu': 'Работа'}
060140003741/230054/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составление земельно - кадастрового плана на земельный участок находящегося по адресу: с. Набережное Денисовского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;68958.84;{'nameRu': 'Работа'}
060140003741/230053/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составление земельно - кадастрового плана на земельный участок находящегося по адресу: с. Георгиевка Денисовского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;68958.84;{'nameRu': 'Работа'}
060140003741/230029/02;"{'nameRu': 'ТОО ""Костанайсельхозводопроводстрой""'}";Строительно-монтажные работы по объекту «Реконструкция водоснабжения села Перелески Денисовского района Костанайской области»;{'nameRu': 'Конкурс с использованием рейтингово-балльной системы'};439022060.71;834863781.30;{'nameRu': 'Работа'}
060140003741/230039/01;"{'nameRu': 'ТОО ""Нурай - Сервис""'}";Выполнение инжиниринговых услуг (технического надзора) по объекту «Реконструкция водоснабжения села Перелески Денисовского района Костанайской области»;{'nameRu': 'Открытый конкурс'};312874.83;25625924.11;{'nameRu': 'Услуга'}
060140003741/230030/01;"{'nameRu': 'ТОО ""Redline Pro""'}";Авторский надзор на объекте «Реконструкция водоснабжения села Перелески Денисовского района Костанайской области»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;8772949.70;{'nameRu': 'Услуга'}
060140003741/230052/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по государственной регистрации изменений идентификационной характеристики на газопровод находящийся на земельном участоке на территории КГКП Солнечный  Денисовского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};536.80;601.22;{'nameRu': 'Услуга'}
060140003741/230051/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по государственной регистрации возникновения права на земельные участки по проекту:Реконструкция водоснабжения Жалтырколь, Архангельское , Денисовского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};1073.70;1202.54;{'nameRu': 'Услуга'}
060140003741/230050/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по государственной регистрации прав на недвижимое имущество водопровод , протяженностью 503 погонных метра, расположенный по адресу Костанайская область, Денисовский район,Архангельский сельский округ,село Жалтырколь;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;24049.98;{'nameRu': 'Услуга'}
