contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000640001366/230144/00;{'nameRu': 'ИП Тен'};Приобретение хозяйственных материалов;{'nameRu': 'Электронный магазин'};0.00;115792.00;{'nameRu': 'Товар'}
000640001366/230143/00;{'nameRu': 'ИП Тен'};Приобретение принтера;{'nameRu': 'Электронный магазин'};0.00;509991.00;{'nameRu': 'Товар'}
000640001366/230138/00;"{'nameRu': 'ТОО ""STEPLine""'}";Приобретение кабеля для проектора;{'nameRu': 'Электронный магазин'};0.00;85199.97;{'nameRu': 'Товар'}
000640001366/230135/00;{'nameRu': 'ИП Береке'};Приобретение хозяйственных материалов;{'nameRu': 'Электронный магазин'};0.00;143148.00;{'nameRu': 'Товар'}
000640001366/230134/00;{'nameRu': 'ИП ЕРАЛЫ'};Бумага для офисного оборудования А4;{'nameRu': 'Электронный магазин'};0.00;919100.00;{'nameRu': 'Товар'}
000640001366/230063/01;{'nameRu': 'ИП Инжу и К'};Приобретение оборудования для кабинета физики;{'nameRu': 'Запрос ценовых предложений'};6935044.64;7767250.00;{'nameRu': 'Товар'}
000640001366/230113/01;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление стендов;{'nameRu': 'Запрос ценовых предложений'};0.00;164900.00;{'nameRu': 'Работа'}
000640001366/230121/01;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление стендов;{'nameRu': 'Запрос ценовых предложений'};179000.00;179000.00;{'nameRu': 'Работа'}
000640001366/230001/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЭКОС""'}";Затраты на обеспечение питания в школе для детей из малообеспеченных семей (комплексные обеды);{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};4504250.71;27054436.75;{'nameRu': 'Услуга'}
000640001366/230133/00;{'nameRu': 'ИП Каргабаева'};Работы по изготовлению мебели;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};247000.00;247000.00;{'nameRu': 'Работа'}
