contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020740002262/230001/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};922917.61;1374004.80;{'nameRu': 'Товар'}
020740002262/230030/00;{'nameRu': 'ИП Znanie'};книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;650002.52;{'nameRu': 'Товар'}
020740002262/230029/00;{'nameRu': 'ИП Мамышев Р.А.'};Изготовление баннеров;{'nameRu': 'Запрос ценовых предложений'};0.00;79000.00;{'nameRu': 'Работа'}
020740002262/230028/00;{'nameRu': 'KLEVER'};хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;39060.00;{'nameRu': 'Товар'}
020740002262/230027/00;{'nameRu': 'KLEVER'};призы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25400.00;{'nameRu': 'Товар'}
020740002262/230026/00;{'nameRu': 'ИСКЕНДИРОВА'};призы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;23245.14;{'nameRu': 'Товар'}
020740002262/230025/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Мегаэнергоэкспертиза""'}";Услуги по техническому обслуживанию электрического, электрораспределительного/регулирующего оборудования и аналогичной аппаратуры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;278639.20;{'nameRu': 'Услуга'}
020740002262/230024/00;{'nameRu': 'ИП Курманаева Г.С.'};бумага для офисного оборудования(А4);{'nameRu': 'Запрос ценовых предложений'};0.00;43604.00;{'nameRu': 'Товар'}
020740002262/230023/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка периодические издания на 2 полугодие 2023 года;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;349346.98;{'nameRu': 'Услуга'}
020740002262/230022/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка периодические издания на 2 полугодие 2023 года;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;361594.72;{'nameRu': 'Услуга'}
020740002262/230021/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};строительные материалы (известь);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;7350.00;{'nameRu': 'Товар'}
020740002262/230020/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};строительные материалы;{'nameRu': 'Запрос ценовых предложений'};0.00;31455.00;{'nameRu': 'Товар'}
020740002262/230019/00;{'nameRu': 'ИП ЕЭС'};строительные материалы;{'nameRu': 'Запрос ценовых предложений'};0.00;39760.00;{'nameRu': 'Товар'}
020740002262/230018/00;"{'nameRu': 'ТОО ""Антрацит-Кост""'}";уголь каменный;{'nameRu': 'Запрос ценовых предложений'};0.00;967600.19;{'nameRu': 'Товар'}
020740002262/230017/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";заправка картриджа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;50400.00;{'nameRu': 'Услуга'}
020740002262/230016/00;"{'nameRu': 'ИП ""ИСЕНОМАНОВА Р.К.""'}";хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;6480.00;{'nameRu': 'Товар'}
020740002262/230015/00;{'nameRu': 'ИП БАБЕНКО ПАВЕЛ ЮРЬЕВИЧ'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;18360.00;{'nameRu': 'Товар'}
020740002262/230014/00;{'nameRu': 'ҚАЗЫНА'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;17550.00;{'nameRu': 'Товар'}
020740002262/230013/00;"{'nameRu': 'ТОО ""Шарыкта-1""'}";канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;18312.00;{'nameRu': 'Товар'}
020740002262/230012/00;{'nameRu': 'ИП БАБЕНКО ПАВЕЛ ЮРЬЕВИЧ'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;83202.00;{'nameRu': 'Товар'}
020740002262/230011/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;1871655.84;{'nameRu': 'Услуга'}
020740002262/230010/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;18300.00;{'nameRu': 'Товар'}
020740002262/230009/00;{'nameRu': 'ИП БАБЕНКО ПАВЕЛ ЮРЬЕВИЧ'};канцелярские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;24860.00;{'nameRu': 'Товар'}
020740002262/230008/00;"{'nameRu': 'ИП ""Сандибекова""'}";Обслуживание АПС;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};63050.00;97000.00;{'nameRu': 'Услуга'}
020740002262/230007/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;65279.04;{'nameRu': 'Услуга'}
020740002262/230006/00;{'nameRu': 'ИП АРТиК'};выкачка септика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;49107.00;{'nameRu': 'Услуга'}
020740002262/230005/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Обслуживание программного продукта 1С : Предприятие 8, Информационно-технологическое сопровождение (ИТС);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};208800.00;268000.00;{'nameRu': 'Услуга'}
020740002262/230004/00;"{'nameRu': 'ТОО ""Наурзум сервис""'}";вода холодная;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;20879.25;{'nameRu': 'Услуга'}
020740002262/230003/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";услуги банка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;182000.00;{'nameRu': 'Услуга'}
020740002262/230002/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";услуги банка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;401000.00;{'nameRu': 'Услуга'}
020740002262/230001/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};922917.61;1044590.40;{'nameRu': 'Товар'}
