contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050240003109/230033/00;{'nameRu': 'ИП МОРОЗОВА ЕЛЕНА ВИКТОРОВНА'};Бумага А4;{'nameRu': 'Запрос ценовых предложений'};0.00;24000.00;{'nameRu': 'Товар'}
050240003109/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ОТВЕРТКА.KZ""'}";Газонокосилка триммер бензиновая;{'nameRu': 'Электронный магазин'};0.00;45256.00;{'nameRu': 'Товар'}
050240003109/230009/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};134642.86;208200.00;{'nameRu': 'Услуга'}
050240003109/230020/01;"{'nameRu': 'ИП ""Ерасыл""'}";Текущий ремонт линии уличного освещения с подвесом фонарей;{'nameRu': 'Из одного источника путем прямого заключения договора'};3295892.86;3691400.00;{'nameRu': 'Работа'}
050240003109/230031/00;{'nameRu': 'ИП Нуримов'};Труба диаметр 50 мм;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;300800.00;{'nameRu': 'Товар'}
050240003109/230025/01;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по экспертизе/анализу/проверке документации улиц Комсомольская, Ленинградская;{'nameRu': 'Из одного источника путем прямого заключения договора'};449300.00;449300.00;{'nameRu': 'Услуга'}
050240003109/230030/00;{'nameRu': 'ИП Барыс'};дорожные знаки;{'nameRu': 'Запрос ценовых предложений'};0.00;143840.00;{'nameRu': 'Товар'}
050240003109/230029/00;"{'nameRu': 'ИП ""ХОМУТСКИХ Д.Д""'}";Установка антивируса 1 год;{'nameRu': 'Запрос ценовых предложений'};20000.00;20000.00;{'nameRu': 'Услуга'}
050240003109/230028/00;{'nameRu': 'ИП Нур'};мотопомпа;{'nameRu': 'Электронный магазин'};166666.00;166666.00;{'nameRu': 'Товар'}
050240003109/230027/00;"{'nameRu': 'ИП ""ХОМУТСКИХ Д.Д""'}";программное обеспечение;{'nameRu': 'Из одного источника путем прямого заключения договора'};111540.00;111540.00;{'nameRu': 'Товар'}
050240003109/230026/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Повышение квалификации;{'nameRu': 'Из одного источника путем прямого заключения договора'};80200.00;80200.00;{'nameRu': 'Услуга'}
050240003109/230025/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по экспертизе/анализу/проверке документации улиц  Комсомольская, Ленинградская;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
050240003109/230024/00;"{'nameRu': 'ТОО ""КаР-Тел""'}";Услуги сотовой связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;23600.00;{'nameRu': 'Услуга'}
050240003109/230023/00;{'nameRu': 'IG-Service'};мобильный термопринтер к планшету для распечатки чеков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;39745.00;{'nameRu': 'Товар'}
050240003109/230022/00;{'nameRu': 'ИП Гальцова Анастасия Юрьевна'};Планшет;{'nameRu': 'Запрос ценовых предложений'};97000.00;108640.00;{'nameRu': 'Товар'}
050240003109/230021/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";компьютер;{'nameRu': 'Запрос ценовых предложений'};237200.00;265664.00;{'nameRu': 'Товар'}
050240003109/230020/00;"{'nameRu': 'ИП ""Ерасыл""'}";Работы по строительству/монтажу/прокладке систем уличного освещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};3295000.00;3295892.86;{'nameRu': 'Работа'}
050240003109/230019/00;"{'nameRu': 'АО ""СК ""Jusan Garant""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта//;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};23000.00;23000.00;{'nameRu': 'Услуга'}
050240003109/230018/00;"{'nameRu': 'ИП ""ХОМУТСКИХ Д.Д""'}";Заправка картриджа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};30000.00;30000.00;{'nameRu': 'Услуга'}
050240003109/230017/00;"{'nameRu': 'ТОО ""КАРАДУ""'}";Принтер;{'nameRu': 'Электронный магазин'};95500.00;106960.00;{'nameRu': 'Товар'}
050240003109/230016/00;"{'nameRu': 'ИП ""Smart House""'}";МФУ Epson L3150 черный принтер цветной;{'nameRu': 'Электронный магазин'};140499.00;157358.88;{'nameRu': 'Товар'}
050240003109/230015/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
050240003109/230005/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
050240003109/230014/00;{'nameRu': 'ИП ШАНС'};Бумага А-4;{'nameRu': 'Запрос ценовых предложений'};36990.00;36990.00;{'nameRu': 'Товар'}
050240003109/230013/00;"{'nameRu': 'ТОО ""ЭПК-forfait"" (ЭПК-форфайт)'}";Обслуживание уличного освещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};347628.57;700000.00;{'nameRu': 'Работа'}
050240003109/230012/00;{'nameRu': 'ИП Турсунова А.К.'};Бензин Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};571170.16;639710.58;{'nameRu': 'Товар'}
050240003109/230011/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Повышение квалификации;{'nameRu': 'Из одного источника путем прямого заключения договора'};240600.00;240600.00;{'nameRu': 'Услуга'}
050240003109/230010/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";1-C Бухгалтерия;{'nameRu': 'Запрос ценовых предложений'};90000.00;138000.00;{'nameRu': 'Услуга'}
050240003109/230009/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};134642.86;153000.00;{'nameRu': 'Услуга'}
050240003109/230008/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Услуги банка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;53000.00;{'nameRu': 'Услуга'}
050240003109/230007/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KAZOPTICLINK""'}";Услуги спутниковой связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};864107.14;1444800.00;{'nameRu': 'Услуга'}
050240003109/230006/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";"Обслуживание базы данных &quot;ZAN &quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};65892.86;99900.00;{'nameRu': 'Услуга'}
050240003109/230005/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
050240003109/230004/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};713435.60;2001972.67;{'nameRu': 'Товар'}
050240003109/230003/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус КАЗ. Бюджет (Бюджетное финансирование МСУ)";{'nameRu': 'Из одного источника путем прямого заключения договора'};189891.96;283572.00;{'nameRu': 'Услуга'}
050240003109/230002/00;"{'nameRu': 'ТОО ""Бидай К""'}";Аренда помещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};88392.86;142000.00;{'nameRu': 'Услуга'}
050240003109/230001/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};110607.25;189962.30;{'nameRu': 'Товар'}
