contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
041140003770/230038/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на периодические издания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;72397.12;{'nameRu': 'Услуга'}
041140003770/230037/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на периодические издания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;109607.20;{'nameRu': 'Услуга'}
041140003770/230036/00;"{'nameRu': 'ТОО ""IT-comp""'}";блок  системный;{'nameRu': 'Запрос ценовых предложений'};115800.00;129696.00;{'nameRu': 'Товар'}
041140003770/230035/00;"{'nameRu': 'ТОО ""Инжиниринг Проект Лтд""'}";расчет стоимости проектно-изыскательских работ;{'nameRu': 'Запрос ценовых предложений'};29900.00;29900.00;{'nameRu': 'Работа'}
041140003770/230034/00;"{'nameRu': 'ТОО ""STS-KST""'}";работа по изготовлению стендов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};74000.00;82880.00;{'nameRu': 'Работа'}
041140003770/230033/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";мыло;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3030.00;3393.60;{'nameRu': 'Товар'}
041140003770/230032/00;{'nameRu': 'ИП Родничок'};канцтовары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16300.00;16300.00;{'nameRu': 'Товар'}
041140003770/230031/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Услуги по обучению сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};45000.00;45000.00;{'nameRu': 'Услуга'}
041140003770/230030/00;"{'nameRu': 'ТОО ""СтройэкспертПлюс""'}";изготовление технического заключения обследования надежности и устойчивости здания жилого дома и сарая;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};60000.00;60000.00;{'nameRu': 'Работа'}
041140003770/230029/00;"{'nameRu': 'ТОО ""AG Проект""'}";изготовление техпроекта на переоборудование жилого дома с сараем под музей;{'nameRu': 'Запрос ценовых предложений'};32600.00;32600.00;{'nameRu': 'Услуга'}
041140003770/230028/00;"{'nameRu': 'ТОО ""Лисаковское телевидение ""Акцент""'}";создание видеоролика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};125550.00;140616.00;{'nameRu': 'Услуга'}
041140003770/230027/00;{'nameRu': 'ИП Савина'};изготовление инвентарных книг;{'nameRu': 'Запрос ценовых предложений'};49200.00;49200.00;{'nameRu': 'Работа'}
041140003770/230026/00;{'nameRu': 'ИП Брант'};изготовление тактильной мнемосхемы;{'nameRu': 'Запрос ценовых предложений'};33000.00;33000.00;{'nameRu': 'Работа'}
041140003770/230025/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";услуги по подписке;{'nameRu': 'Из одного источника путем прямого заключения договора'};55610.80;55610.80;{'nameRu': 'Услуга'}
041140003770/230024/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";услуги по подписке;{'nameRu': 'Из одного источника путем прямого заключения договора'};70009.80;78410.98;{'nameRu': 'Услуга'}
041140003770/230023/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";изготовление металлических конструкций;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};191000.00;191000.00;{'nameRu': 'Работа'}
041140003770/230022/00;{'nameRu': 'ИП Эридан+'};огнетушители;{'nameRu': 'Запрос ценовых предложений'};43470.00;48686.40;{'nameRu': 'Товар'}
041140003770/230021/00;"{'nameRu': 'ТОО ""Казцентр ""Astana-Gold""""'}";обучение сотрудников;{'nameRu': 'Запрос ценовых предложений'};22500.00;22500.00;{'nameRu': 'Услуга'}
041140003770/230020/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};43155.00;43155.00;{'nameRu': 'Товар'}
041140003770/230019/00;{'nameRu': 'ИП Панчук Л.И.'};чернила;{'nameRu': 'Запрос ценовых предложений'};13450.00;13450.00;{'nameRu': 'Товар'}
041140003770/230018/00;{'nameRu': 'ИП КлиматВидеоМонтаж'};обслуживание кондиционеров;{'nameRu': 'Запрос ценовых предложений'};105178.00;117799.36;{'nameRu': 'Услуга'}
041140003770/230017/00;{'nameRu': 'ИП СОКОЛОВ ОЛЕГ ВЛАДИМИРОВИЧ'};Услуги по проверке, освидетельствованию огнетушителей;{'nameRu': 'Запрос ценовых предложений'};10000.00;10000.00;{'nameRu': 'Услуга'}
041140003770/230016/00;{'nameRu': 'ИП СОКОЛОВ ОЛЕГ ВЛАДИМИРОВИЧ'};Работа по установке и техническое обслуживание кнопки вызова для инвалидов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};75892.86;75892.86;{'nameRu': 'Работа'}
041140003770/230015/00;{'nameRu': 'ИП СОКОЛОВ ОЛЕГ ВЛАДИМИРОВИЧ'};устройство и обслуживание видеонаблюдения;{'nameRu': 'Запрос ценовых предложений'};254400.00;254400.00;{'nameRu': 'Работа'}
041140003770/230014/00;{'nameRu': 'ИП БАУМ А.Т.'};заправка картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};14400.00;19200.00;{'nameRu': 'Услуга'}
041140003770/230013/00;"{'nameRu': 'ТОО ""Безопасный город КСТ""'}";монтаж охранной сигнализации;{'nameRu': 'Запрос ценовых предложений'};178000.00;178000.00;{'nameRu': 'Услуга'}
041140003770/230012/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""i3-Company (АйТри Компани)""'}";услуги по проделению антивирусной программы;{'nameRu': 'Запрос ценовых предложений'};68950.00;77224.00;{'nameRu': 'Услуга'}
041140003770/230011/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги Интернет;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};216791.95;376560.00;{'nameRu': 'Услуга'}
041140003770/230010/00;{'nameRu': 'ИП Абдин'};Cбор, транспортировка, сортировка, захоронение ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};123468.48;164654.60;{'nameRu': 'Услуга'}
041140003770/230009/00;{'nameRu': 'ИП БАУМ А.Т.'};обслуживание компьтеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28250.00;56500.00;{'nameRu': 'Услуга'}
041140003770/230008/00;{'nameRu': 'ИП ЮГАТОВ СЕРГЕЙ ЮРЬЕВИЧ'};обслуживание и сопровождение программы 1С;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};137280.00;274560.00;{'nameRu': 'Услуга'}
041140003770/230007/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи и другие услуги телекоммуникаций;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};9125.00;49440.00;{'nameRu': 'Услуга'}
041140003770/230006/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""MAXIOMA""'}";хостинг, обслуживание сайта;{'nameRu': 'Запрос ценовых предложений'};25600.00;34000.00;{'nameRu': 'Услуга'}
041140003770/230005/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};106915.48;161990.98;{'nameRu': 'Товар'}
041140003770/230004/00;{'nameRu': 'Государственное коммунальное предприятие «Дидар» отдела жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Денисовского района»'};теплоэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};1139091.25;1768861.70;{'nameRu': 'Услуга'}
041140003770/230003/00;{'nameRu': 'Государственное коммунальное предприятие «Дидар» отдела жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Денисовского района»'};холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};5357.14;11997.33;{'nameRu': 'Услуга'}
041140003770/230002/00;{'nameRu': 'Государственное коммунальное предприятие «Дидар» отдела жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Денисовского района»'};канализация;{'nameRu': 'Из одного источника путем прямого заключения договора'};76307.01;103984.96;{'nameRu': 'Услуга'}
041140003770/230001/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-Каз.Бюджет&quot; (Бюджетная заявка)";{'nameRu': 'Из одного источника путем прямого заключения договора'};162546.43;242736.00;{'nameRu': 'Услуга'}
