contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990340007140/230064/00;{'nameRu': 'ИП Кожуров С.М.'};Покупка запчастей на Газель 2705;{'nameRu': 'Запрос ценовых предложений'};0.00;393640.80;{'nameRu': 'Товар'}
990340007140/230063/00;{'nameRu': 'ИП Кожуров С.М.'};Покупка запчастей на УАЗ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;450464.00;{'nameRu': 'Товар'}
990340007140/230062/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;36814.40;{'nameRu': 'Товар'}
990340007140/230061/00;{'nameRu': 'ИП Абдибекова'};Газонокосилка бензиновая;{'nameRu': 'Запрос ценовых предложений'};0.00;29500.00;{'nameRu': 'Товар'}
990340007140/230060/00;{'nameRu': 'ИП FonTen Aqua'};Установка фонтанчиков питьевых;{'nameRu': 'Запрос ценовых предложений'};0.00;313600.00;{'nameRu': 'Работа'}
990340007140/230059/00;{'nameRu': 'Интернет-центр OMO KZ'};Продление хостинга на 1 год;{'nameRu': 'Запрос ценовых предложений'};0.00;4800.00;{'nameRu': 'Услуга'}
990340007140/230058/00;"{'nameRu': 'ТОО """"УМЦ""СТАТУС""""'}";Проведение обучения сотрудников;{'nameRu': 'Запрос ценовых предложений'};0.00;16500.00;{'nameRu': 'Услуга'}
990340007140/230057/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Семинар на тему повышения качества оказания государственных услуг;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;45000.00;{'nameRu': 'Услуга'}
990340007140/230052/01;"{'nameRu': 'КГП ""Поликлиника № 3 города Костанай"" Управления здравоохранения акимата Костанайской области'}";Медицинский осмотр сотрудников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;40700.00;{'nameRu': 'Услуга'}
990340007140/230056/00;{'nameRu': 'ИП Гүлім'};Ветошь;{'nameRu': 'Запрос ценовых предложений'};0.00;18500.00;{'nameRu': 'Товар'}
990340007140/230055/00;{'nameRu': 'ИП Гальцова Анастасия Юрьевна'};Машина снегоуборочная;{'nameRu': 'Запрос ценовых предложений'};0.00;232960.00;{'nameRu': 'Товар'}
990340007140/230054/00;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};Хозтовары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;337630.00;{'nameRu': 'Товар'}
990340007140/230053/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на газеты на 2 полугодие 2023 г;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;18100.00;{'nameRu': 'Услуга'}
990340007140/230052/00;"{'nameRu': 'КГП ""Поликлиника № 3 города Костанай"" Управления здравоохранения акимата Костанайской области'}";Медосмотр персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;47500.00;{'nameRu': 'Услуга'}
990340007140/230051/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Костанай ПОЖСЕРВИС""'}";Перезарядка огнетушителей;{'nameRu': 'Запрос ценовых предложений'};0.00;32000.00;{'nameRu': 'Услуга'}
990340007140/230050/00;{'nameRu': 'ИП КУЖАХМЕТОВ ГАБИТ СЕРЕКБАЕВИЧ'};Испытание электрооборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;24500.00;{'nameRu': 'Услуга'}
990340007140/230049/00;{'nameRu': 'ИП УШ-КУЛЬ'};Определение качества огнезащитной обработки деревянных конструкций;{'nameRu': 'Запрос ценовых предложений'};0.00;25135.00;{'nameRu': 'Услуга'}
990340007140/230048/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Энергонорма""'}";Проверка знаний ПТБ, ПТЭ;{'nameRu': 'Запрос ценовых предложений'};0.00;3700.00;{'nameRu': 'Услуга'}
990340007140/230047/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Хозтовары;{'nameRu': 'Запрос ценовых предложений'};0.00;229298.00;{'nameRu': 'Товар'}
990340007140/230046/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";Лампа люминесцентная;{'nameRu': 'Запрос ценовых предложений'};0.00;47600.00;{'nameRu': 'Товар'}
990340007140/230045/00;{'nameRu': 'ИП ЖАГИПАРОВА АЛТЫН КОНКАЕВНА'};Шлифовальная машинка;{'nameRu': 'Запрос ценовых предложений'};0.00;13951.00;{'nameRu': 'Товар'}
990340007140/230044/00;{'nameRu': 'ИП ЖАГИПАРОВА АЛТЫН КОНКАЕВНА'};Дрель-перфоратор электрическая;{'nameRu': 'Запрос ценовых предложений'};0.00;21501.00;{'nameRu': 'Товар'}
990340007140/230043/00;{'nameRu': 'ИП ARSENAL'};Мойка электрическая;{'nameRu': 'Запрос ценовых предложений'};0.00;60873.00;{'nameRu': 'Товар'}
990340007140/230042/00;"{'nameRu': 'ТОО ""Планета инструментов-Актобе""'}";Сварочный инвентор;{'nameRu': 'Запрос ценовых предложений'};0.00;35840.00;{'nameRu': 'Товар'}
990340007140/230041/00;{'nameRu': 'ИП ARSENAL'};Станция паяльная;{'nameRu': 'Запрос ценовых предложений'};0.00;26999.00;{'nameRu': 'Товар'}
990340007140/230040/00;{'nameRu': 'ИП ДОСМАГАНБЕТОВ'};Текущий ремонт крыльца, входной двери и санузла;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1409000.00;{'nameRu': 'Работа'}
990340007140/230039/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Услуги по поверке средств измерений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5800.00;{'nameRu': 'Услуга'}
990340007140/230038/00;"{'nameRu': 'ТОО ""RS Solutions""'}";Услуги по регистрации доменного имени, услуги по размещению данных, услуги по доступу к почтовому сервису.;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;36500.00;{'nameRu': 'Услуга'}
990340007140/230037/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Энергонорма""'}";Поверка перчаток;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4100.00;{'nameRu': 'Услуга'}
990340007140/230036/00;"{'nameRu': 'ТОО ""ТРАНСКОМНОРДЭНЕРГО""'}";Поверка теплосчетчика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;114000.00;{'nameRu': 'Услуга'}
990340007140/230035/00;{'nameRu': 'AVS'};Услуги по промывке и опрессовке системы отопления;{'nameRu': 'Запрос ценовых предложений'};0.00;33800.00;{'nameRu': 'Услуга'}
990340007140/230023/01;{'nameRu': 'ИП Орцоев'};Ремонт крыльца и туалета;{'nameRu': 'Запрос ценовых предложений'};0.00;1190000.00;{'nameRu': 'Работа'}
990340007140/230034/00;"{'nameRu': 'ТОО ""Эталон Авто Костанай""'}";Бензин АИ-92 в талонах;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;387847.89;{'nameRu': 'Товар'}
990340007140/230033/00;{'nameRu': 'Power'};USB Flash карта SafeNet eToken 5110;{'nameRu': 'Электронный магазин'};0.00;39141.76;{'nameRu': 'Товар'}
990340007140/230032/00;{'nameRu': 'Ledenergy.kz'};Светодиодный прожектор;{'nameRu': 'Электронный магазин'};0.00;58609.60;{'nameRu': 'Товар'}
990340007140/230031/00;"{'nameRu': 'ТОО ""ПЛЮСМИКРО ПЕТРОПАВЛОВСК""'}";Компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;1142400.00;{'nameRu': 'Товар'}
990340007140/230030/00;"{'nameRu': 'ТОО ""Самрук-Коргалжын""'}";Моноблок;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;294728.00;{'nameRu': 'Товар'}
990340007140/230029/00;{'nameRu': 'АО «АлмаТел Казахстан»'};Услуга доступа к сети интернет;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;270000.00;{'nameRu': 'Услуга'}
990340007140/230028/00;{'nameRu': 'ИП Кондакова А.А.'};Моющие средства;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};122201.00;122201.00;{'nameRu': 'Товар'}
990340007140/230027/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Перчатки;{'nameRu': 'Запрос ценовых предложений'};7850.00;8792.00;{'nameRu': 'Товар'}
990340007140/230026/00;{'nameRu': 'ИП Тарасов'};Хозтовары;{'nameRu': 'Запрос ценовых предложений'};0.00;19450.00;{'nameRu': 'Товар'}
990340007140/230025/00;{'nameRu': 'ИП Тарасов'};Хозтовары;{'nameRu': 'Запрос ценовых предложений'};0.00;134450.00;{'nameRu': 'Товар'}
990340007140/230024/00;"{'nameRu': 'ИП ""Әлдебай""'}";Канцтовары;{'nameRu': 'Запрос ценовых предложений'};165800.00;165800.00;{'nameRu': 'Товар'}
990340007140/230023/00;{'nameRu': 'ИП Орцоев'};Ремонт крыльца и туалета;{'nameRu': 'Запрос ценовых предложений'};0.00;1190000.00;{'nameRu': 'Работа'}
990340007140/230022/00;{'nameRu': 'ИП ПЕРЦЕВ М.Ю.'};Монтаж шлагбаума;{'nameRu': 'Запрос ценовых предложений'};0.00;399000.00;{'nameRu': 'Работа'}
990340007140/230021/00;"{'nameRu': 'ТОО ""ҢҰР-Сақшы""'}";Обслуживание тревожной кнопки с выездом ГБР;{'nameRu': 'Запрос ценовых предложений'};55925.00;98436.80;{'nameRu': 'Услуга'}
990340007140/230020/00;"{'nameRu': 'АО ""Страховая компания ""АСКО""'}";Страхование ОСАГО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};105792.00;105792.00;{'nameRu': 'Услуга'}
990340007140/230019/00;{'nameRu': 'Учреждение «Талдыкорганское учебно-производственное предприятие общественного объединения «Казахстанское общество глухих»'};Покупка мебели;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2270535.71;2543000.00;{'nameRu': 'Товар'}
990340007140/230014/01;"{'nameRu': 'ТОО ""Первый Бит Костанай""'}";Обслуживание программы 1С;{'nameRu': 'Запрос ценовых предложений'};0.00;369600.00;{'nameRu': 'Услуга'}
990340007140/230018/00;"{'nameRu': 'ТОО ""Seven Hills of Kazakhstan""'}";Услуги по сопровождению программного обеспечения «Конфигурация «Бюджет» на платформе «1С»;{'nameRu': 'Из одного источника путем прямого заключения договора'};194800.00;300000.00;{'nameRu': 'Услуга'}
990340007140/230017/00;"{'nameRu': 'ТОО ""Эталон Авто Костанай""'}";Покупка бензина;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};267810.71;299948.00;{'nameRu': 'Товар'}
990340007140/230016/00;"{'nameRu': 'ТОО ""2х2""'}";Вывоз ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;141120.00;{'nameRu': 'Услуга'}
990340007140/230015/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КостанайПриборСервис""'}";Снятие показаний с теплосчетчика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};46280.00;81000.00;{'nameRu': 'Услуга'}
990340007140/230014/00;"{'nameRu': 'ТОО ""Первый Бит Костанай""'}";Обслуживание программы 1С;{'nameRu': 'Запрос ценовых предложений'};0.00;369600.00;{'nameRu': 'Услуга'}
990340007140/230013/00;{'nameRu': 'ИП Даллакян А.М.'};Заправка картриджей принтеров;{'nameRu': 'Запрос ценовых предложений'};0.00;54790.00;{'nameRu': 'Услуга'}
990340007140/230012/00;"{'nameRu': 'ТОО ""Cell Kaz Systems""'}";Предоставление лицензии на антивирусную программу;{'nameRu': 'Запрос ценовых предложений'};149999.00;167998.88;{'nameRu': 'Услуга'}
990340007140/230011/00;"{'nameRu': 'ТОО ""Костанайская районная дезинфекционная станция""'}";Услуга дезинсекции и дератизации;{'nameRu': 'Запрос ценовых предложений'};11529.00;23058.00;{'nameRu': 'Услуга'}
990340007140/230010/00;"{'nameRu': 'ГКП ""Костанайская теплоэнергетическая компания"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";Отопление и горячее водоснабжение;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3561000.00;{'nameRu': 'Услуга'}
990340007140/230009/00;"{'nameRu': 'Государственное коммунальное предприятие ""Костанай-Су"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";Питьевая вода и канализация;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;160000.00;{'nameRu': 'Услуга'}
990340007140/230008/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;669982.66;{'nameRu': 'Товар'}
990340007140/230007/00;"{'nameRu': 'ТОО ""БАҚ-КТ""'}";Обслуживание тревожной кнопки;{'nameRu': 'Запрос ценовых предложений'};0.00;82000.00;{'nameRu': 'Услуга'}
990340007140/230006/00;{'nameRu': 'ИП Ватажко'};Обслуживание системы видеонаблюдения;{'nameRu': 'Запрос ценовых предложений'};36000.00;48000.00;{'nameRu': 'Услуга'}
990340007140/230005/00;{'nameRu': 'ИП Ватажко'};Обслуживание системы пожарной сигнализации;{'nameRu': 'Запрос ценовых предложений'};36000.00;48000.00;{'nameRu': 'Услуга'}
990340007140/230004/00;"{'nameRu': 'ТОО ""Охранная Компания Арыстан""'}";Обслуживание системы речевого оповещения;{'nameRu': 'Запрос ценовых предложений'};19131.00;32800.00;{'nameRu': 'Услуга'}
990340007140/230003/00;{'nameRu': 'АО «АлмаТел Казахстан»'};Услуга интернета;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};38525.38;43200.00;{'nameRu': 'Услуга'}
990340007140/230002/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуга телефона;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;18597.60;{'nameRu': 'Услуга'}
990340007140/230001/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"«Обслуживание программного продукта 
&quot;Парус-КАЗ.Бюджет&quot; (Бюджетная заявка. Тарификация в образовании)";{'nameRu': 'Из одного источника путем прямого заключения договора'};445467.86;665232.00;{'nameRu': 'Услуга'}
