contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060340007484/230110/01;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Продукты питания (хлебобулочные изделия);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};192306.25;215383.00;{'nameRu': 'Товар'}
060340007484/230170/00;{'nameRu': 'KLEVER'};Канцелярские товары ( скотч );{'nameRu': 'Запрос ценовых предложений'};0.00;1920.00;{'nameRu': 'Товар'}
060340007484/230169/00;{'nameRu': 'PODIUM'};Хозяйственные товары ( щётка металлическая );{'nameRu': 'Запрос ценовых предложений'};0.00;3000.00;{'nameRu': 'Товар'}
060340007484/230168/00;"{'nameRu': 'ИП ""ИСЕНОМАНОВА Р.К.""'}";Моющие средства ( мыло );{'nameRu': 'Запрос ценовых предложений'};16770.00;16770.00;{'nameRu': 'Товар'}
060340007484/230167/00;{'nameRu': 'ИП ПРОКАЕВА ТАТЬЯНА ВЛАДИМИРОВНА'};Канцелярские товары ( пружина );{'nameRu': 'Запрос ценовых предложений'};2329.00;2329.00;{'nameRu': 'Товар'}
060340007484/230166/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};5590.00;6260.80;{'nameRu': 'Товар'}
060340007484/230165/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Хозяйственные товары (моющие, чистящие);{'nameRu': 'Запрос ценовых предложений'};0.00;31886.40;{'nameRu': 'Товар'}
060340007484/230164/00;{'nameRu': 'ИП Мазкенова'};Хозяйственные товары (моющие, чистящие);{'nameRu': 'Запрос ценовых предложений'};0.00;19400.00;{'nameRu': 'Товар'}
060340007484/230163/00;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Продукты питания (Хлебобулочные изделия);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;248304.00;{'nameRu': 'Товар'}
060340007484/230162/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";Канцелярские товары (лоток);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8500.00;9520.00;{'nameRu': 'Товар'}
