contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140005996/230014/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на периодические издания на 2024 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;13500.00;{'nameRu': 'Услуга'}
060140005996/230013/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на периодические издания на 2024 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;72397.12;{'nameRu': 'Услуга'}
060140005996/230011/00;{'nameRu': 'IG-Service'};Графический планшет подписи с пером (стилус);{'nameRu': 'Запрос ценовых предложений'};88339.00;88339.00;{'nameRu': 'Товар'}
060140005996/230010/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ZARYA-2018""'}";Услуги по изготовлению фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};4600.00;4600.00;{'nameRu': 'Услуга'}
060140005996/230009/00;"{'nameRu': 'ТОО ""ПК ""Прима""'}";Бумага для офисного оборудования А 4;{'nameRu': 'Запрос ценовых предложений'};71760.00;80371.20;{'nameRu': 'Товар'}
060140005996/230008/00;{'nameRu': 'Шнайдер Е.Ф.'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};15000.00;26700.00;{'nameRu': 'Услуга'}
060140005996/230007/00;"{'nameRu': 'ОО ""Центр гендерной поддержки Алтынсаринского района""'}";Организация комплекса мероприятий по пропаганде семейных ценностей, популяризации национальных традиций семьи и брака среди населения и молодежи;{'nameRu': 'Закупка по государственному социальному заказу'};1172118.00;1550000.00;{'nameRu': 'Услуга'}
060140005996/230006/00;"{'nameRu': 'ОФ ""Ассоциация психологов Костанайской области""'}";«Комплекс мероприятий по повышению информационной грамотности населения по вопросам деятельности деструктивных течений, межэтнических отношений, общественного согласия и общенационального единства»;{'nameRu': 'Закупка по государственному социальному заказу'};4250000.00;4250000.00;{'nameRu': 'Услуга'}
060140005996/230005/00;"{'nameRu': 'ОФ ""Лидеры изменений""'}";Услуги по организации мероприятий, направленных на популяризацию идей патриотизма среди разных возрастных и социальных групп Алтынсаринского района;{'nameRu': 'Закупка по государственному социальному заказу'};200000.00;497000.00;{'nameRu': 'Услуга'}
060140005996/230004/00;"{'nameRu': 'ОФ ""Лидеры изменений""'}";«Услуги по организации мероприятий, направленных на повышение роли и развитие волонтерской деятельности в Алтынсаринском районе»;{'nameRu': 'Закупка по государственному социальному заказу'};556160.00;776000.00;{'nameRu': 'Услуга'}
060140005996/230003/00;{'nameRu': 'ИП Индивидуальный предприниматель Грачёв Илья Александрович Profi Soft'};Обслуживание и сопровождение 1 С программы, подписка ИТС;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};108000.00;254000.00;{'nameRu': 'Услуга'}
060140005996/230002/00;"{'nameRu': 'ТОО ""Arvik Telecom""'}";Услуги доступа к сети Интернет;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};128331.25;246400.00;{'nameRu': 'Услуга'}
060140005996/230001/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};20695.29;91440.00;{'nameRu': 'Услуга'}
