contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020840001694/230022/00;{'nameRu': 'ХАЛЫКОВА РАЯ ХАЛЫКОВНА'};Приобретение и доставка каменного угля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3000000.19;{'nameRu': 'Товар'}
020840001694/230021/00;{'nameRu': 'COLOR PRINT KAZJET'};Приобретение фирменных бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5800.00;{'nameRu': 'Товар'}
020840001694/230020/00;"{'nameRu': 'ИП ""ТҰЛПАР""'}";Работы по установке пандуса для людей с ограниченными возможностями в музее алиби Жангельдина;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1320268.00;{'nameRu': 'Работа'}
020840001694/230019/00;{'nameRu': 'Индивидуальный предприниматель ТУЛЕГЕНОВ РУСЛАН ОНГАРОВИЧ'};Работы по укладке утеплительных плит на крыше музея А. Байтурсынова и М. Дулатова;{'nameRu': 'Запрос ценовых предложений'};0.00;3317882.00;{'nameRu': 'Работа'}
020840001694/230018/00;{'nameRu': 'ГКП «Предприятие коммунального хозяиства» отдела жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции Джангельдинского района'};Предоставление коммунальных услуг (Холодная вода);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;91000.00;{'nameRu': 'Услуга'}
020840001694/230017/00;"{'nameRu': 'ИП ""Калтаева К.Н.""'}";Шақшақ Жәнібек музейіне мүмкіндігі шектеулі жандарға арналған жабдықтар мен құралдарды орнату/монтаждау/демонтаждау бойынша жұмыстар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;223200.00;{'nameRu': 'Работа'}
020840001694/230016/00;"{'nameRu': 'ИП ""Калтаева К.Н.""'}";А.Байтұрсынұлы және М.Дулатұлы музейіне мүмкіндігі шектеулі жандарға арналған жабдықтар мен құралдарды орнату/монтаждау/демонтаждау бойынша жұмыстар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;275890.00;{'nameRu': 'Работа'}
020840001694/230015/00;"{'nameRu': 'ИП ""Калтаева К.Н.""'}";Әліби Жангелдин музейіне мүмкіндігі шектеулі жандарға арналған жабдықтар мен құралдарды орнату/монтаждау/демонтаждау бойынша жұмыстар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;312400.00;{'nameRu': 'Работа'}
020840001694/230014/00;{'nameRu': 'Power'};Приобретение носителя е-токен;{'nameRu': 'Запрос ценовых предложений'};0.00;22330.56;{'nameRu': 'Товар'}
020840001694/230013/00;"{'nameRu': 'ТОО ""Euro-Asia Consulting""'}";Услуги по проведению симинара;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;25000.00;{'nameRu': 'Услуга'}
020840001694/230012/00;{'nameRu': 'ИП Атыгаев Асылан Гибатович'};Приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};127187.62;127187.62;{'nameRu': 'Товар'}
020840001694/230011/00;{'nameRu': 'ДеМир'};Кеңсе тауарларын сатып алу;{'nameRu': 'Запрос ценовых предложений'};106224.00;106224.00;{'nameRu': 'Товар'}
020840001694/230010/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Обслуживание программного продукта 1С: Предприятие 8;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};230000.00;258000.00;{'nameRu': 'Услуга'}
020840001694/230009/00;"{'nameRu': 'ТОО ""Websoft Qazaqstan""'}";Сайттарды техникалық қолдау бойынша қызмет көрсетулер;{'nameRu': 'Из одного источника путем прямого заключения договора'};87800.00;101600.00;{'nameRu': 'Услуга'}
020840001694/230008/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Бюджетная заявка)";{'nameRu': 'Из одного источника путем прямого заключения договора'};180607.14;242736.00;{'nameRu': 'Услуга'}
020840001694/230007/00;"{'nameRu': 'АО ""Казахтелеком""'}";Абонентская плата ADSL интернет;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;208320.00;{'nameRu': 'Услуга'}
020840001694/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги подключения к сети Интернет;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;376560.00;{'nameRu': 'Услуга'}
020840001694/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;125120.00;{'nameRu': 'Услуга'}
020840001694/230003/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;5107000.00;{'nameRu': 'Услуга'}
020840001694/230002/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;5107000.00;{'nameRu': 'Услуга'}
