contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
130840004265/230074/00;"{'nameRu': 'КХ ""БЕКИРОВ САРХАН АЯТ ОГЛЫ""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;71600.00;{'nameRu': 'Товар'}
130840004265/230073/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;151424.00;{'nameRu': 'Товар'}
130840004265/230072/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;145869.92;{'nameRu': 'Товар'}
130840004265/230071/00;{'nameRu': 'ИП МАДИЯРОВА С.Б.'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};111600.00;749952.00;{'nameRu': 'Товар'}
130840004265/230070/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};111367.50;915824.00;{'nameRu': 'Товар'}
130840004265/230069/00;"{'nameRu': 'ТОО ""Милх""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};64653.91;402292.80;{'nameRu': 'Товар'}
130840004265/230068/00;{'nameRu': 'ИП ТЫЩЕНКО ЕЛЕНА БОРИСОВНА'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};17453.57;269058.00;{'nameRu': 'Товар'}
130840004265/230067/00;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;107604.00;{'nameRu': 'Товар'}
130840004265/230066/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};23767.00;294082.88;{'nameRu': 'Товар'}
130840004265/230065/00;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};4740.00;5308.80;{'nameRu': 'Товар'}
130840004265/230064/00;{'nameRu': 'ИП ТЫЩЕНКО ЕЛЕНА БОРИСОВНА'};Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};36717.04;67048.50;{'nameRu': 'Товар'}
130840004265/230063/00;{'nameRu': 'ИП Бурмистров В.В'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;8000.00;{'nameRu': 'Услуга'}
130840004265/230062/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""CLU""'}";Устройство защиты местного/дистанционного управления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32000.64;{'nameRu': 'Товар'}
130840004265/230062/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""CLU""'}";Устройство защиты местного/дистанционного управления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;48160.00;{'nameRu': 'Товар'}
130840004265/230061/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};10170.00;18984.00;{'nameRu': 'Товар'}
130840004265/230060/00;"{'nameRu': 'ТОО ""Север ЕТ""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};379500.00;772800.00;{'nameRu': 'Товар'}
130840004265/230059/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЕиС""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};39058.92;133139.66;{'nameRu': 'Товар'}
130840004265/230058/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};504.00;3208.80;{'nameRu': 'Товар'}
130840004265/230057/00;"{'nameRu': 'КГП ""Рудненская городская многопрофильная больница"" Управления здравоохранения акимата Костанайской области'}";Медицинский осмотр сотрудников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;91125.00;{'nameRu': 'Услуга'}
130840004265/230056/00;"{'nameRu': 'ТОО ""STEAK-2016""'}";Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};55200.00;257600.00;{'nameRu': 'Товар'}
130840004265/230055/00;{'nameRu': 'ИП Табыс-Қос'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};89856.25;252028.00;{'nameRu': 'Товар'}
130840004265/230054/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};109171.00;221161.92;{'nameRu': 'Товар'}
130840004265/230053/00;"{'nameRu': 'КХ ""БЕКИРОВ САРХАН АЯТ ОГЛЫ""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};73162.00;181355.00;{'nameRu': 'Товар'}
130840004265/230052/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания/;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};306980.00;841814.40;{'nameRu': 'Товар'}
130840004265/230051/00;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Приобретение продуктов питания/;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};96075.00;107604.00;{'nameRu': 'Товар'}
130840004265/230050/00;{'nameRu': 'ИП ТЫЩЕНКО ЕЛЕНА БОРИСОВНА'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};309308.40;434511.00;{'nameRu': 'Товар'}
130840004265/230049/00;{'nameRu': 'ИП ТЫЩЕНКО ЕЛЕНА БОРИСОВНА'};Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};5094.64;9510.00;{'nameRu': 'Товар'}
130840004265/230048/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};42288.00;89600.00;{'nameRu': 'Товар'}
130840004265/230047/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};10310.00;55557.60;{'nameRu': 'Товар'}
130840004265/230046/00;"{'nameRu': 'ТОО ""RS Solutions""'}";Услуги по предоставлению доступа к информационным ресурсам;{'nameRu': 'Из одного источника путем прямого заключения договора'};36500.00;36500.00;{'nameRu': 'Услуга'}
130840004265/230045/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};31008.18;81876.20;{'nameRu': 'Товар'}
130840004265/230044/00;"{'nameRu': 'ТОО ""Компания Hoster. KZ""'}";Предоставление вычислительных мощностей для физического размещения информации на сервере, постоянно находящемся в сети Интернет (хостинг);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};22000.00;22000.00;{'nameRu': 'Услуга'}
130840004265/230043/00;"{'nameRu': 'ТОО ""STEAK-2016""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};411470.00;772800.00;{'nameRu': 'Товар'}
130840004265/230042/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};74118.20;269796.80;{'nameRu': 'Товар'}
130840004265/230041/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};67815.00;239932.00;{'nameRu': 'Товар'}
130840004265/230040/00;{'nameRu': 'ИП Табыс-Қос'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};227338.00;982150.40;{'nameRu': 'Товар'}
130840004265/230039/00;{'nameRu': 'ИП ТЫЩЕНКО ЕЛЕНА БОРИСОВНА'};Приобретение продуктов питания (молочная продукция);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};260616.96;402300.00;{'nameRu': 'Товар'}
130840004265/230038/00;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Приобретение продуктов питания (хлебобулочные изделия);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};58592.50;109137.00;{'nameRu': 'Товар'}
130840004265/230037/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЕиС""'}";Приобретение продуктов питания (молочная продукция);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};1278.57;35799.68;{'nameRu': 'Товар'}
130840004265/230036/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЕиС""'}";Приобретение продуктов питания (молочная продукция);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};26322.32;133139.66;{'nameRu': 'Товар'}
130840004265/230035/00;{'nameRu': 'ИП ТЫЩЕНКО ЕЛЕНА БОРИСОВНА'};Приобретение продуктов питания (молочная продукция);{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};25143.75;144840.00;{'nameRu': 'Товар'}
130840004265/230034/00;{'nameRu': 'КАРАГУЛИНА ЛЮБОВЬ АЛЕКСАНДРОВНА'};Приобретение продуктов питания (хлебобулочные изделия);{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};30925.00;34636.00;{'nameRu': 'Товар'}
130840004265/230033/00;{'nameRu': 'ИП СМК'};ОП-5 өрт сөндіргіштерін қайта зарядтау;{'nameRu': 'Запрос ценовых предложений'};0.00;13499.00;{'nameRu': 'Услуга'}
130840004265/230032/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};10446.43;45000.15;{'nameRu': 'Товар'}
130840004265/230031/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;45000.00;{'nameRu': 'Услуга'}
130840004265/230030/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги ADSL интернет;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;160384.00;{'nameRu': 'Услуга'}
130840004265/230029/00;"{'nameRu': 'КГП ""Рудненская городская многопрофильная больница"" Управления здравоохранения акимата Костанайской области'}";Медицинский осмотр сотрудников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};62175.00;62175.00;{'nameRu': 'Услуга'}
