contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
010540002075/230277/00;{'nameRu': 'ИП Садыкова'};Көмір сатып алу;{'nameRu': 'Запрос ценовых предложений'};0.00;395400.00;{'nameRu': 'Товар'}
010540002075/230003/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};49895.47;1600722.82;{'nameRu': 'Товар'}
010540002075/230276/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Көлік құралдары иелерінің азаматтық-құқықтық жауапкершілігін міндетті сақтандыруға арналған жарналар;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;304552.00;{'nameRu': 'Услуга'}
010540002075/230275/00;"{'nameRu': 'ТОО ""Теплокомплект-2006БКБ""'}";Подготовка к отопительному сезону 2023-2024 гг.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;250000.00;{'nameRu': 'Услуга'}
010540002075/230274/00;"{'nameRu': 'СПК ""Денисовский""'}";Услуги по аренде помещения 51,7 кв.метров /Денисовская РТИ/ 3 месяца;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;263670.00;{'nameRu': 'Услуга'}
010540002075/230273/00;{'nameRu': 'АвтоГост'};Работы по текущему ремонту автотранспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;690555.00;{'nameRu': 'Работа'}
010540002075/230272/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Приобретение бензина марки АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1838104.60;2982750.00;{'nameRu': 'Товар'}
010540002075/230271/00;"{'nameRu': 'ИП ""ЕрнАр""'}";Приобретение дров для отопления;{'nameRu': 'Запрос ценовых предложений'};0.00;49107.15;{'nameRu': 'Товар'}
010540002075/230179/01;"{'nameRu': 'ТОО ""Аулиеколь-сервис""'}";Услуги по приему, вывозу и захоронению твердых бытовых отходов на полигоне ТБО /Аулиекольская РТИ/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};25196.11;28888.78;{'nameRu': 'Услуга'}
010540002075/230270/00;{'nameRu': 'ИП Аманжолов А.Е.'};Изготовление вертикальных жалюзи;{'nameRu': 'Запрос ценовых предложений'};85900.00;85900.00;{'nameRu': 'Работа'}
