contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
130340012139/230124/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;69100.00;{'nameRu': 'Товар'}
130340012139/230123/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;75000.00;{'nameRu': 'Товар'}
130340012139/230119/00;"{'nameRu': 'ИП ""Виктор""'}";Краска водоэмульсионная густая для наружных ремонтных работ, 15 кг.;{'nameRu': 'Запрос ценовых предложений'};0.00;39850.00;{'nameRu': 'Товар'}
130340012139/230117/00;{'nameRu': 'ИП Мазкенова'};Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};0.00;23530.00;{'nameRu': 'Товар'}
130340012139/230116/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};0.00;32928.00;{'nameRu': 'Товар'}
130340012139/230115/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Приобретение эмаль краски малярной и колеров;{'nameRu': 'Запрос ценовых предложений'};0.00;153944.00;{'nameRu': 'Товар'}
130340012139/230114/00;{'nameRu': 'БЕРНИК ВИТАЛИЙ ВИКТОРОВИЧ'};Кисти малярные разных размеров;{'nameRu': 'Запрос ценовых предложений'};0.00;12656.00;{'nameRu': 'Товар'}
130340012139/230113/00;"{'nameRu': 'ТОО ""Луч НЛ""'}";Лампа бактерицидная;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;16755.20;{'nameRu': 'Товар'}
130340012139/230112/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Ойлон 97""'}";Услуги по диагностике и ремонту легкового автомобиле ВАЗ-21074;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;126988.00;{'nameRu': 'Услуга'}
130340012139/230110/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Работы по ремонту бытовых электроприборов и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;67900.00;{'nameRu': 'Работа'}
130340012139/230011/01;"{'nameRu': 'ТОО ""Рудненская ЭнергоКомпания""'}";Услуги по электроснабжению для юридических лиц, финансируемых из государственного бюджета;{'nameRu': 'Из одного источника путем прямого заключения договора'};1433505.36;2297000.00;{'nameRu': 'Услуга'}
