contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970440001895/230042/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Услуги по обеспечению участия в мероприятиях;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;50000.00;{'nameRu': 'Услуга'}
970440001895/230041/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта (прицепа);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};12270.96;12270.96;{'nameRu': 'Услуга'}
970440001895/230040/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""CLU""'}";Антивирусная программа на 5 ПК;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};18000.00;20160.00;{'nameRu': 'Услуга'}
970440001895/230039/00;{'nameRu': 'Korkem Print'};изготовление баннеров;{'nameRu': 'Из одного источника путем прямого заключения договора'};21000.00;21000.00;{'nameRu': 'Работа'}
970440001895/230038/00;{'nameRu': 'ИП Лебедева'};Приобретение древесины топливной (сосна пилиная);{'nameRu': 'Из одного источника путем прямого заключения договора'};160000.00;160000.00;{'nameRu': 'Товар'}
970440001895/230037/00;{'nameRu': 'ИП ИСИНА Ш.Е.'};Бумага А4, 500 листов;{'nameRu': 'Запрос ценовых предложений'};39980.00;39980.00;{'nameRu': 'Товар'}
970440001895/230036/00;"{'nameRu': 'ИП ""ИРГАСИМОВА АСЕМГУЛЬ МАРАТОВНА""'}";Работы по изготовлению и установке дорожных знаков со стойками;{'nameRu': 'Запрос ценовых предложений'};96428.56;96428.56;{'nameRu': 'Работа'}
970440001895/230030/01;{'nameRu': 'Korkem Print'};изготовление баннеров;{'nameRu': 'Запрос ценовых предложений'};37000.00;37000.00;{'nameRu': 'Работа'}
970440001895/230035/00;"{'nameRu': 'ИП ""Элина""'}";Приобретение хозяйственных материалов;{'nameRu': 'Из одного источника путем прямого заключения договора'};28392.80;28392.80;{'nameRu': 'Товар'}
970440001895/230030/00;{'nameRu': 'Korkem Print'};изготовление баннеров;{'nameRu': 'Запрос ценовых предложений'};21000.00;32400.00;{'nameRu': 'Работа'}
970440001895/230029/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Услуги по обучению (обучению/тренинги/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Из одного источника путем прямого заключения договора'};45000.00;45000.00;{'nameRu': 'Услуга'}
970440001895/230028/00;{'nameRu': 'ИП ТЫРЫШКИН ВИТАЛИЙ СЕРГЕЕВИЧ'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};86000.00;86000.00;{'nameRu': 'Услуга'}
970440001895/230027/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Известь негашеная 1 сорт, комковая;{'nameRu': 'Запрос ценовых предложений'};26500.00;26500.00;{'nameRu': 'Товар'}
970440001895/230026/00;"{'nameRu': 'ИП ""УМУРЗАКОВА Г. М.""'}";Приобретение строительных материалов/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};13919.55;15589.90;{'nameRu': 'Товар'}
970440001895/230025/00;"{'nameRu': 'ИП ""УМУРЗАКОВА Г. М.""'}";Краска водно-дисперсионная, белая, интерьерная в емкости по 25 кг.;{'nameRu': 'Запрос ценовых предложений'};38839.26;43499.97;{'nameRu': 'Товар'}
970440001895/230024/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;50025.00;{'nameRu': 'Услуга'}
970440001895/230003/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;50025.00;{'nameRu': 'Услуга'}
970440001895/230023/00;"{'nameRu': 'ТОО ""ИдеалСнаб ПВ""'}";Эмаль белая ПФ-115 2,7 кг.;{'nameRu': 'Электронный магазин'};18025.00;20188.00;{'nameRu': 'Товар'}
970440001895/230022/00;"{'nameRu': 'ТОО ""БИЗНЕС-ЦЕНТР""'}";Услуги по изготовлению фирменных бланков и приказов;{'nameRu': 'Из одного источника путем прямого заключения договора'};20991.00;20991.00;{'nameRu': 'Работа'}
970440001895/230021/00;"{'nameRu': 'ТОО ""МЦФЭР Пресс.kz""'}";Услуги по предоставлению лицензий на право использования оригиналов журналов и изданий периодических, без получения авторских и имущественных прав;{'nameRu': 'Из одного источника путем прямого заключения договора'};31928.57;35760.00;{'nameRu': 'Услуга'}
