contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
200140023777/230071/00;"{'nameRu': 'ТОО ""Редакция газеты ""Қостанай таңы""'}";Обьявление в газету;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;57800.00;{'nameRu': 'Услуга'}
200140023777/230067/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Приобретение хозтоваров;{'nameRu': 'Запрос ценовых предложений'};0.00;12450.00;{'nameRu': 'Товар'}
200140023777/230064/00;"{'nameRu': 'ИП ""Ерсайын""'}";Работа по изготовлению дорожных знаков;{'nameRu': 'Запрос ценовых предложений'};0.00;144000.00;{'nameRu': 'Работа'}
200140023777/230061/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Работа по ремонту МФУ и принтеров;{'nameRu': 'Запрос ценовых предложений'};0.00;86240.00;{'nameRu': 'Работа'}
200140023777/230059/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта дорог улицы Петро Ефимова в селе Ершовка Узункольского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
200140023777/230058/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта дорог улицы Бобры и Целинная в селе Миролюбовка Узункольского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
200140023777/230057/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта дорог улицы Молодежная в селе Ершовка Узункольского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
200140023777/230055/01;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуги по паспортизации объектов;{'nameRu': 'Из одного источника путем прямого заключения договора'};47321.43;53000.00;{'nameRu': 'Услуга'}
200140023777/230056/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;7800.00;{'nameRu': 'Услуга'}
200140023777/230055/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуги по паспортизации объектов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;56000.00;{'nameRu': 'Услуга'}
200140023777/230054/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина Аи-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};201329.46;225489.00;{'nameRu': 'Товар'}
200140023777/230053/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};изготовление идентификационного документа на земельный участок;{'nameRu': 'Из одного источника путем прямого заключения договора'};14901.96;16690.20;{'nameRu': 'Работа'}
200140023777/230029/02;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуги по паспортизации объектов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;56000.00;{'nameRu': 'Услуга'}
200140023777/230051/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";Услуги по обновлению базы данных Закон;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};31071.43;60900.00;{'nameRu': 'Услуга'}
200140023777/230050/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};14000.00;15680.00;{'nameRu': 'Услуга'}
200140023777/230049/00;"{'nameRu': 'ТОО ""EXPERT Business Consulting KZ""'}";Услуги по оценке здания школы находящее по адресу Костанайская область Узункольский район с Абая ул.Школьная, 11;{'nameRu': 'Запрос ценовых предложений'};0.00;57500.00;{'nameRu': 'Услуга'}
