contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140003962/230024/00;{'nameRu': 'ПОБЕДА'};Текущий ремонт автомобиля;{'nameRu': 'Запрос ценовых предложений'};0.00;69000.00;{'nameRu': 'Работа'}
060140003962/230023/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин марки АИ-92 (талоны);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;176291.40;{'nameRu': 'Товар'}
060140003962/230022/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление таблички на двери;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11000.00;{'nameRu': 'Работа'}
060140003962/230010/01;"{'nameRu': 'РГП на ПХВ ""ИВЦ Бюро национальной статистики АСПИР РК""'}";Формирование статистической информации, не предусмотренной графиком распространения официальной статистической информации;{'nameRu': 'Из одного источника путем прямого заключения договора'};284142.86;636480.00;{'nameRu': 'Услуга'}
060140003962/230021/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Изготовление таблички на двери;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;240600.00;{'nameRu': 'Услуга'}
060140003962/230020/00;"{'nameRu': 'ТОО ""Adancom""'}";приобретение компьютера в комплекте;{'nameRu': 'Электронный магазин'};446428.55;499999.98;{'nameRu': 'Товар'}
060140003962/230019/00;{'nameRu': 'Oil Центр'};Замена масла. Замена фильтров (масляного, топливного и воздушного);{'nameRu': 'Запрос ценовых предложений'};18875.00;21140.00;{'nameRu': 'Услуга'}
060140003962/230018/00;"{'nameRu': 'ТОО ""Kst trade""'}";АИ-92 бензинін сатып алу;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};95173.93;106594.80;{'nameRu': 'Товар'}
060140003962/230017/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на печатные периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};28755.36;32206.00;{'nameRu': 'Услуга'}
060140003962/230016/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на печатные периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};11500.00;11500.00;{'nameRu': 'Услуга'}
060140003962/230015/00;"{'nameRu': 'Республиканское государственное учреждение ""Национальный архив Республики Казахстан"" Министерства культуры и информации Республики Казахстан'}";услуги по проведению курсов повышения квалификации по современным основам архивного дела, документирования, управления документацией;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};40000.00;40000.00;{'nameRu': 'Услуга'}
060140003962/230014/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};25646.00;25646.00;{'nameRu': 'Услуга'}
060140003962/230013/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};курсы повышения квалификации административных госслужащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
060140003962/230012/00;"{'nameRu': 'ИП ""ИРГАСИМОВА АСЕМГУЛЬ МАРАТОВНА""'}";Изготовление бланков;{'nameRu': 'Запрос ценовых предложений'};16800.00;16800.00;{'nameRu': 'Работа'}
060140003962/230011/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};116875.00;130900.00;{'nameRu': 'Товар'}
060140003962/230010/00;"{'nameRu': 'РГП на ПХВ ""ИВЦ Бюро национальной статистики АСПИР РК""'}";Формирование статистической информации, не предусмотренной графиком распространения официальной статистической информации;{'nameRu': 'Из одного источника путем прямого заключения договора'};284142.86;636480.00;{'nameRu': 'Услуга'}
060140003962/230009/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Услуги по сопровождению и технической поддержке информационной системы;{'nameRu': 'Запрос ценовых предложений'};38000.00;38000.00;{'nameRu': 'Услуга'}
060140003962/230008/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};курсы повышения квалификации административных госслужащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
060140003962/230007/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;106000.00;{'nameRu': 'Услуга'}
