contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000140002316/230027/00;{'nameRu': 'IG-Service'};Планшет подписи, для составление протокола правонарушение;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;92700.00;{'nameRu': 'Товар'}
000140002316/230026/00;{'nameRu': 'ИП Шарипова'};Графический планшет подписи с пером (стилус), для создания цифрового аналога подписи в информационной системе;{'nameRu': 'Запрос ценовых предложений'};0.00;79800.00;{'nameRu': 'Товар'}
000140002316/230025/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Бонитировка почв;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;14499.32;{'nameRu': 'Работа'}
000140002316/230024/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};Канцелярские товары;{'nameRu': 'Электронный магазин'};10500.00;10500.00;{'nameRu': 'Товар'}
000140002316/230023/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Канцелярские товары;{'nameRu': 'Электронный магазин'};21200.00;21200.00;{'nameRu': 'Товар'}
000140002316/230022/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составление проектов межхозяйственного землеустройства по образованию новых и упорядочению существующих землепользований;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;39572.49;{'nameRu': 'Работа'}
000140002316/230021/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};40000.00;40000.00;{'nameRu': 'Услуга'}
000140002316/230020/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Работы по обеспечению энергоэффективного освещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};68750.00;77000.00;{'nameRu': 'Работа'}
000140002316/230009/01;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Работы по обеспечению энергоэффективного освещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;77000.00;{'nameRu': 'Работа'}
000140002316/230019/00;"{'nameRu': 'ТОО ""Saryisyn Holding""'}";Работа по установке новых прожекторов и опор освещения по улицам в селе Ангарское;{'nameRu': 'Открытый конкурс'};0.00;8512000.00;{'nameRu': 'Работа'}
000140002316/230018/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Запрос ценовых предложений'};337000.00;337000.00;{'nameRu': 'Услуга'}
000140002316/230017/00;{'nameRu': 'ШАКАЛАК ГУЛМИРА ТОКСАНБАЙКЫЗЫ'};Услуги по ведению архивных документов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};144000.00;144000.00;{'nameRu': 'Услуга'}
000140002316/230016/00;{'nameRu': 'Ай-Ерке'};Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};55440.00;55440.00;{'nameRu': 'Товар'}
000140002316/230015/00;{'nameRu': 'ИП Ерман'};Услуги полиграфические по изготовлению/печатанию полиграфической продукции (кроме книг, фото, периодических изданий);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};20000.00;20000.00;{'nameRu': 'Услуга'}
000140002316/230014/00;"{'nameRu': 'ТОО ""Арка дидары""'}";Услуги телевидения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};63000.00;63000.00;{'nameRu': 'Услуга'}
000140002316/230013/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
000140002316/230002/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
000140002316/230012/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};Канцелярские товары;{'nameRu': 'Электронный магазин'};118320.00;118320.00;{'nameRu': 'Товар'}
000140002316/230011/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Канцелярские товары;{'nameRu': 'Электронный магазин'};19060.00;19060.00;{'nameRu': 'Товар'}
000140002316/230010/00;"{'nameRu': 'ИП ""СТАНИСЛАВИЧ Я.Н.""'}";Заправка картриджа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};75000.00;75000.00;{'nameRu': 'Услуга'}
000140002316/230009/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Работы по обеспечению энергоэффективного освещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;77000.00;{'nameRu': 'Работа'}
000140002316/230008/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";(Электрэнергия) Уличное освещение;{'nameRu': 'Из одного источника путем прямого заключения договора'};118750.00;317999.92;{'nameRu': 'Услуга'}
000140002316/230007/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Аренда легкового автомобиля с водителем;{'nameRu': 'Запрос ценовых предложений'};1007000.00;1342000.00;{'nameRu': 'Услуга'}
000140002316/230006/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Очистка снега внутри села;{'nameRu': 'Запрос ценовых предложений'};198500.00;198500.00;{'nameRu': 'Работа'}
