contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000340005188/230018/00;"{'nameRu': 'ТОО ""Каз эксперт консалтинг""'}";Услуги по оценке автотранспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;47300.00;{'nameRu': 'Услуга'}
000340005188/230017/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};183026.79;204990.00;{'nameRu': 'Товар'}
000340005188/230016/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Kenpeil (Кенпейл)""'}";Комплект чехлов автомобильных;{'nameRu': 'Запрос ценовых предложений'};36654.00;36654.00;{'nameRu': 'Товар'}
000340005188/230015/00;{'nameRu': 'ИП ИСТОК'};лицензионые ключи для продления антивирусной программы;{'nameRu': 'Запрос ценовых предложений'};64480.00;64480.00;{'nameRu': 'Товар'}
000340005188/230014/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};2497800.00;2537475.00;{'nameRu': 'Услуга'}
000340005188/230002/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2537475.00;{'nameRu': 'Услуга'}
000340005188/230013/00;{'nameRu': 'ИП Коркуть'};Приобретение комплекта мышь+клавиатура;{'nameRu': 'Запрос ценовых предложений'};0.00;37632.00;{'nameRu': 'Товар'}
000340005188/230012/00;"{'nameRu': 'ТОО ""ПиКом""'}";приобретение монитора;{'nameRu': 'Запрос ценовых предложений'};70400.00;78848.00;{'nameRu': 'Товар'}
000340005188/230011/00;"{'nameRu': 'ТОО ""Камкор Алматы""'}";Приобретение бумаги -A4;{'nameRu': 'Запрос ценовых предложений'};128800.00;144256.00;{'nameRu': 'Товар'}
000340005188/230010/00;"{'nameRu': 'Индивидуальный  предприниматель ""ДАНИАЛ""'}";заправка картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};80000.00;104000.00;{'nameRu': 'Услуга'}
000340005188/230009/00;"{'nameRu': 'ТОО Редакция газеты ""Сарыкөл""'}";публикация в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};35680.00;100000.00;{'nameRu': 'Услуга'}
000340005188/230008/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на периодические издания на 2023год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6750.00;{'nameRu': 'Услуга'}
000340005188/230007/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Оценка имущества физических лиц для налогообложения, не используемого в предпринимательской деятельности.;{'nameRu': 'Из одного источника путем прямого заключения договора'};788438.46;883051.08;{'nameRu': 'Услуга'}
000340005188/230006/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";блок системный;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};469800.00;526176.00;{'nameRu': 'Товар'}
000340005188/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги телекоммунникаций (интернет);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;1188576.00;{'nameRu': 'Услуга'}
000340005188/230004/00;"{'nameRu': 'АО ""Казахтелеком""'}";телекомуникация қызметтері;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;82424.00;{'nameRu': 'Услуга'}
000340005188/230003/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;142000.00;{'nameRu': 'Услуга'}
000340005188/230002/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2537475.00;{'nameRu': 'Услуга'}
000340005188/230001/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";обслуживание программного продукта Парус-КАЗ Бюджет (Бюджетное финансирование);{'nameRu': 'Из одного источника путем прямого заключения договора'};1015907.14;1517088.00;{'nameRu': 'Услуга'}
