contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140006419/230059/00;"{'nameRu': 'ТОО ""ГАС""'}";Работы по ремонту Микроавтобуса;{'nameRu': 'Запрос ценовых предложений'};0.00;283000.00;{'nameRu': 'Работа'}
060140006419/230058/00;"{'nameRu': 'ИП ""МОХАММАД ИСАК""'}";Приобретение спортивного оборудования - тренажеры;{'nameRu': 'Электронный магазин'};0.00;590000.00;{'nameRu': 'Товар'}
060140006419/230057/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};"услуги по внесению в информационную систему правового кадастра идентификационных и технических сведений на вновь созданное &quot;Строительство многофункционального спортивного комплекса на базе воздухоопорного сооружения&quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4931.53;{'nameRu': 'Услуга'}
060140006419/230056/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};"Регистрация прав на  недвижимое имущество  по объекту &amp;quot;Строительство многофункционального спортивного комплекса на базе воздухоопорного сооружения&amp;quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;24049.98;{'nameRu': 'Услуга'}
060140006419/230055/00;"{'nameRu': 'ИП ""КУРМАШЕВА Н.О.""'}";Приобретение настольной игры-тогызкумалак;{'nameRu': 'Электронный магазин'};0.00;231500.00;{'nameRu': 'Товар'}
060140006419/230054/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""АбшеронИнвест""'}";Приобретение теннисного стола;{'nameRu': 'Электронный магазин'};0.00;122292.80;{'nameRu': 'Товар'}
060140006419/230053/00;"{'nameRu': 'ТОО ""IT-comp""'}";Работы по установке камеры и сопутствующих материалов для трансляции мероприятий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1301440.00;{'nameRu': 'Работа'}
060140006419/230052/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение Бензина Аи-92 в талонах;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;248037.90;{'nameRu': 'Товар'}
060140006419/230051/00;{'nameRu': 'Sport Fan'};Работы по пошиву спортивной одежды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;313900.00;{'nameRu': 'Работа'}
060140006419/230050/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Редакция газеты ""Наше время""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7650.00;37000.00;{'nameRu': 'Услуга'}
060140006419/230048/01;{'nameRu': 'ИП Голод И.С.'};Приобретение строительных материалов- эмали;{'nameRu': 'Электронный магазин'};0.00;18800.00;{'nameRu': 'Товар'}
060140006419/230044/01;{'nameRu': 'ИП Жексенбайкызы'};Приобретение спортивного оборудования;{'nameRu': 'Электронный магазин'};0.00;187656.00;{'nameRu': 'Товар'}
060140006419/230049/00;{'nameRu': 'ИП Брант'};Работы по изготовлению стендов/табличек/надписей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;19000.00;{'nameRu': 'Работа'}
060140006419/230048/00;{'nameRu': 'ИП Голод И.С.'};Приобретение строительных материалов- эмали;{'nameRu': 'Электронный магазин'};0.00;18800.00;{'nameRu': 'Товар'}
060140006419/230047/00;{'nameRu': 'ARST'};Приобретение строительных материалов- эмали;{'nameRu': 'Электронный магазин'};0.00;42778.99;{'nameRu': 'Товар'}
060140006419/230046/00;"{'nameRu': 'ТОО ""ИдеалСнаб ПВ""'}";Приобретение строительных материалов- эмали;{'nameRu': 'Электронный магазин'};0.00;40320.00;{'nameRu': 'Товар'}
060140006419/230045/00;{'nameRu': 'ИП Жексенбайкызы'};Спорт жабдықтарын сатып алу;{'nameRu': 'Электронный магазин'};0.00;238992.00;{'nameRu': 'Товар'}
060140006419/230044/00;{'nameRu': 'ИП Жексенбайкызы'};Приобретение спортивного оборудования;{'nameRu': 'Электронный магазин'};0.00;187656.00;{'nameRu': 'Товар'}
060140006419/230043/00;"{'nameRu': 'ОФ ""Үміт-2050""'}";«Пропаганда здорового образа жизни в Денисовском районе»;{'nameRu': 'Закупка по государственному социальному заказу'};0.00;1350000.00;{'nameRu': 'Услуга'}
