contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000240001887/230030/00;{'nameRu': 'Sakura'};Изготовление бланков приказов;{'nameRu': 'Запрос ценовых предложений'};10000.00;10000.00;{'nameRu': 'Работа'}
000240001887/230029/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};86022.59;96345.30;{'nameRu': 'Товар'}
000240001887/230028/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Повышение квалификации сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
000240001887/230027/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке имущества;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};30000.00;30000.00;{'nameRu': 'Услуга'}
000240001887/230026/00;"{'nameRu': 'ТОО ""Euro-Asia Consulting""'}";Обучающие и консультационные услуги по вопросам государственных закупок;{'nameRu': 'Запрос ценовых предложений'};150000.00;150000.00;{'nameRu': 'Услуга'}
000240001887/230025/00;"{'nameRu': 'ТОО ""ЦЕНТР ЭКОНОМИЧЕСКИХ ИССЛЕДОВАНИЙ И ПРГНОЗОВ ""РЕФОРМА""'}";Услуги по оценке транспортного средства;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};59995.00;59995.00;{'nameRu': 'Услуга'}
000240001887/230024/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Работы по ремонту компьютерной, периферийной оргтехники/оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};30000.00;30000.00;{'nameRu': 'Работа'}
000240001887/230023/00;{'nameRu': 'ИП Омельяненко Виталий Алексеевич'};Обновление антивирусных программ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};33600.00;33600.00;{'nameRu': 'Услуга'}
000240001887/230022/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка областная;{'nameRu': 'Из одного источника путем прямого заключения договора'};28755.36;32206.00;{'nameRu': 'Услуга'}
000240001887/230021/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка районная;{'nameRu': 'Из одного источника путем прямого заключения договора'};11500.00;11500.00;{'nameRu': 'Услуга'}
000240001887/230020/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Стандарт ЛК""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Запрос ценовых предложений'};0.00;38000.00;{'nameRu': 'Услуга'}
000240001887/230019/00;"{'nameRu': 'ТОО ""Adancom""'}";Компьютер в комплекте;{'nameRu': 'Электронный магазин'};446428.54;499999.96;{'nameRu': 'Товар'}
000240001887/230018/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};128118.75;143493.00;{'nameRu': 'Товар'}
