contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
100840010264/230075/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуга за подключение посредством оборудования Wi-Fi радимост и ежемесячная услуга Транспорт для видеонаблюдения (20Мбит/сек-исходящая скорость,5Мбит/сек входящая скорость) с одного регистратора;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;438318.72;{'nameRu': 'Услуга'}
100840010264/230074/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Средство дезинфицирующее;{'nameRu': 'Электронный магазин'};0.00;23995.00;{'nameRu': 'Товар'}
100840010264/230073/00;{'nameRu': 'Ledenergy.kz'};Светильник;{'nameRu': 'Электронный магазин'};0.00;37475.20;{'nameRu': 'Товар'}
100840010264/230072/00;{'nameRu': 'Incom'};Куклы детские;{'nameRu': 'Запрос ценовых предложений'};44000.00;44000.00;{'nameRu': 'Товар'}
100840010264/230071/00;{'nameRu': 'ИП Ереншинов'};Игрушки детские;{'nameRu': 'Запрос ценовых предложений'};22000.00;22000.00;{'nameRu': 'Товар'}
100840010264/230070/00;{'nameRu': 'ИП Суюмбаева'};Игрушки детские;{'nameRu': 'Запрос ценовых предложений'};0.00;48160.00;{'nameRu': 'Товар'}
100840010264/230069/00;{'nameRu': 'ИП Зере'};Детская развивающая игрушка;{'nameRu': 'Электронный магазин'};10164.00;10164.00;{'nameRu': 'Товар'}
100840010264/230068/00;"{'nameRu': 'ТОО ""Sportleader""'}";обруч детский;{'nameRu': 'Электронный магазин'};19732.00;22099.84;{'nameRu': 'Товар'}
100840010264/230067/00;{'nameRu': 'ИП Ұлағат'};Детские игровые наборы;{'nameRu': 'Электронный магазин'};13380.00;13380.00;{'nameRu': 'Товар'}
100840010264/230066/00;"{'nameRu': 'ТОО ""Бизнес-САН""'}";Лампа светодиодная;{'nameRu': 'Электронный магазин'};0.00;7481.60;{'nameRu': 'Товар'}
100840010264/230065/00;"{'nameRu': 'ИП ""Алтынбек Д.А""'}";Детские игровые наборы;{'nameRu': 'Электронный магазин'};38580.00;38580.00;{'nameRu': 'Товар'}
100840010264/230064/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Kenpeil (Кенпейл)""'}";Детские игровые наборы;{'nameRu': 'Электронный магазин'};26266.00;26266.00;{'nameRu': 'Товар'}
100840010264/230063/00;{'nameRu': 'ИП БУРЫКИНА ЮЛИЯ СЕРГЕЕВНА'};Канат для лазанья 5 метров;{'nameRu': 'Электронный магазин'};30357.14;34000.00;{'nameRu': 'Товар'}
100840010264/230062/00;{'nameRu': 'Alihan'};Металлофон;{'nameRu': 'Электронный магазин'};26040.00;26040.00;{'nameRu': 'Товар'}
100840010264/230061/00;{'nameRu': 'Ledenergy.kz'};Прожектор;{'nameRu': 'Электронный магазин'};0.00;73029.60;{'nameRu': 'Товар'}
100840010264/230060/00;"{'nameRu': 'ИП ""Алтынбек Д.А""'}";Игрушечные музыкальные инструменты;{'nameRu': 'Электронный магазин'};22756.00;22756.00;{'nameRu': 'Товар'}
100840010264/230059/00;{'nameRu': 'ИП Видео Страж'};обслуживание тревожной кнопки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;100000.00;{'nameRu': 'Услуга'}
100840010264/230058/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};медикаменты;{'nameRu': 'Электронный магазин'};104628.00;104628.00;{'nameRu': 'Товар'}
100840010264/230057/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Стиральный порошок;{'nameRu': 'Запрос ценовых предложений'};35592.00;39863.04;{'nameRu': 'Товар'}
100840010264/230056/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};Хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11780.00;11780.00;{'nameRu': 'Товар'}
100840010264/230055/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};Тряпка для мытья посуды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};12000.00;12000.00;{'nameRu': 'Товар'}
100840010264/230054/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Средство для мытья посуды 1000мл;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};61875.00;61875.00;{'nameRu': 'Товар'}
100840010264/230053/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12880.00;{'nameRu': 'Товар'}
100840010264/230052/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};Средство моющее для туалетов;{'nameRu': 'Запрос ценовых предложений'};42600.00;42600.00;{'nameRu': 'Товар'}
100840010264/230051/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};110250.00;110250.00;{'nameRu': 'Товар'}
100840010264/230050/00;{'nameRu': 'ИП Родничок'};Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};9600.00;9600.00;{'nameRu': 'Товар'}
100840010264/230010/01;"{'nameRu': 'ИП ""ТИМАШОВ НИКОЛАЙ ФЕДОРОВИЧ""'}";Доп.соглашение к договору № 13 от 23.01. 2023г. Приобретение продуктов питания.;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};0.00;318000.00;{'nameRu': 'Товар'}
100840010264/230012/01;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};Дополнительное соглашение к договору №15 от 25.01.2023г.;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};208655.00;4941815.00;{'nameRu': 'Товар'}
100840010264/230045/01;"{'nameRu': 'ТОО""Альфа Плюс""'}";стол разделочный;{'nameRu': 'Электронный магазин'};237767.86;266300.00;{'nameRu': 'Товар'}
100840010264/230049/00;"{'nameRu': 'ТОО ""Меңдіқара 2011""'}";услуги по ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;149840.00;{'nameRu': 'Услуга'}
