contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000740003168/230115/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";компьютер в комплекте с программным обеспечением и антивирусной программой согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;964200.00;{'nameRu': 'Товар'}
000740003168/230114/00;{'nameRu': 'АХМЕТОВ АЙДАР'};аренда спортивного зала для проведения тренировок по баскетболу;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1043270.00;{'nameRu': 'Услуга'}
000740003168/230113/00;"{'nameRu': 'ИП ""CEEPORT""'}";баллон для пистолета Walther;{'nameRu': 'Электронный магазин'};0.00;294999.00;{'nameRu': 'Товар'}
000740003168/230112/00;{'nameRu': 'ИП Ахметов М.Р.'};аренда помещения для занятий бильярдом;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2236000.00;{'nameRu': 'Услуга'}
000740003168/230111/00;"{'nameRu': 'ИП ""CEEPORT""'}";штангетки;{'nameRu': 'Электронный магазин'};0.00;899982.00;{'nameRu': 'Товар'}
000740003168/230110/00;"{'nameRu': 'КГП ""Рудненская городская поликлиника"" Управления здравоохранения акимата Костанайской области'}";Услуги по периодическому медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;68150.00;{'nameRu': 'Услуга'}
000740003168/230109/00;{'nameRu': 'ИП Малина'};Аптечка медицинская;{'nameRu': 'Электронный магазин'};0.00;1374.00;{'nameRu': 'Товар'}
000740003168/230108/00;"{'nameRu': 'ПКСК ""Салтанат""'}";техническое обслуживание офиса по адресу: ул.Ленина д. 101 кв..52;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15850.00;{'nameRu': 'Услуга'}
000740003168/230107/00;"{'nameRu': 'ТОО ""QazTehna""'}";автобус;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;74700000.00;{'nameRu': 'Товар'}
000740003168/230106/00;"{'nameRu': 'ТОО ""Nurl-Asyl""'}";МФУ 3 в 1 лазерный (принтер, копир, сканер);{'nameRu': 'Электронный магазин'};0.00;129689.00;{'nameRu': 'Товар'}
000740003168/230012/02;"{'nameRu': 'ИП ""АХМЕТОВ Р.А.""'}";аренда помещения для занятий бильярдом;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2776339.00;3406725.00;{'nameRu': 'Услуга'}
000740003168/230105/00;"{'nameRu': 'ТОО ""VESTA TRADE""'}";Тартановая дорожка (рулонная);{'nameRu': 'Запрос ценовых предложений'};0.00;1765219.50;{'nameRu': 'Товар'}
000740003168/230104/00;"{'nameRu': 'ТОО ""Экибастузское учебно - производственное предприятие Казахского общества слепых""'}";Перчатки х/б покрытием ПВХ;{'nameRu': 'Электронный магазин'};0.00;35000.00;{'nameRu': 'Товар'}
