contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060240007679/230043/00;{'nameRu': 'ИП Qaz Сервис'};Текущий ремонт автотранспортного средства;{'nameRu': 'Запрос ценовых предложений'};0.00;597000.00;{'nameRu': 'Работа'}
060240007679/230042/00;"{'nameRu': 'Республиканское государственное предприятие на праве хозяйственного ведения ""Национальный центр геодезии и пространственной информации"" Комитета геодезии и картографии Министерства цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан'}";Инженерно-геодезические работы;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;8889900.00;{'nameRu': 'Работа'}
060240007679/230041/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Бонитировка почв;{'nameRu': 'Из одного источника путем прямого заключения договора'};12945.82;14499.32;{'nameRu': 'Работа'}
060240007679/230040/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Бонитировка почв;{'nameRu': 'Из одного источника путем прямого заключения договора'};177982.32;199340.20;{'nameRu': 'Работа'}
060240007679/230039/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составлению проектов межхозяйственного землеустойство по образованию новых и упорядочению сущестующих землепользований.;{'nameRu': 'Из одного источника путем прямого заключения договора'};64705.98;72470.70;{'nameRu': 'Работа'}
060240007679/230038/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составлению проектов межхозяйственного землеустойства по образованию новых и упорядочению сущестующих землепользований.;{'nameRu': 'Из одного источника путем прямого заключения договора'};1264626.11;1416381.24;{'nameRu': 'Работа'}
060240007679/230037/00;"{'nameRu': 'ТОО ""Аркалык хабары""'}";Публикация объявлении в газете на местной территории;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};480000.00;480000.00;{'nameRu': 'Услуга'}
060240007679/230036/00;"{'nameRu': 'ТОО ""APPRAISER KST""'}";Услуги по оценке земельных участков;{'nameRu': 'Запрос ценовых предложений'};105000.00;105000.00;{'nameRu': 'Услуга'}
060240007679/230035/00;"{'nameRu': 'ТОО ""APPRAISER KST""'}";Услуги по оценке земельных участков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};139000.00;139000.00;{'nameRu': 'Услуга'}
060240007679/230034/00;"{'nameRu': 'ИП ""ПОСПЕЛОВ В.В.""'}";Услуги по техническому обслуживанию компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};93000.00;93000.00;{'nameRu': 'Услуга'}
060240007679/230033/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Голд-Проект""'}";Приобретение моноблока;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};285000.00;319200.00;{'nameRu': 'Товар'}
060240007679/230032/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};32000.00;32000.00;{'nameRu': 'Услуга'}
060240007679/230031/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};231345.86;259107.36;{'nameRu': 'Товар'}
060240007679/230030/00;"{'nameRu': 'ИП ""СТАНИСЛАВИЧ Я.Н.""'}";Услуги по заправке катриджей;{'nameRu': 'Запрос ценовых предложений'};22500.00;22500.00;{'nameRu': 'Услуга'}
060240007679/230029/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Определение кадастровой (оценочой) стоимости земельного участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};176685.50;197887.76;{'nameRu': 'Работа'}
060240007679/230028/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Составлению проектов межхозяйственного землеустойство по образованию новых и упорядочению сущестующих землепользований.;{'nameRu': 'Из одного источника путем прямого заключения договора'};352263.24;394534.83;{'nameRu': 'Работа'}
