contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
010140001647/230119/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Страхование автотранспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;28211.00;{'nameRu': 'Услуга'}
010140001647/230118/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ.Бюджет (Тарификация);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60684.00;{'nameRu': 'Услуга'}
010140001647/230117/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Установка программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;150000.00;{'nameRu': 'Услуга'}
010140001647/230116/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Приобретение прочих запасов (скоросшиватель);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;16576.00;{'nameRu': 'Товар'}
010140001647/230115/00;"{'nameRu': 'ИП ""Эль""'}";Приобретение прочих запасов (приобретение товаров для проведения спортивных мероприятий - трико для вольной борьбы);{'nameRu': 'Запрос ценовых предложений'};0.00;166800.00;{'nameRu': 'Товар'}
010140001647/230114/00;{'nameRu': 'КУНШАШОВ ТАЛГАТ МАКСАТОВИЧ'};Приобретение прочих запасов (савок+веник);{'nameRu': 'Запрос ценовых предложений'};0.00;46880.00;{'nameRu': 'Товар'}
010140001647/230113/00;{'nameRu': 'ИП Изотова'};Приобретение прочих запасов (комплект ведро и швабра);{'nameRu': 'Запрос ценовых предложений'};0.00;46240.00;{'nameRu': 'Товар'}
010140001647/230112/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Приобретение прочих запасов (ведро);{'nameRu': 'Запрос ценовых предложений'};0.00;19800.00;{'nameRu': 'Товар'}
010140001647/230110/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Приобретение прочих запасов (освежитель воздуха, туалетная бумага);{'nameRu': 'Запрос ценовых предложений'};0.00;48065.92;{'nameRu': 'Товар'}
010140001647/230109/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Приобретение прочих запасов (хозяйственный инвентарь);{'nameRu': 'Запрос ценовых предложений'};0.00;36525.00;{'nameRu': 'Товар'}
010140001647/230107/00;{'nameRu': 'ИП ЕЭС'};Приобретение прочих запасов (хоз инвентарь);{'nameRu': 'Запрос ценовых предложений'};0.00;46510.00;{'nameRu': 'Товар'}
010140001647/230106/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};Приобретение прочих запасов (освежитель воздуха);{'nameRu': 'Запрос ценовых предложений'};0.00;13060.00;{'nameRu': 'Товар'}
010140001647/230104/00;{'nameRu': 'ИП Арман'};Приобретение прочих запасов (калькулятор бухгалтерский);{'nameRu': 'Запрос ценовых предложений'};0.00;14600.00;{'nameRu': 'Товар'}
010140001647/230103/00;"{'nameRu': 'ИП ""ШАНШАРОВ  ""'}";Приобретение прочих запасов (ручка канцелярская);{'nameRu': 'Запрос ценовых предложений'};0.00;8410.00;{'nameRu': 'Товар'}
010140001647/230102/00;{'nameRu': 'ИП Амирова'};Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентаря (телефон стационарный);{'nameRu': 'Запрос ценовых предложений'};0.00;15000.00;{'nameRu': 'Товар'}
010140001647/230101/00;"{'nameRu': 'ТОО ""Everest Trade LTD""'}";Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентаря (радиотелефон);{'nameRu': 'Запрос ценовых предложений'};0.00;30240.00;{'nameRu': 'Товар'}
010140001647/230098/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AKK COMPANY""'}";Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентаря (Гиря спортивная 10 кг);{'nameRu': 'Запрос ценовых предложений'};0.00;405059.20;{'nameRu': 'Товар'}
010140001647/230097/00;{'nameRu': 'Sky'};Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентаря (Гиря спортивная 16 кг);{'nameRu': 'Запрос ценовых предложений'};0.00;298880.00;{'nameRu': 'Товар'}
010140001647/230096/00;"{'nameRu': 'ТОО ""VERTEX AD""'}";Приобретение прочих запасов (приобретение товаров для проведения спортивных мероприятий - мяч баскетбольный);{'nameRu': 'Запрос ценовых предложений'};0.00;86835.00;{'nameRu': 'Товар'}
