contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000240002588/230039/00;"{'nameRu': 'ТОО ""Тарлан АВТО""'}";Услуги по техническому обслуживанию автотранспорта/специальной техники Chevrolet Cobalt гос номер 324 AV 10;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;54449.00;{'nameRu': 'Услуга'}
000240002588/230038/00;{'nameRu': 'ИП ШЕГЕНОВ Д.М.'};Услуги по установке и замене автомобильных зимних шин;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;125000.00;{'nameRu': 'Услуга'}
000240002588/230037/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Работы по ремонту оргтехники/оборудования и их частей;{'nameRu': 'Запрос ценовых предложений'};0.00;32480.00;{'nameRu': 'Работа'}
000240002588/230036/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};87848.57;98390.40;{'nameRu': 'Товар'}
000240002588/230035/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Компьютер офисный;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};249750.00;279720.00;{'nameRu': 'Товар'}
000240002588/230034/00;"{'nameRu': 'ГКП ""Таза Ұзынкөл"" акимата Узункольского района""'}";Услуги по Вывозу и захоронению ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12910.00;{'nameRu': 'Услуга'}
000240002588/230033/00;"{'nameRu': 'ТОО ""Центрум""'}";Фирменные бланки;{'nameRu': 'Запрос ценовых предложений'};3500.00;3500.00;{'nameRu': 'Услуга'}
000240002588/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Автодом Костанай""'}";Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Запрос ценовых предложений'};37400.00;41888.00;{'nameRu': 'Услуга'}
000240002588/230031/00;{'nameRu': 'KLEVER'};Скоросшиватель формат А4;{'nameRu': 'Запрос ценовых предложений'};15600.00;15600.00;{'nameRu': 'Товар'}
000240002588/230030/00;"{'nameRu': 'АО ""СК ""Евразия""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};25646.00;25646.00;{'nameRu': 'Услуга'}
000240002588/230029/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Ремонт компьютера;{'nameRu': 'Запрос ценовых предложений'};10900.00;12208.00;{'nameRu': 'Работа'}
000240002588/230028/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";Обслуживание 1 С бухгалтерии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;54000.00;{'nameRu': 'Услуга'}
000240002588/230027/00;{'nameRu': 'ИП МУХИН ВЛАДИМИР АЛЕКСАНДРОВИЧ'};Наконечник для флагштока (Тризубец);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6890.00;6890.00;{'nameRu': 'Товар'}
000240002588/230026/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;44688.00;{'nameRu': 'Услуга'}
000240002588/230025/00;{'nameRu': 'ИП КАРАВАНОВА ЕВГЕНИЯ ВАЛЕНТИНОВНА'};Флаг из ткани;{'nameRu': 'Запрос ценовых предложений'};16740.00;16740.00;{'nameRu': 'Товар'}
000240002588/230024/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};41000.00;41000.00;{'nameRu': 'Товар'}
000240002588/230023/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Финансовые услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;65000.00;{'nameRu': 'Услуга'}
000240002588/230022/00;"{'nameRu': 'ТОО ""Торговый Дом ""Allur""'}";Приобретение служебного автомобиля;{'nameRu': 'Запрос ценовых предложений'};6990000.00;6990000.00;{'nameRu': 'Товар'}
000240002588/230021/00;"{'nameRu': 'ТОО ""Редакция Узункольской районной газеты ""Нұрлы жол""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};13000.00;66000.00;{'nameRu': 'Услуга'}
000240002588/230020/00;"{'nameRu': 'ТОО ""Kemenger Education""'}";"Проведение семинара (1 человек) по &quot;Безопасность и охрана труда&quot; и &quot;Пожарная безопасность&quot;";{'nameRu': 'Запрос ценовых предложений'};17400.00;17400.00;{'nameRu': 'Услуга'}
000240002588/230019/00;"{'nameRu': 'Индивидуальный предприниматель ""Любич Владимир Иванович""'}";Услуги по продлению лицензий на право использования программного обеспечения;{'nameRu': 'Запрос ценовых предложений'};19800.00;19800.00;{'nameRu': 'Услуга'}
000240002588/230018/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";ремонт принтера;{'nameRu': 'Запрос ценовых предложений'};12000.00;13440.00;{'nameRu': 'Работа'}
000240002588/230017/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Ежедневник;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6475.00;6475.00;{'nameRu': 'Товар'}
000240002588/230016/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Регистры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4750.00;4750.00;{'nameRu': 'Товар'}
000240002588/230015/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Ручка шариковая;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};900.00;900.00;{'nameRu': 'Товар'}
000240002588/230014/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Маркер;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2315.00;2315.00;{'nameRu': 'Товар'}
000240002588/230013/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Штрих-лента;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1850.00;1850.00;{'nameRu': 'Товар'}
000240002588/230012/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Стикер;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1350.00;1350.00;{'nameRu': 'Товар'}
000240002588/230011/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Стикер (бумага для записей);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1350.00;1350.00;{'nameRu': 'Товар'}
000240002588/230010/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Карандаш;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};800.00;800.00;{'nameRu': 'Товар'}
000240002588/230009/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Скрепка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};680.00;680.00;{'nameRu': 'Товар'}
000240002588/230008/00;"{'nameRu': 'ИП ""RICH""'}";Фирменные бланки;{'nameRu': 'Запрос ценовых предложений'};6777.00;6777.00;{'nameRu': 'Услуга'}
000240002588/230007/00;{'nameRu': 'ИП ЭКОЛЕН'};Отчет по опасным отходам;{'nameRu': 'Запрос ценовых предложений'};13000.00;13000.00;{'nameRu': 'Услуга'}
000240002588/230006/00;{'nameRu': 'ИП Чеботарев'};Бумага для офисного оборудования А4;{'nameRu': 'Запрос ценовых предложений'};40880.00;40880.00;{'nameRu': 'Товар'}
000240002588/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;436901.14;{'nameRu': 'Услуга'}
000240002588/230004/00;"{'nameRu': 'АО ""Казахтелеком""'}";Оплата услуг связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;25547.52;{'nameRu': 'Услуга'}
000240002588/230003/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";Абонентное обслуживания БД Закон;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};69910.71;104400.00;{'nameRu': 'Услуга'}
000240002588/230002/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";Услуги по сопровождению и технической поддержке информационной системы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;90000.00;{'nameRu': 'Услуга'}
000240002588/230001/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-Каз (бюджетное планирование);{'nameRu': 'Из одного источника путем прямого заключения договора'};623089.29;930480.00;{'nameRu': 'Услуга'}
