contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
030640003744/230029/00;{'nameRu': 'ИП Акышева Ж Ж'};Услуги по вывозу твердых бытовых отходов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;36052.80;{'nameRu': 'Услуга'}
030640003744/230028/00;{'nameRu': 'ИП Баярстанова Г.Р.'};изготовление банера;{'nameRu': 'Запрос ценовых предложений'};0.00;23000.00;{'nameRu': 'Услуга'}
030640003744/230027/00;{'nameRu': 'ИП Баракова Г.Т.'};Уголь каменный Шубарколь;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};224994.00;251993.28;{'nameRu': 'Товар'}
030640003744/230026/00;{'nameRu': 'ИП Баков Ж.Т.'};Услуги по обслуживанию пожарной сигнализации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16500.00;66000.00;{'nameRu': 'Услуга'}
030640003744/230025/00;"{'nameRu': 'ИП ""Асия""'}";известь;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5000.00;{'nameRu': 'Товар'}
030640003744/230024/00;"{'nameRu': 'ИП ""Асия""'}";Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20000.00;{'nameRu': 'Услуга'}
030640003744/230023/00;"{'nameRu': 'ИП ""Асия""'}";Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};37980.00;37980.00;{'nameRu': 'Товар'}
030640003744/230022/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги за электроэнергию;{'nameRu': 'Из одного источника путем прямого заключения договора'};101785.71;571000.00;{'nameRu': 'Услуга'}
030640003744/230021/00;"{'nameRu': 'ИП ""Асия""'}";скоросшиватель (картон Лист А4(210 x 297) с доставкой;{'nameRu': 'Запрос ценовых предложений'};0.00;12900.00;{'nameRu': 'Товар'}
030640003744/230020/00;"{'nameRu': 'ИП ""Асия""'}";файл вкладыш согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3000.00;3000.00;{'nameRu': 'Товар'}
030640003744/230019/00;{'nameRu': 'ИП Баков Ж.Т.'};услуги по техническому обслуживанию системы видеонаблюдения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};55200.00;138000.00;{'nameRu': 'Услуга'}
030640003744/230018/00;{'nameRu': 'ИП МОЛДАВСКАЯ И.И.'};изготовление банера;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};38000.00;38000.00;{'nameRu': 'Услуга'}
030640003744/230017/00;{'nameRu': 'АМАНТОҒАЙ'};работы по установке брусчатки в парке с.Амантогай;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2275000.00;{'nameRu': 'Работа'}
030640003744/230016/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";финансовые услуги 0,3%;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;39000.00;{'nameRu': 'Услуга'}
030640003744/230015/00;"{'nameRu': 'ТОО ""Amanat Expert KZ""'}";Услуги технического надзора по объекту средний ремонт автомобильных дорог улицы Жеңіс ,село Амантогай,Амантогайского сельского округа, Амангельдинского района Костанайской области.;{'nameRu': 'Открытый конкурс'};0.00;1312041.02;{'nameRu': 'Услуга'}
030640003744/230014/00;{'nameRu': 'ИП Дуйсенбай'};Услуги по аренде легковых автомобилей с водителем;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};512000.00;512000.00;{'nameRu': 'Услуга'}
030640003744/230013/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;51750.00;{'nameRu': 'Услуга'}
030640003744/230010/01;{'nameRu': 'ИП Дуйсенбай'};Услуги по аренде легковых автомобилей с водителем;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;512000.00;{'nameRu': 'Услуга'}
030640003744/230012/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта автомобильных дорог с.Амантогай ул.Жеңіс;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
030640003744/230005/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
030640003744/230011/00;{'nameRu': 'ИП Ерман'};Изготовление фирменных бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4000.00;4000.00;{'nameRu': 'Работа'}
030640003744/230010/00;{'nameRu': 'ИП Дуйсенбай'};Услуги по аренде легковых автомобилей с водителем;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;512000.00;{'nameRu': 'Услуга'}
030640003744/230009/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};58099.36;383821.08;{'nameRu': 'Услуга'}
030640003744/230008/00;"{'nameRu': 'АО ""Казахтелеком""'}";Оплата услуг связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};1900.86;28613.22;{'nameRu': 'Услуга'}
030640003744/230007/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги за электроэнергию;{'nameRu': 'Из одного источника путем прямого заключения договора'};82142.86;92000.00;{'nameRu': 'Услуга'}
030640003744/230006/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги за электроэнергию;{'nameRu': 'Из одного источника путем прямого заключения договора'};375000.00;420000.00;{'nameRu': 'Услуга'}
030640003744/230005/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
030640003744/230004/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Обслуживание програмного продукта 1С предприятие 8;{'nameRu': 'Запрос ценовых предложений'};121500.00;252000.00;{'nameRu': 'Услуга'}
030640003744/230003/00;{'nameRu': 'ИП Дуйсенбай'};Услуги по аренде легковых автомобилей с водителем;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};256000.00;256000.00;{'nameRu': 'Услуга'}
030640003744/230002/00;"{'nameRu': 'ТОО ""Жоламан""'}";Работы по обеспечению функционирования автомобильных дорог в сельском округе Амантогай на 15 км в зимний период на 2023 г;{'nameRu': 'Запрос ценовых предложений'};653578.00;1245000.00;{'nameRu': 'Работа'}
030640003744/230001/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";обновление программы Парус;{'nameRu': 'Из одного источника путем прямого заключения договора'};189891.96;283572.00;{'nameRu': 'Услуга'}
