contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020840002266/230038/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92(в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;86095.80;{'nameRu': 'Товар'}
020840002266/230037/00;"{'nameRu': 'Некоммерческое образовательное учреждение ""Институт государственного и местного управления""'}";Услуги по обучению служащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;360000.00;{'nameRu': 'Услуга'}
020840002266/230020/01;"{'nameRu': 'АО ""КазТрансГаз Аймак""'}";Розничная реализация товарного газа;{'nameRu': 'Из одного источника путем прямого заключения договора'};45253.29;115798.33;{'nameRu': 'Товар'}
020840002266/230036/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению депутатов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;401000.00;{'nameRu': 'Услуга'}
020840002266/230035/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению и проведению семинаров;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
020840002266/230034/00;{'nameRu': 'Қойшыбекова А.М.'};изготовление фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};14400.00;14400.00;{'nameRu': 'Услуга'}
020840002266/230033/00;{'nameRu': 'ИП Латышев В.И.'};Услуги по техническому обслуживанию автомашины;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};195500.00;195500.00;{'nameRu': 'Услуга'}
020840002266/230032/00;{'nameRu': 'ПЕРЕТРУХИН ИЛЬЯ ВЛАДИМИРОВИЧ'};Установка оперативной памяти и SSD диска;{'nameRu': 'Запрос ценовых предложений'};26000.00;26000.00;{'nameRu': 'Работа'}
020840002266/230031/00;{'nameRu': 'ИП Тугельбаев А.Е.'};Работы по изготовлению офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};254000.00;254000.00;{'nameRu': 'Работа'}
020840002266/230030/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};25646.00;25646.00;{'nameRu': 'Услуга'}
020840002266/230029/00;"{'nameRu': 'Индивидуальный предприниматель ""НАТАЛЬЯ""'}";складирование ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8928.57;8928.57;{'nameRu': 'Услуга'}
020840002266/230028/00;"{'nameRu': 'Индивидуальный предприниматель ""НАТАЛЬЯ""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};29464.28;29464.28;{'nameRu': 'Услуга'}
020840002266/230025/01;{'nameRu': 'ИП InEst Group'};Изготовление тактильных табличек азбукой Брайля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28800.00;28800.00;{'nameRu': 'Работа'}
020840002266/230027/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Услуги по обучению и проведению семинаров;{'nameRu': 'Из одного источника путем прямого заключения договора'};45000.00;45000.00;{'nameRu': 'Услуга'}
020840002266/230026/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин АИ-92(в талонах);{'nameRu': 'Запрос ценовых предложений'};131772.86;147585.60;{'nameRu': 'Товар'}
020840002266/230025/00;{'nameRu': 'ИП InEst Group'};Изготовление тактильных табличек азбукой Брайля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;28800.00;{'nameRu': 'Работа'}
020840002266/230024/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению и продлению пользования доменным именем;{'nameRu': 'Из одного источника путем прямого заключения договора'};7321.43;8200.00;{'nameRu': 'Услуга'}
020840002266/230023/00;{'nameRu': 'ПЕРЕТРУХИН ИЛЬЯ ВЛАДИМИРОВИЧ'};Работа по ремонту компьютерного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};92000.00;92000.00;{'nameRu': 'Работа'}
020840002266/230022/00;{'nameRu': 'ИП Тугельбаев А.Е.'};Услуги по техническому обслуживанию кондиционеров;{'nameRu': 'Запрос ценовых предложений'};76100.00;76100.00;{'nameRu': 'Услуга'}
020840002266/230021/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Стандарт ЛК""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Запрос ценовых предложений'};72900.00;72900.00;{'nameRu': 'Услуга'}
020840002266/230020/00;"{'nameRu': 'АО ""КазТрансГаз Аймак""'}";Розничная реализация товарного газа;{'nameRu': 'Из одного источника путем прямого заключения договора'};45253.29;107465.41;{'nameRu': 'Товар'}
020840002266/230019/00;{'nameRu': 'ТУГЕЛЬБАЕВА  РАИСА  КУРМАНГАЛИЕВНА'};Скоросшиватель;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6500.00;6500.00;{'nameRu': 'Товар'}
020840002266/230018/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Хозяйственные материалы;{'nameRu': 'Запрос ценовых предложений'};13968.00;13968.00;{'nameRu': 'Товар'}
020840002266/230017/00;"{'nameRu': 'ИП ""НурХас""'}";Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};48600.00;48600.00;{'nameRu': 'Товар'}
020840002266/230016/00;{'nameRu': 'ИП МАЕВСКИЙ  ВЯЧЕСЛАВ  ВЛАДИМИРОВИЧ'};Текущий ремонт  автомашины JAC S3;{'nameRu': 'Запрос ценовых предложений'};762000.00;762000.00;{'nameRu': 'Работа'}
020840002266/230015/00;{'nameRu': 'ИП ФИЛИППОВ АНДРЕЙ ИВАНОВИЧ'};откачка септика;{'nameRu': 'Запрос ценовых предложений'};4000.00;15000.00;{'nameRu': 'Услуга'}
020840002266/230014/00;{'nameRu': 'ИП Перетрухин ИВ'};Заправка картриджа;{'nameRu': 'Запрос ценовых предложений'};13000.00;39000.00;{'nameRu': 'Услуга'}
020840002266/230013/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги, направленные на предоставление доступа к Интернету широкополосному по сетям проводным;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};229857.14;386160.00;{'nameRu': 'Услуга'}
020840002266/230012/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги всех видов связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};31074.95;84800.00;{'nameRu': 'Услуга'}
020840002266/230011/00;"{'nameRu': 'ТОО ""Редакция газеты ""Шамшырақ-Маяк""'}";Публикации в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};143187.50;299860.00;{'nameRu': 'Услуга'}
020840002266/230010/00;{'nameRu': 'ПЕРЕТРУХИН ИЛЬЯ ВЛАДИМИРОВИЧ'};Услуги по техническому обслуживанию компьютерного оборудования и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};158400.00;211200.00;{'nameRu': 'Услуга'}
020840002266/230009/00;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};Услуги по обслуживанию 1С бухгалтерия;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};189000.00;252000.00;{'nameRu': 'Услуга'}
020840002266/230006/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};155677.20;283527.55;{'nameRu': 'Товар'}
020840002266/230005/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по сопровождению Единой системы электронного документооборота (ЕСЭДО).;{'nameRu': 'Из одного источника путем прямого заключения договора'};615997.77;919890.00;{'nameRu': 'Услуга'}
020840002266/230004/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению вычислительных мощностей для физического размещения информации на сервере с применением технологии виртуализации (хостинг) без доступа к сети Интернет;{'nameRu': 'Из одного источника путем прямого заключения договора'};222316.07;324288.00;{'nameRu': 'Услуга'}
020840002266/230003/00;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";Информационно-правовое обеспечение-абонентское обслуживание базы данных « Закон»;{'nameRu': 'Из одного источника путем прямого заключения договора'};69910.71;104400.00;{'nameRu': 'Услуга'}
020840002266/230002/00;"{'nameRu': 'ГКП ""Тобол"" на праве хозяйственного ведения акимата района Беимбета Майлина'}";Холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};19780.55;35000.00;{'nameRu': 'Услуга'}
020840002266/230001/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Услуги банков по перечислению/переводу денежных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};62823.45;94000.00;{'nameRu': 'Услуга'}
