contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
120340015548/230066/01;"{'nameRu': 'ТОО ""СИЛА ВОЛИ - КҮШ ЖІГЕР""'}";костюм (куртка+п/комбинезон) серого цвета, материал грета/твилл размеры 44,48,50,52,54,58;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;262080.00;{'nameRu': 'Товар'}
120340015548/230079/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием АИ 92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;922455.00;{'nameRu': 'Товар'}
120340015548/230078/00;{'nameRu': 'COLOR PRINT KAZJET'};Услуги полиграфические по изготовлению/печатанию полиграфической продукции;{'nameRu': 'Запрос ценовых предложений'};0.00;69000.00;{'nameRu': 'Услуга'}
120340015548/230077/00;"{'nameRu': 'ТОО ""Учебный центр ""Зерде""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;56000.00;{'nameRu': 'Услуга'}
120340015548/230076/00;{'nameRu': 'Incom'};скобы для степлера №24/6, в упаковке 1000 шт, цвет серебристый;{'nameRu': 'Запрос ценовых предложений'};0.00;5850.00;{'nameRu': 'Товар'}
120340015548/230075/00;{'nameRu': 'БУЧЕЛЬ АЛЕКСАНДР'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;109400.00;{'nameRu': 'Работа'}
120340015548/230074/00;{'nameRu': 'БУЧЕЛЬ АЛЕКСАНДР'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;27400.00;{'nameRu': 'Работа'}
120340015548/230073/00;{'nameRu': 'БУЧЕЛЬ АЛЕКСАНДР'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;43600.00;{'nameRu': 'Работа'}
120340015548/230072/00;{'nameRu': 'ИП Бучель Игорь Михайлович'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;364000.00;{'nameRu': 'Работа'}
120340015548/230071/00;{'nameRu': 'ИП Бучель Игорь Михайлович'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;82350.00;{'nameRu': 'Работа'}
120340015548/230070/00;"{'nameRu': 'ИП ""Кооль Н.В.'}";костюм огнеупорный для работы в условиях угрозы возгорания, размер 50-52;{'nameRu': 'Запрос ценовых предложений'};0.00;24888.00;{'nameRu': 'Товар'}
120340015548/230069/00;{'nameRu': 'ИП ТABYS2KZ'};сапоги мужские;{'nameRu': 'Запрос ценовых предложений'};0.00;272300.00;{'nameRu': 'Товар'}
120340015548/230068/00;{'nameRu': 'ИП Кожуров С.М.'};автотовары;{'nameRu': 'Запрос ценовых предложений'};0.00;25239.20;{'nameRu': 'Товар'}
120340015548/230067/00;{'nameRu': 'ИП ТИРЯННИК С.В.'};автозавчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;31447.36;{'nameRu': 'Товар'}
120340015548/230066/00;"{'nameRu': 'ТОО ""СИЛА ВОЛИ - КҮШ ЖІГЕР""'}";костюм (куртка+п/комбинезон) серого цвета, материал грета/твилл размеры 44,48,50,52,54,58;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;262080.00;{'nameRu': 'Товар'}
120340015548/230065/00;"{'nameRu': 'ТОО ""ПК ""Прима""'}";Бумага для офисного оборудования формат А4.,белизна 60%;{'nameRu': 'Запрос ценовых предложений'};0.00;59348.80;{'nameRu': 'Товар'}
120340015548/230064/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""УПП ОО ""ЮКО СВВА""'}";Скоросшиватель;{'nameRu': 'Запрос ценовых предложений'};0.00;49840.00;{'nameRu': 'Товар'}
120340015548/230063/00;{'nameRu': 'Камкенов'};микро чип;{'nameRu': 'Запрос ценовых предложений'};0.00;230000.00;{'nameRu': 'Товар'}
120340015548/230062/00;"{'nameRu': 'АО ""Страховая компания"" Халык""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};420464.22;420464.22;{'nameRu': 'Услуга'}
120340015548/230061/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""TenderPro Solutions""'}";Компьютер в комплекте, СТ РК 1996-2010, цвет черный;{'nameRu': 'Запрос ценовых предложений'};0.00;578869.76;{'nameRu': 'Товар'}
120340015548/230060/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Тендерная элита""'}";Компьютер в комплекте, СТ РК 1996-2010, цвет черный;{'nameRu': 'Запрос ценовых предложений'};0.00;509540.00;{'nameRu': 'Товар'}
120340015548/230059/00;{'nameRu': 'ПОБЕДА'};Услуги по техническому контролю (осмотру) дорожных транспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};58800.00;58800.00;{'nameRu': 'Услуга'}
120340015548/230058/00;{'nameRu': 'ПОБЕДА'};Услуги по техническому контролю (осмотру) дорожных транспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;10000.00;{'nameRu': 'Услуга'}
120340015548/230057/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";услуги по предоставлению доступа к информационному сервису «Электронные отчеты» на веб-портале opi.dfo.kz;{'nameRu': 'Из одного источника путем прямого заключения договора'};58650.00;58650.00;{'nameRu': 'Услуга'}
