contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
181140009371/230069/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;123635.12;{'nameRu': 'Товар'}
181140009371/230068/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};1С;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;38000.00;{'nameRu': 'Услуга'}
181140009371/230002/01;{'nameRu': 'Государственное коммунальное предприятие “Кушмурунская теплоэнергетическая компания” акимата Аулиекольского района государственного учреждения “Отдел жилищно – коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Аулиекольского района”'};отопление служебного помещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;419190.64;{'nameRu': 'Услуга'}
181140009371/230003/01;{'nameRu': 'Государственное коммунальное предприятие “Кушмурунская теплоэнергетическая компания” акимата Аулиекольского района государственного учреждения “Отдел жилищно – коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Аулиекольского района”'};холодная вода на коммунально бытовые нужды;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;13883.00;{'nameRu': 'Услуга'}
181140009371/230061/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};составление землеустроительного проекта по объекту строительства фельдщерско-акушерского пункта;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;87674.40;{'nameRu': 'Работа'}
181140009371/230060/00;{'nameRu': 'ТОО «Проектный институт имени Джанекенова Ж.Р.»'};разработка ПСД по объекту «расширение существующих сетей водопровода в селе Аулиеколь»;{'nameRu': 'Конкурс с использованием рейтингово-балльной системы'};0.00;12060000.00;{'nameRu': 'Работа'}
181140009371/230059/00;"{'nameRu': 'ТОО ""ARDAK Building""'}";разработка ПСД по объект «Строительство инженерных сетей к фельдшерско-акушерскому пункту в с.Коктал Аулиекольского района»;{'nameRu': 'Конкурс с использованием рейтингово-балльной системы'};0.00;1890000.00;{'nameRu': 'Работа'}
181140009371/230058/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};регистрация земельного участка ФАП Аманкарагай;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1202.54;{'nameRu': 'Услуга'}
181140009371/230057/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};регистрация акта ввода в эксплуатацию ФАП Аманкарагай;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;24049.98;{'nameRu': 'Услуга'}
181140009371/230056/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};изготовление государственного акта на земельный участок ФОК Аманкарагай;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;13601.28;{'nameRu': 'Работа'}
181140009371/230055/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};изготовление технического паспорта Аманкарагайского ФОК;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;168926.58;{'nameRu': 'Услуга'}
181140009371/230054/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};170214.91;190640.70;{'nameRu': 'Товар'}
181140009371/230053/00;{'nameRu': 'ИП Кожуров С.М.'};Шины зимние R14;{'nameRu': 'Запрос ценовых предложений'};81988.00;91826.56;{'nameRu': 'Товар'}
181140009371/230052/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по определению кадастровой оценочной стоимости земельных участков;{'nameRu': 'Из одного источника путем прямого заключения договора'};157053.76;175900.21;{'nameRu': 'Работа'}
181140009371/230051/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по изготовлению идентификационных документов на земельные участки;{'nameRu': 'Из одного источника путем прямого заключения договора'};110383.68;123629.72;{'nameRu': 'Работа'}
181140009371/230050/00;"{'nameRu': 'ТОО ""Қолдау""'}";корректировка генерального плана совмещенного с проектом детальной планировки населённого пункта посёлка Кушмурун Аулиекольского района Костанайской области;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;5478700.00;{'nameRu': 'Работа'}
181140009371/230049/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KZ Құрылыс Сапа""'}";"услуги технического надзора по объекту &amp;amp;quot;Строительство спортивного комплекса в селе Новонежинка Аулиекольского района Костанайской области&amp;amp;quot;";{'nameRu': 'Открытый конкурс'};0.00;24391773.50;{'nameRu': 'Услуга'}
181140009371/230048/00;{'nameRu': 'ИП Арын'};услуги полиграфические (бланки);{'nameRu': 'Запрос ценовых предложений'};12000.00;12000.00;{'nameRu': 'Услуга'}
