contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990240002255/230165/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};307780.00;947640.00;{'nameRu': 'Товар'}
990240002255/230164/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";Приобретение продуктов питания (Мучные продукты и крупы (бобовые изделия);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};290940.00;835225.00;{'nameRu': 'Товар'}
990240002255/230163/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";Приобретение продуктов питания (Молочные продукты);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};326400.00;1050300.00;{'nameRu': 'Товар'}
990240002255/230162/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";Приобретение продуктов питания (Мясные продукты);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};1294500.00;3410000.00;{'nameRu': 'Товар'}
990240002255/230161/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";Приобретение продуктов питания (Фрукты и соки);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};276700.00;889000.00;{'nameRu': 'Товар'}
990240002255/230160/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";Приобретение продуктов питания (Овощи и зелень);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};303640.00;1210880.00;{'nameRu': 'Товар'}
990240002255/230159/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;649639.20;{'nameRu': 'Товар'}
990240002255/230158/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Приобретение продуктов питания (Рыбные продукты);{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;268800.00;{'nameRu': 'Товар'}
990240002255/230157/00;{'nameRu': 'ИП Тайшев'};Работы по установке оборудования и инструментов предназначенного для людей с ограниченными возможностями (инвалидов);{'nameRu': 'Запрос ценовых предложений'};0.00;1050000.00;{'nameRu': 'Работа'}
990240002255/230156/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина марки АИ - 92 в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};263558.57;295185.60;{'nameRu': 'Товар'}
