contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140007289/230028/00;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Услуги по передаче, распределению горячей воды (тепловой энергии) на коммунально-бытовые нужды;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;778114.00;{'nameRu': 'Услуга'}
060140007289/230027/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием марка АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;327984.00;{'nameRu': 'Товар'}
060140007289/230026/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;134401.08;{'nameRu': 'Товар'}
060140007289/230024/00;{'nameRu': 'ИП Жеңісбеков'};Мяч для настольного тенниса;{'nameRu': 'Запрос ценовых предложений'};0.00;40750.00;{'nameRu': 'Товар'}
060140007289/230023/00;"{'nameRu': 'ИП ""DN""'}";Сетка для футбольных ворот;{'nameRu': 'Запрос ценовых предложений'};0.00;50000.00;{'nameRu': 'Товар'}
060140007289/230022/00;"{'nameRu': 'ООИ ""Жуалы Демеу""'}";Мячи футбольные;{'nameRu': 'Запрос ценовых предложений'};0.00;85500.00;{'nameRu': 'Товар'}
060140007289/230021/00;{'nameRu': 'ИП Ткаченко'};Мяч волейбольный;{'nameRu': 'Запрос ценовых предложений'};0.00;82220.00;{'nameRu': 'Товар'}
060140007289/230020/00;"{'nameRu': 'ТОО ""VERTEX AD""'}";Мяч волейбольный Микаса;{'nameRu': 'Запрос ценовых предложений'};0.00;40246.00;{'nameRu': 'Товар'}
060140007289/230019/00;{'nameRu': 'ИП Кайрат'};инвентарь для спорта;{'nameRu': 'Запрос ценовых предложений'};0.00;114500.00;{'nameRu': 'Товар'}
060140007289/230018/00;"{'nameRu': 'ТОО ""EXPOTEX Taraz LTD""'}";Форма футбольная взрослая;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;90720.00;{'nameRu': 'Товар'}
060140007289/230017/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин для двигателей с искровым зажиганием марка АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;205000.00;{'nameRu': 'Товар'}
060140007289/230016/00;"{'nameRu': 'ИП ""КУРМАШЕВА Н.О.""'}";Настольная игра Тогыз-кумалак деревянные;{'nameRu': 'Запрос ценовых предложений'};0.00;95920.00;{'nameRu': 'Товар'}
060140007289/230015/00;"{'nameRu': 'ИП ""Чернуха И.П.""'}";Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;50000.00;{'nameRu': 'Работа'}
060140007289/230014/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;44500.00;{'nameRu': 'Услуга'}
060140007289/230013/00;"{'nameRu': 'ИП ""Иманбаев Аскар Габбасович""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;100000.00;{'nameRu': 'Услуга'}
060140007289/230012/00;"{'nameRu': 'ИП ""Жуматов Н.К.""'}";Услуги по техническому контролю (осмотру) дорожных транспортных средств/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3500.00;{'nameRu': 'Услуга'}
060140007289/230011/00;{'nameRu': 'Aspan'};бланки строгой отчетности;{'nameRu': 'Запрос ценовых предложений'};0.00;8996.00;{'nameRu': 'Услуга'}
060140007289/230010/00;"{'nameRu': 'ИП ""Омарова Н.Т.""'}";Накладка для теннисной ракетки;{'nameRu': 'Запрос ценовых предложений'};0.00;52800.00;{'nameRu': 'Товар'}
060140007289/230009/00;{'nameRu': 'ИП Кайрат'};Основание для настольного тенниса;{'nameRu': 'Запрос ценовых предложений'};0.00;78000.00;{'nameRu': 'Товар'}
060140007289/230008/00;{'nameRu': 'ИП Асека'};Бумага для офисного оборудования формат А 4 (пачка 500 листов);{'nameRu': 'Запрос ценовых предложений'};0.00;15610.00;{'nameRu': 'Товар'}
060140007289/230007/00;"{'nameRu': 'ТОО ""Arvik Telecom""'}";Услуги по доступу к Интернету узкополосному по сетям беспроводным;{'nameRu': 'Запрос ценовых предложений'};0.00;291200.00;{'nameRu': 'Услуга'}
060140007289/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги фиксированной местной, междугородней, международной телефонной связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;130000.00;{'nameRu': 'Услуга'}
060140007289/230005/00;{'nameRu': 'ИП КАЗБАЕВ   К.К.'};парафин для смазки лыж;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;19600.00;{'nameRu': 'Товар'}
060140007289/230004/00;{'nameRu': 'ИП БАЙТЕРЕК'};Лыжи;{'nameRu': 'Запрос ценовых предложений'};0.00;209260.00;{'nameRu': 'Товар'}
060140007289/230003/00;{'nameRu': 'ИП БАЙТЕРЕК'};Крепление,лыжное, универсальное;{'nameRu': 'Запрос ценовых предложений'};0.00;119930.00;{'nameRu': 'Товар'}
060140007289/230002/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;549024.00;{'nameRu': 'Товар'}
060140007289/230001/00;"{'nameRu': 'КГП ""Жылу"" акимата Карабалыкского района'}";Услуги водоснабжения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;24528.00;{'nameRu': 'Услуга'}
