contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140002842/230031/00;"{'nameRu': 'ТОО ""Центрум""'}";Услуги полиграфические по изготовлению/печатанию полиграфической продукции (кроме книг, фото, периодических изданий);{'nameRu': 'Запрос ценовых предложений'};0.00;7600.00;{'nameRu': 'Услуга'}
970140002842/230030/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Флаг РК , 1,0 * 2,0 м, флажная сетка ( полиэстр);{'nameRu': 'Электронный магазин'};19392.86;21720.00;{'nameRu': 'Товар'}
970140002842/230029/00;"{'nameRu': 'ИП  ""Алтын қыран""'}";Вывеска с государственным гербом , 60х80 см;{'nameRu': 'Электронный магазин'};50000.00;50000.00;{'nameRu': 'Товар'}
970140002842/230028/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Герб РК наружный 500мм (золото);{'nameRu': 'Электронный магазин'};29464.29;33000.00;{'nameRu': 'Товар'}
970140002842/230027/00;{'nameRu': 'ИП Уразбаев'};Уголь каменный (Щебаркуль);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;131250.00;{'nameRu': 'Товар'}
970140002842/230026/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по экспертизе/анализу/проверке документации;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
970140002842/230025/00;{'nameRu': 'ИП Митрахов В.В.'};дрова расколотые (береза);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;92000.00;{'nameRu': 'Товар'}
970140002842/230023/00;"{'nameRu': 'ТОО ""IT-comp""'}";Блок системный;{'nameRu': 'Запрос ценовых предложений'};0.00;260960.00;{'nameRu': 'Товар'}
970140002842/230022/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};приобретение бумаги А 4;{'nameRu': 'Запрос ценовых предложений'};40000.00;40000.00;{'nameRu': 'Товар'}
970140002842/230021/00;{'nameRu': 'IG-Service'};Устройство компьютерное;{'nameRu': 'Запрос ценовых предложений'};0.00;249700.00;{'nameRu': 'Товар'}
970140002842/230020/00;{'nameRu': 'ИП NURCompany'};Термопринтер;{'nameRu': 'Электронный магазин'};0.00;133898.00;{'nameRu': 'Товар'}
970140002842/230019/00;"{'nameRu': 'ТОО ""Меңдіқара 2011""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30528.00;{'nameRu': 'Услуга'}
970140002842/230018/00;"{'nameRu': 'ТОО ""Редакция газеты ""Меңдіқара үні""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;36400.00;{'nameRu': 'Услуга'}
970140002842/230017/00;"{'nameRu': 'ИП ""Бердибеков""'}";Работы по реконструкции нежилых зданий/сооружений/помещений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1513392.86;{'nameRu': 'Работа'}
970140002842/230016/00;"{'nameRu': 'ТОО ""Олжа Боровское""'}";Работы по ремонту/благоустройству территории;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};133928.57;150000.00;{'nameRu': 'Работа'}
970140002842/230015/00;"{'nameRu': 'ТОО ""Олжа Боровское""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};89285.71;100000.00;{'nameRu': 'Услуга'}
970140002842/230014/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ЯЦЕНКО Д.С.'};заправка картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20000.00;{'nameRu': 'Услуга'}
970140002842/230013/00;{'nameRu': 'ИП КОСОВ АЛЕКСАНДР ВИКТОРОВИЧ'};Работы по ремонту/модернизации компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Запрос ценовых предложений'};0.00;49850.00;{'nameRu': 'Работа'}
970140002842/230012/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
970140002842/230004/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
970140002842/230011/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги телефоной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;26000.00;{'nameRu': 'Услуга'}
