contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
120340017970/230060/00;"{'nameRu': 'ИП ""Ерсайын""'}";Работы по установке (монтажу) дверей;{'nameRu': 'Запрос ценовых предложений'};0.00;262000.00;{'nameRu': 'Работа'}
120340017970/230058/00;"{'nameRu': 'ТОО ""ПиКом""'}";МФУ 3 в 1 (принтер, сканер, копир);{'nameRu': 'Запрос ценовых предложений'};0.00;285600.00;{'nameRu': 'Товар'}
120340017970/230057/00;"{'nameRu': 'ТОО ""Jana Qazaq Stroy""'}";Газификация здания;{'nameRu': 'Запрос ценовых предложений'};0.00;999999.00;{'nameRu': 'Услуга'}
120340017970/230056/00;"{'nameRu': 'ТОО ""Kst trade""'}";Топливо дизельное в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};526785.71;590000.00;{'nameRu': 'Товар'}
120340017970/230055/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин в талонах АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};915133.93;1024950.00;{'nameRu': 'Товар'}
120340017970/230054/00;"{'nameRu': 'ТОО ""Редакция региональной аграрной, общественно-политической газеты ""Костанай-Агро""'}";Услуги по публикации/размещению информации в местной газете;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11500.00;12880.00;{'nameRu': 'Услуга'}
120340017970/230053/00;{'nameRu': 'ИП VAP Company'};Сканер считывания чипов домашних животных;{'nameRu': 'Запрос ценовых предложений'};83663.00;83663.00;{'nameRu': 'Товар'}
120340017970/230052/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";маркер перманентный черный;{'nameRu': 'Запрос ценовых предложений'};3300.00;3696.00;{'nameRu': 'Товар'}
120340017970/230051/00;"{'nameRu': 'ИП ""ТАБАРАН А.Г.""'}";Бумага туалетная;{'nameRu': 'Запрос ценовых предложений'};3100.00;3100.00;{'nameRu': 'Товар'}
120340017970/230050/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Средство моющее;{'nameRu': 'Запрос ценовых предложений'};6200.00;6200.00;{'nameRu': 'Товар'}
120340017970/230049/00;"{'nameRu': 'ИП ""ШАНШАРОВ  ""'}";канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;2180.00;{'nameRu': 'Товар'}
120340017970/230048/00;"{'nameRu': 'ТОО ""Trading Innovation Group""'}";Чип для идентификации животных;{'nameRu': 'Запрос ценовых предложений'};514800.00;514800.00;{'nameRu': 'Товар'}
