contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000140002366/230030/00;"{'nameRu': 'ТОО ""DC Group""'}";Бензопила HGC1416;{'nameRu': 'Электронный магазин'};0.00;57999.20;{'nameRu': 'Товар'}
000140002366/230010/01;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Освещение улиц села (электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;630600.00;{'nameRu': 'Услуга'}
000140002366/230029/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;13500.00;{'nameRu': 'Услуга'}
000140002366/230028/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;72397.12;{'nameRu': 'Услуга'}
000140002366/230027/00;"{'nameRu': 'ТОО ""Аркалык хабары""'}";"За подписку на газету &quot;Аркалык хабары&quot; на 2024год";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6200.00;{'nameRu': 'Услуга'}
000140002366/230026/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Услуга по обучению (семинар);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;45000.00;{'nameRu': 'Услуга'}
000140002366/230025/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};приобретение конц.товаров;{'nameRu': 'Электронный магазин'};0.00;3200.00;{'nameRu': 'Товар'}
000140002366/230024/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};приобретение конц.товаров;{'nameRu': 'Электронный магазин'};0.00;7590.00;{'nameRu': 'Товар'}
000140002366/230022/00;"{'nameRu': 'ТОО ""Гарант СМР""'}";аааа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;185000.00;{'nameRu': 'Работа'}
000140002366/230021/00;{'nameRu': 'ИП Волков Артём Сергеевич'};Графичиский планшет подписи с пером (стиилусом) для создания цифрового аналога подписи в информационной системе;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;94000.00;{'nameRu': 'Товар'}
000140002366/230020/00;{'nameRu': 'ИП Бахытжан'};Планшет подписи составления протоколов правонарушения;{'nameRu': 'Запрос ценовых предложений'};0.00;80000.00;{'nameRu': 'Товар'}
000140002366/230019/00;{'nameRu': 'ИП Шарипбеков'};скорошиватель;{'nameRu': 'Электронный магазин'};0.00;11000.00;{'nameRu': 'Товар'}
000140002366/230018/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
000140002366/230017/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Работы по обеспечению энергоэффективного освещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;80000.00;{'nameRu': 'Работа'}
000140002366/230008/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
000140002366/230016/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};0.00;12600.00;{'nameRu': 'Услуга'}
000140002366/230015/00;"{'nameRu': 'ТОО ""ПиКом""'}";принтер;{'nameRu': 'Запрос ценовых предложений'};69714.29;78080.80;{'nameRu': 'Товар'}
000140002366/230014/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};приобретение конц.товаров;{'nameRu': 'Электронный магазин'};18166.00;18166.00;{'nameRu': 'Товар'}
000140002366/230013/00;{'nameRu': 'ИП Зилгараева Д.К.'};Бумага А4;{'nameRu': 'Электронный магазин'};99200.00;99200.00;{'nameRu': 'Товар'}
000140002366/230012/00;{'nameRu': 'ШАКАЛАК ГУЛМИРА ТОКСАНБАЙКЫЗЫ'};Услуги по научно-технической обработке документов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;150000.00;{'nameRu': 'Услуга'}
