contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
040640006077/230019/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";Работы по откачке/промывке скважин;{'nameRu': 'Запрос ценовых предложений'};0.00;970600.00;{'nameRu': 'Работа'}
040640006077/230018/00;"{'nameRu': 'ТОО ""Zalla Trade""'}";Агрегат электронасосный;{'nameRu': 'Запрос ценовых предложений'};0.00;311100.16;{'nameRu': 'Товар'}
040640006077/230017/00;"{'nameRu': 'АО ""Компания по страхованию жизни ""Freedom Finance Life""'}";Услуги по страхованию от несчастных случаев работников предприятия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;749002.00;{'nameRu': 'Услуга'}
040640006077/230016/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";Услуги по администрированию и техническому обслуживанию программного обеспечения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;268800.00;{'nameRu': 'Услуга'}
040640006077/230015/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по предоставлению доступа к информационному сервису «Электронные отчеты» на веб-портале opi.dfo.kz;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;58650.00;{'nameRu': 'Услуга'}
040640006077/230014/00;"{'nameRu': 'ТОО ""Аквафор Профешнл Казахстан""'}";Работы по замене мембранных элементов на Локальной станции очистки воды с установкой блочно-модульной станции осветления воды в селе Амантогай Амангельдинского района Костанайской области.;{'nameRu': 'Открытый конкурс'};0.00;27428968.00;{'nameRu': 'Работа'}
040640006077/230013/00;"{'nameRu': 'ТОО ""PetroRetail""'}";Приобретение талонов на дизельное топливо;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2064977.60;{'nameRu': 'Товар'}
040640006077/230012/00;"{'nameRu': 'ТОО ""PetroRetail""'}";Приобретение талонов на бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1024968.00;{'nameRu': 'Товар'}
040640006077/230011/00;"{'nameRu': 'АО ""СК ""Евразия""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;107579.00;{'nameRu': 'Услуга'}
040640006077/230010/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Периодический профилактический медицинский осмотр работников;{'nameRu': 'Из одного источника путем прямого заключения договора'};122315.00;122315.00;{'nameRu': 'Услуга'}
040640006077/230009/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""BS Parts.kz""'}";Дизельная электростанция закрытого типа, стационарная;{'nameRu': 'Запрос ценовых предложений'};0.00;4233600.00;{'nameRu': 'Товар'}
040640006077/230008/00;{'nameRu': 'ИП Акышева Ж Ж'};Услуги по вывозу (сбору) шлаков /имущества/материалов неопасных отходов.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1000062.00;{'nameRu': 'Услуга'}
040640006077/230007/00;"{'nameRu': 'ТОО ""FTG Company""'}";Комплекс работ по замене мембран обратного осмоса в селе Урпек Амангельдинского района Костанайской области;{'nameRu': 'Открытый конкурс'};0.00;14824320.00;{'nameRu': 'Работа'}
040640006077/230006/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов питьевой воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};78420.00;78420.00;{'nameRu': 'Услуга'}
040640006077/230005/00;"{'nameRu': 'ТОО ""PetroRetail""'}";Приобретение талонов на дизельное топливо;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1053560.00;1179987.20;{'nameRu': 'Товар'}
040640006077/230004/00;"{'nameRu': 'ТОО ""PetroRetail""'}";Приобретение талонов на бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};549090.00;614980.80;{'nameRu': 'Товар'}
040640006077/230003/00;{'nameRu': 'ИП Акышева Ж Ж'};Услуги по вывозу твердых бытовых отходов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};154600.00;154600.00;{'nameRu': 'Услуга'}
040640006077/230002/00;"{'nameRu': 'ТОО ""AMADAS""'}";Дизельная электростанция закрытого типа;{'nameRu': 'Запрос ценовых предложений'};0.00;3651200.00;{'nameRu': 'Товар'}
040640006077/230001/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов питьевой воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;839035.00;{'nameRu': 'Услуга'}
040640006077/A0EG8H/00;"{'nameRu': 'АО ""ЦЭФ""'}";;{'nameRu': 'Из одного источника путем прямого заключения договора'};61607.14;69000.00;{'nameRu': 'Услуга'}
