contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
040840003367/230036/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин  марки АИ- 92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;98395.20;{'nameRu': 'Товар'}
040840003367/230034/00;{'nameRu': 'Birlik'};Шина зимняя;{'nameRu': 'Запрос ценовых предложений'};0.00;83776.00;{'nameRu': 'Товар'}
040840003367/230033/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага для офисного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};39375.00;44100.00;{'nameRu': 'Товар'}
040840003367/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";Услуги по техническому обслуживанию компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};44642.86;50000.00;{'nameRu': 'Услуга'}
040840003367/230031/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};изготовление баннера;{'nameRu': 'Запрос ценовых предложений'};0.00;11000.00;{'nameRu': 'Услуга'}
040840003367/230030/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Страхование автомобильного транспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};25646.00;25646.00;{'nameRu': 'Услуга'}
040840003367/230029/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};изготовление баннера;{'nameRu': 'Запрос ценовых предложений'};11000.00;11000.00;{'nameRu': 'Услуга'}
040840003367/230028/00;"{'nameRu': 'ТОО ""КаР-Тел""'}";Услуги сотовой связи по доступу к информационной системе ЕРАП;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7232.14;20500.00;{'nameRu': 'Услуга'}
040840003367/230027/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
040840003367/230026/00;"{'nameRu': 'ТОО ""Таза бұлақ - Чистый родник""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};100000.00;100000.00;{'nameRu': 'Услуга'}
040840003367/230025/00;"{'nameRu': 'ТОО ""Tender Consulting Compani""'}";Работы по разработке сметной документации на средний ремонт внутри поселковых дорог;{'nameRu': 'Из одного источника путем прямого заключения договора'};1000000.00;1000000.00;{'nameRu': 'Работа'}
040840003367/230024/00;{'nameRu': 'ИП Бердалиева Б'};Планшет;{'nameRu': 'Запрос ценовых предложений'};88000.00;88000.00;{'nameRu': 'Товар'}
040840003367/230023/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин марки АИ-92;{'nameRu': 'Запрос ценовых предложений'};87840.00;98380.80;{'nameRu': 'Товар'}
040840003367/230022/00;{'nameRu': 'ИП ПАРАСКЕЕВ АЛЕКСАНДР ВИКТОРОВИЧ'};Приобретение прочих строительных и хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};31253.93;35004.48;{'nameRu': 'Товар'}
040840003367/230021/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};изготовление баннера;{'nameRu': 'Запрос ценовых предложений'};11000.00;11000.00;{'nameRu': 'Услуга'}
040840003367/230020/00;{'nameRu': 'ИП ЕЭС'};Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};18580.00;18580.00;{'nameRu': 'Товар'}
040840003367/230019/00;"{'nameRu': 'ТОО ""Олжа Беляевка""'}";Зимнее содержание автомобильных дорог;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;350000.00;{'nameRu': 'Работа'}
040840003367/230018/00;"{'nameRu': 'ТОО ""Костанайский печатный двор""'}";Изготовление фирменных бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6900.00;6900.00;{'nameRu': 'Услуга'}
040840003367/230017/00;"{'nameRu': 'ТОО ""Олжа Беляевка""'}";Зимнее содержание автомобильных дорог районного значения Подъезд к с. Новоалексеевка 0-12 км;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;350000.00;{'nameRu': 'Работа'}
040840003367/230016/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Услуги по техническому обслуживанию автотранспорта/специальной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};170000.00;170000.00;{'nameRu': 'Услуга'}
040840003367/230015/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};изготовление баннера;{'nameRu': 'Запрос ценовых предложений'};11000.00;11000.00;{'nameRu': 'Услуга'}
