contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140007338/230039/00;{'nameRu': 'ИП Кожуров С.М.'};приобретение авто шин для Газели;{'nameRu': 'Запрос ценовых предложений'};0.00;54035.52;{'nameRu': 'Товар'}
060140007338/230038/00;{'nameRu': 'ИП БАЙБУСИНОВА Г.К.'};Ковролин напольный для национальный игры (АСЫК АТУ);{'nameRu': 'Запрос ценовых предложений'};0.00;239994.00;{'nameRu': 'Товар'}
060140007338/230037/00;"{'nameRu': '""RASUL TRADE""'}";Ковер покрытие ПВХ, борцовcкий, размер 12*12 м;{'nameRu': 'Запрос ценовых предложений'};0.00;1100000.00;{'nameRu': 'Товар'}
060140007338/230036/00;{'nameRu': 'AVS'};Монтаж элеватора ХВС с установкой счетчика 1/2;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;202500.00;{'nameRu': 'Работа'}
060140007338/230035/00;{'nameRu': 'ИП Кожуров С.М.'};авто запчасти;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5503.68;{'nameRu': 'Товар'}
060140007338/230034/00;"{'nameRu': 'ТОО ""Меңдіқара 2011""'}";услуги ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;19730.00;{'nameRu': 'Услуга'}
060140007338/230033/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Страхование автомобилей;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;28211.00;{'nameRu': 'Услуга'}
060140007338/230032/00;{'nameRu': 'ИП Кожуров С.М.'};автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;24439.52;{'nameRu': 'Товар'}
060140007338/230031/00;{'nameRu': 'ИП Кожуров С.М.'};м;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;10088.96;{'nameRu': 'Товар'}
060140007338/230030/00;{'nameRu': 'ИП Тукенов Еркебулан Тамабаевич'};наконечник для флага;{'nameRu': 'Электронный магазин'};0.00;12500.00;{'nameRu': 'Товар'}
060140007338/230029/00;"{'nameRu': 'ТОО ""АВТОПРОМ-С""'}";автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;4704.00;{'nameRu': 'Товар'}
060140007338/230028/00;{'nameRu': 'ИП Буровин С.А.'};автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;24640.00;{'nameRu': 'Товар'}
060140007338/230027/00;{'nameRu': 'ИП Дөйт'};автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;16400.00;{'nameRu': 'Товар'}
060140007338/230026/00;{'nameRu': 'ИП Кожуров С.М.'};автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;13937.28;{'nameRu': 'Товар'}
060140007338/230025/00;"{'nameRu': 'ТОО ""Kst trade""'}";талоны на бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;368982.00;{'nameRu': 'Товар'}
060140007338/230024/00;{'nameRu': 'Okey'};изготовление стенда с этическим кодексом государственных служащих;{'nameRu': 'Запрос ценовых предложений'};20000.00;20000.00;{'nameRu': 'Работа'}
060140007338/230023/00;"{'nameRu': 'ТОО ""ТОО Байжан Жол""'}";аренда автобуса с водителем;{'nameRu': 'Запрос ценовых предложений'};0.00;300000.00;{'nameRu': 'Услуга'}
060140007338/230022/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Султан""'}";Пошив парадного-спортивного костюма;{'nameRu': 'Из одного источника путем прямого заключения договора'};2490000.00;2490000.00;{'nameRu': 'Работа'}
060140007338/230021/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""CLU""'}";продление антивирусников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32816.00;{'nameRu': 'Услуга'}
060140007338/230020/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";рамки;{'nameRu': 'Запрос ценовых предложений'};0.00;38528.00;{'nameRu': 'Товар'}
060140007338/230019/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";бумага формата А4;{'nameRu': 'Запрос ценовых предложений'};0.00;32925.00;{'nameRu': 'Товар'}
