contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060240008706/230142/00;{'nameRu': 'ИП Кареков Д.Ю'};Весы бытовые;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11350.00;{'nameRu': 'Товар'}
060240008706/230141/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};Фурнитура;{'nameRu': 'Запрос ценовых предложений'};0.00;9150.00;{'nameRu': 'Товар'}
060240008706/230140/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Сушилка для белья;{'nameRu': 'Запрос ценовых предложений'};0.00;7266.56;{'nameRu': 'Товар'}
060240008706/230139/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Горшки для цветов;{'nameRu': 'Запрос ценовых предложений'};0.00;51999.00;{'nameRu': 'Товар'}
060240008706/230138/00;"{'nameRu': 'ТОО ""ДД Ука 2011""'}";Медицинские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;16122.00;{'nameRu': 'Товар'}
060240008706/230137/00;{'nameRu': 'ТАЖИГАЛИЕВ КУРМАНГАЗЫ НУРЛАНОВИЧ'};Сантехнические товары;{'nameRu': 'Запрос ценовых предложений'};77850.00;77850.00;{'nameRu': 'Товар'}
060240008706/230136/00;"{'nameRu': 'ТОО ""ДД Ука 2011""'}";Аскорбиновая кислота;{'nameRu': 'Запрос ценовых предложений'};29400.00;29400.00;{'nameRu': 'Товар'}
060240008706/230131/01;{'nameRu': 'Stroy Smes'};Цемент;{'nameRu': 'Запрос ценовых предложений'};34986.00;34986.00;{'nameRu': 'Товар'}
060240008706/230135/00;{'nameRu': 'ИП Кареков Д.Ю'};Бачки смывные;{'nameRu': 'Запрос ценовых предложений'};96010.00;96010.00;{'nameRu': 'Товар'}
060240008706/230134/00;{'nameRu': 'Incom'};Саморезы;{'nameRu': 'Запрос ценовых предложений'};5900.00;5900.00;{'nameRu': 'Товар'}
060240008706/230133/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Государственный флаг;{'nameRu': 'Запрос ценовых предложений'};11700.00;13104.00;{'nameRu': 'Товар'}
060240008706/230132/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Батарейки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1490.00;1668.80;{'nameRu': 'Товар'}
060240008706/230131/00;{'nameRu': 'Stroy Smes'};Цемент;{'nameRu': 'Запрос ценовых предложений'};9996.00;9996.00;{'nameRu': 'Товар'}
060240008706/230130/00;"{'nameRu': 'ИП ""МЕРЕЙ""'}";Электроконфорки;{'nameRu': 'Запрос ценовых предложений'};68360.00;68360.00;{'nameRu': 'Товар'}
060240008706/230129/00;"{'nameRu': 'ТОО ""ПиКом""'}";Дрель;{'nameRu': 'Запрос ценовых предложений'};10357.00;11599.84;{'nameRu': 'Товар'}
060240008706/230128/00;"{'nameRu': 'ТОО ""Green Кост""'}";Уголок;{'nameRu': 'Запрос ценовых предложений'};23600.00;23600.00;{'nameRu': 'Товар'}
060240008706/230127/00;{'nameRu': 'ИП КУНЦ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Работы по ремонту и обслуживанию компьютеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;89000.00;{'nameRu': 'Работа'}
060240008706/230126/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Элит Казстрой""'}";Текущий ремонт крыльца входной группы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};700000.00;700000.00;{'nameRu': 'Работа'}
